Image,True_WNID,True_Label,Second_Last_Top1_WNID,Second_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_9707,n09193705,alp,n09193705,alp,0.0011397828347980976,0.0011255600256845355,0.0023301374167203903,0.001292908564209938,0.0019498339388519526,0.007194088771939278,0.005366094876080751,0.002646967303007841,0.003487333422526717,0.00952821597456932,0.13122637569904327,0.27674221992492676
Image_9708,n09193705,alp,n09428293,"seashore, coast, seacoast, sea-coast",0.006117065437138081,0.006201751530170441,0.004524844698607922,0.005915849003940821,0.005618229508399963,0.031329311430454254,0.024979805573821068,0.015959549695253372,0.12263353168964386,0.4209400415420532,0.0022573110181838274,0.00011882722174050286
Image_9709,n09193705,alp,n02814860,"beacon, lighthouse, beacon light, pharos",7.40135510568507e-05,0.00012967741349712014,0.0009385065641254187,0.000699697935488075,0.0006910124211572111,0.0006712863687425852,0.0012684451648965478,0.0013575049815699458,0.013411023654043674,0.0031407393980771303,0.0012183913495391607,0.0024121315218508244
Image_9710,n09193705,alp,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.00045318083721213043,0.0012782569974660873,0.0010583529947325587,0.0013210343895480037,0.007273346185684204,0.005188814364373684,0.01796068623661995,0.03079487755894661,0.04054217040538788,0.2803093194961548,0.017149806022644043,0.011900532059371471
Image_9711,n09193705,alp,n04366367,suspension bridge,4.346372952568345e-05,0.00010705105523811653,6.927418144186959e-05,0.00034298322862014174,0.0011930301552638412,0.0024238473270088434,0.004754046443849802,0.012363238260149956,0.02115834690630436,0.13112804293632507,0.5463359951972961,0.20608435571193695
Image_9712,n09193705,alp,n09193705,alp,0.0019234924111515284,0.0013016585726290941,0.0026377812027931213,0.0017192068044096231,0.002443409990519285,0.006693693809211254,0.006186123006045818,0.0026024167891591787,0.003269410226494074,0.0040529207326471806,0.00903849583119154,0.005558470264077187
Image_9713,n09193705,alp,n09246464,"cliff, drop, drop-off",0.022077541798353195,0.0416174978017807,0.12584979832172394,0.2406545728445053,0.2015281766653061,0.4103962779045105,0.256401389837265,0.05081183835864067,0.04092778265476227,0.010383173823356628,0.04409101605415344,0.0010027667740359902
Image_9714,n09193705,alp,n09246464,"cliff, drop, drop-off",0.06702831387519836,0.0844811350107193,0.13825176656246185,0.19812728464603424,0.20045915246009827,0.43241170048713684,0.3740440309047699,0.09820009022951126,0.048965439200401306,0.002379743382334709,0.18591903150081635,0.007418828085064888
Image_9715,n09193705,alp,n04465501,tractor,0.0006747713778167963,4.4194097426952794e-05,4.730623186333105e-05,0.0001582401164341718,0.0009978414746001363,0.0005528255715034902,0.00032497147913090885,0.0007563375984318554,0.002136266091838479,0.0057402304373681545,0.03513422608375549,0.11574656516313553
Image_9716,n09193705,alp,n09428293,"seashore, coast, seacoast, sea-coast",0.010433887131512165,0.006136145442724228,0.004291623830795288,0.005161007400602102,0.0037543047219514847,0.010271399281919003,0.009873375296592712,0.0043479520827531815,0.05351158231496811,0.04665917158126831,0.0003382967261131853,8.574067032895982e-05
Image_9717,n09193705,alp,n09246464,"cliff, drop, drop-off",0.01877593621611595,0.03955582156777382,0.09129181504249573,0.16887710988521576,0.08179118484258652,0.20781102776527405,0.1271900236606598,0.10607416182756424,0.27112171053886414,0.31588467955589294,0.2487400472164154,0.016935043036937714
Image_9718,n09193705,alp,n02793495,barn,0.0006869778735563159,0.0021314797922968864,0.003507827641442418,0.004116712603718042,0.0049397898837924,0.005809780675917864,0.022662051022052765,0.0251076091080904,0.018158013001084328,0.001957181142643094,1.00412180472631e-05,8.386864180920384e-08
Image_9719,n09193705,alp,n09428293,"seashore, coast, seacoast, sea-coast",0.004826241172850132,0.003280637552961707,0.003389971796423197,0.005452755838632584,0.0032417697366327047,0.008877472952008247,0.0072042434476315975,0.004153159912675619,0.02534821629524231,0.08290531486272812,0.0008939154795370996,4.097730197827332e-05
Image_9720,n09193705,alp,n09193705,alp,0.003080209717154503,0.0024258068297058344,0.0038527222350239754,0.0023048273287713528,0.0023951090406626463,0.007579511031508446,0.0095064090564847,0.005668862722814083,0.00568104162812233,0.011020324192941189,0.11833992600440979,0.2841140627861023
Image_9721,n09193705,alp,n02795169,"barrel, cask",0.020831506699323654,0.053959447890520096,0.1306750476360321,0.1056232675909996,0.05348687991499901,0.010035334154963493,0.011945199221372604,0.008128471672534943,0.005153760779649019,6.904593465151265e-05,0.00022509107657242566,1.1600357538554817e-05
Image_9722,n09193705,alp,n04507155,umbrella,9.866947948466986e-05,0.0011743151117116213,0.005312766879796982,0.0004093856841791421,0.0002397466014372185,0.00026292368420399725,0.0006590496050193906,0.00047165571595542133,0.0005869989399798214,0.015056157484650612,0.01060450915247202,0.0006713666953146458
Image_9723,n09193705,alp,n04008634,"projectile, missile",3.8183924289114657e-07,2.8369327083055396e-06,6.404101441148669e-05,0.00014930532779544592,0.0005195498233661056,0.0005536238313652575,0.0011723781935870647,0.0033887631725519896,0.02214450016617775,0.6328430771827698,0.5847918391227722,0.35094428062438965
Image_9724,n09193705,alp,n04507155,umbrella,9.797452366910875e-05,0.0007047239341773093,0.006401967257261276,0.00039891197229735553,0.000303822715068236,0.0011452211765572429,0.0018968634540215135,0.003106379881501198,0.006386809516698122,0.594203531742096,0.2676696479320526,0.016901085153222084
Image_9725,n09193705,alp,n02132136,"brown bear, bruin, Ursus arctos",1.7397154806531034e-05,3.4693130146479234e-05,5.765068272012286e-05,0.0005513997748494148,0.002998150885105133,0.0010294702369719744,0.0008493649074807763,0.0023899117950350046,0.0050561437383294106,0.007280868943780661,0.002113146474584937,0.00032637410913594067
Image_9726,n09193705,alp,n04486054,triumphal arch,0.0003772997297346592,0.00016757672710809857,0.00032024167012423277,0.0006062373868189752,0.0014014821499586105,0.0014269172679632902,0.0007924385718069971,0.0024016418028622866,0.005337802693247795,0.005549655761569738,0.10824122279882431,0.11306735873222351
Image_9727,n09193705,alp,n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.0004271419602446258,0.0019200033275410533,0.0015636947937309742,0.0016002580523490906,0.008517097681760788,0.006935928948223591,0.027994589880108833,0.04874404892325401,0.03636429086327553,0.03210559859871864,0.0021704945247620344,7.698708031966817e-06
Image_9728,n09193705,alp,n09332890,"lakeside, lakeshore",0.0003272643662057817,0.0009376354282721877,0.0032395024318248034,0.004365636967122555,0.002471950137987733,0.0023659919388592243,0.003157991450279951,0.010954471305012703,0.017618607729673386,0.14852818846702576,0.3434789478778839,0.05755424499511719
Image_9729,n09193705,alp,n03444034,go-kart,0.0014519370160996914,0.004132380243390799,0.011740625835955143,0.010956363752484322,0.0035677263513207436,0.0008234555134549737,0.002121584489941597,0.006107859779149294,0.07268692553043365,0.04958920553326607,0.10159663110971451,0.09491260349750519
Image_9730,n09193705,alp,n02950826,cannon,1.5460922213605954e-06,2.3144779333961196e-05,4.4649812480201945e-05,2.74638496193802e-05,4.5131859224056825e-05,1.4176220247463789e-05,1.79424459929578e-05,7.577095675515011e-05,0.0002662674232851714,0.0008094427175819874,0.000886507797986269,0.00029551173793151975
Image_9731,n09193705,alp,n09246464,"cliff, drop, drop-off",0.03829173743724823,0.041766662150621414,0.1412048637866974,0.21124431490898132,0.17608243227005005,0.41394415497779846,0.2598738670349121,0.0843038335442543,0.1187618300318718,0.04571942985057831,0.001735478057526052,2.9043205358902924e-05
Image_9732,n09193705,alp,n03976657,pole,0.0007769514922983944,0.0014968476025387645,0.003255062736570835,0.006072818301618099,0.002502693561837077,0.001281077740713954,0.0013670172775164247,0.0021875326056033373,0.005303749814629555,0.1624578833580017,0.4081605076789856,0.25784462690353394
Image_9733,n09193705,alp,n09246464,"cliff, drop, drop-off",0.05497464910149574,0.07383211702108383,0.1572333723306656,0.24183335900306702,0.2084692269563675,0.4342854917049408,0.2824825644493103,0.08141114562749863,0.07798173278570175,0.025692131370306015,0.061147380620241165,0.007913324050605297
Image_9734,n09193705,alp,n04507155,umbrella,8.90531882760115e-05,0.0010388855589553714,0.005829402711242437,0.0004314541583880782,0.00026750515098683536,0.0005304773221723735,0.0009125574724748731,0.0005949081387370825,0.0030879417899996042,0.35378581285476685,0.18027301132678986,0.009665165096521378
Image_9735,n09193705,alp,n03404251,fur coat,0.00015289893781300634,0.0012864770833402872,0.00030576871358789504,0.000280821870546788,0.0004260922723915428,0.00034495932050049305,0.00018336091306991875,0.0011202390305697918,0.0019333305535838008,0.0037219880614429712,0.021109605208039284,9.196325117954984e-05
Image_9736,n09193705,alp,n09428293,"seashore, coast, seacoast, sea-coast",0.00684681162238121,0.009421905502676964,0.006968924775719643,0.007653512060642242,0.007495584897696972,0.03141232207417488,0.03408113494515419,0.03462750464677811,0.15612643957138062,0.23874948918819427,0.00013789355580229312,9.658039061832824e-07
Image_9737,n09193705,alp,n03733131,maypole,0.0003265081613790244,0.00037847794010303915,0.0011259050806984305,0.003242089645937085,0.005123884882777929,0.005251701455563307,0.005309517495334148,0.01129835844039917,0.041043732315301895,0.005547868553549051,0.03049653023481369,0.030705614015460014
Image_9738,n09193705,alp,n04465501,tractor,0.0002834672050084919,4.5847562432754785e-05,4.384719068184495e-05,0.000181754759978503,0.0009261422092095017,0.000501927686855197,0.0005233050906099379,0.0010117646306753159,0.00574150076135993,0.08400333672761917,0.008074143901467323,0.009623067453503609
Image_9739,n09193705,alp,n03160309,"dam, dike, dyke",4.197150701656938e-06,6.7918244894826785e-06,2.1910478608333506e-05,8.051553595578298e-05,0.00010978581121889874,0.0001210952686960809,0.00010691483475966379,0.00031668058363720775,0.00021145395294297487,0.012265962548553944,0.005970018915832043,0.08860078454017639
Image_9740,n09193705,alp,n04560804,water jug,0.0011429550359025598,0.004595908802002668,0.006181877572089434,0.0021575763821601868,0.0012228337582200766,0.010311129502952099,0.019138017669320107,0.03074619546532631,0.019053345546126366,0.0006985151558183134,0.0009401381830684841,0.00024257702170871198
Image_9741,n09193705,alp,n02058221,"albatross, mollymawk",2.62449866568204e-05,1.338005495199468e-05,3.6082918086322024e-05,8.41591609059833e-05,0.00012841876014135778,0.00012033059465466067,0.00044293608516454697,0.001346460310742259,0.0015590833500027657,8.96694982657209e-05,8.754380360187497e-06,8.199312446777185e-07
Image_9742,n09193705,alp,n02883205,"bow tie, bow-tie, bowtie",0.0015746104763820767,0.014155516400933266,0.009801700711250305,0.0014146241592243314,0.0029927478171885014,0.0019196723587810993,0.004022149369120598,0.01957612857222557,0.062084369361400604,0.09326183050870895,0.1827031672000885,0.06772411614656448
Image_9743,n09193705,alp,n04376876,syringe,9.322736332251225e-06,1.086267366190441e-05,2.5114133677561767e-05,0.00010590813326416537,0.0003266377607360482,0.0008699552854523063,0.0008516024681739509,0.003099634312093258,0.025334607809782028,0.2189755141735077,0.004625221248716116,0.000992540386505425
Image_9744,n09193705,alp,n02793495,barn,0.0007429182296618819,0.0018474770477041602,0.002990890294313431,0.003825747175142169,0.0038913714233785868,0.0029504760168492794,0.006800661329180002,0.005727794021368027,0.003140292363241315,0.0007620657561346889,9.920611773850396e-05,7.3110259108943865e-06
Image_9745,n09193705,alp,n09193705,alp,0.002980154240503907,0.0015054913237690926,0.002637068508192897,0.001379855559207499,0.0017486653523519635,0.003486703848466277,0.0031017258297652006,0.0026487770956009626,0.0010920894565060735,0.008432251401245594,0.16867785155773163,0.12606586515903473
Image_9746,n09193705,alp,n04417672,"thatch, thatched roof",0.0009601828060112894,0.0035053372848778963,0.012953488156199455,0.026205748319625854,0.04132506996393204,0.04286808893084526,0.06711342930793762,0.3618672788143158,0.7691392302513123,0.9502767324447632,0.041590359061956406,0.0009140553884208202
Image_9747,n09193705,alp,n02793495,barn,0.000680909026414156,0.0014837199123576283,0.0025723050348460674,0.0032641056459397078,0.004029382485896349,0.004467801656574011,0.00956613291054964,0.010357090272009373,0.007626664824783802,0.00038169248728081584,4.826725853490643e-05,1.5324372725444846e-05
Image_9748,n09193705,alp,n02950826,cannon,1.929147174450918e-06,3.0218094252632e-05,5.4872962209628895e-05,3.0677751055918634e-05,5.529388363356702e-05,1.6463814972667024e-05,2.6818946935236454e-05,6.730575114488602e-05,2.3338079699897207e-05,0.0030438839457929134,0.047414835542440414,0.044185347855091095
Image_9749,n09193705,alp,n07871810,"meat loaf, meatloaf",0.00033025743323378265,0.003036295063793659,0.021624594926834106,0.009360534138977528,0.012504740618169308,0.00549095356836915,0.0046800426207482815,0.012691623531281948,0.03306034579873085,0.014165941625833511,0.006814146880060434,0.04497141018509865
Image_9750,n09193705,alp,n04285008,"sports car, sport car",1.455672099837102e-05,1.3652465895575006e-05,1.0564060175966006e-05,1.1476678082544822e-05,1.3638962627737783e-05,1.561414319439791e-05,4.533446553978138e-05,9.90804037428461e-05,0.0003635420580394566,5.0401893531670794e-05,0.0004473835288081318,0.03156372532248497
Image_9751,n09246464,"cliff, drop, drop-off",n04067472,reel,0.0018125008791685104,0.0123517457395792,0.0032462782692164183,0.002207182813435793,0.0037310027983039618,0.0058777425438165665,0.022391511127352715,0.02684084326028824,0.049730636179447174,0.0017171570798382163,0.0009650055435486138,0.007282090373337269
Image_9752,n09246464,"cliff, drop, drop-off",n09256479,coral reef,9.873771887214389e-06,3.902068056049757e-05,5.002167381462641e-05,4.4070944568375126e-05,5.140337816555984e-05,4.7060584620339796e-05,0.00020928005687892437,0.0013483157381415367,0.008707825094461441,0.24407590925693512,0.029849477112293243,0.1938670575618744
Image_9753,n09246464,"cliff, drop, drop-off",n04507155,umbrella,4.867044845013879e-05,0.0005844446131959558,0.005711734760552645,0.0004099200014024973,0.0003307313018012792,0.0008693516720086336,0.0019445465877652168,0.00296394363977015,0.012972971424460411,0.39678508043289185,0.09358230978250504,0.38547804951667786
Image_9754,n09246464,"cliff, drop, drop-off",n09246464,"cliff, drop, drop-off",0.055593788623809814,0.0858539342880249,0.14752379059791565,0.19593797624111176,0.10950203984975815,0.25369229912757874,0.13217926025390625,0.08836100250482559,0.19396834075450897,0.12401556968688965,0.06196793168783188,0.31203585863113403
Image_9755,n09246464,"cliff, drop, drop-off",n09193705,alp,0.003480205312371254,0.001415896462276578,0.002349622081965208,0.0011484655551612377,0.0019768031779676676,0.00752911577001214,0.006565835792571306,0.0038048047572374344,0.0023326429072767496,0.02930757775902748,0.035602543503046036,0.21255166828632355
Image_9756,n09246464,"cliff, drop, drop-off",n04371430,"swimming trunks, bathing trunks",0.0004175150825176388,0.0015205848030745983,0.00022250153415370733,0.00020258076256141067,0.00018798376549966633,0.0003118750755675137,0.0003688266151584685,0.000192575273104012,0.00034577897167764604,0.0022561452351510525,0.0005104896845296025,0.0016507947584614158
Image_9757,n09246464,"cliff, drop, drop-off",n09428293,"seashore, coast, seacoast, sea-coast",0.005416444968432188,0.004712705034762621,0.004266350530087948,0.005182893946766853,0.003659064881503582,0.013235431164503098,0.007180982735008001,0.00401970325037837,0.009251445531845093,0.26796767115592957,0.2382041960954666,0.26311638951301575
Image_9758,n09246464,"cliff, drop, drop-off",n03042490,cliff dwelling,6.349741306621581e-05,0.0002280719781992957,7.2811970312614e-05,6.85453851474449e-05,0.0001513459865236655,0.00012391808559186757,0.000765330798458308,0.0017611386720091105,0.0006326618604362011,0.009580802172422409,6.349357863655314e-05,0.00014783315418753773
Image_9759,n09246464,"cliff, drop, drop-off",n04507155,umbrella,6.380793638527393e-05,0.0006742456462234259,0.003511447459459305,0.00027414565556682646,0.00022640955285169184,0.0007066265679895878,0.0015138161834329367,0.001483747037127614,0.0014296069275587797,0.12986691296100616,0.1035039871931076,0.012913767248392105
Image_9760,n09246464,"cliff, drop, drop-off",n09332890,"lakeside, lakeshore",0.00010109611321240664,0.0006695317570120096,0.002984637627378106,0.004272940568625927,0.0038819173350930214,0.004468375816941261,0.006344114430248737,0.022607777267694473,0.11654585599899292,0.31703993678092957,0.4525265693664551,0.13576790690422058
Image_9761,n09246464,"cliff, drop, drop-off",n09332890,"lakeside, lakeshore",0.0004656148375943303,0.00039080367423594,0.0013655897928401828,0.0015385159058496356,0.0007474038866348565,0.0010534740285947919,0.0011295605218037963,0.005118292290717363,0.015108617953956127,0.3450119197368622,0.3338385224342346,0.25797656178474426
Image_9762,n09246464,"cliff, drop, drop-off",n03042490,cliff dwelling,4.4521868403535336e-05,0.00017804813978727907,6.090846363804303e-05,5.90839481446892e-05,0.00014515315706375986,6.677355122519657e-05,0.00021275808103382587,0.000676200317684561,0.0008216993883252144,0.0020334438886493444,0.0006802722928114235,0.005351920612156391
Image_9763,n09246464,"cliff, drop, drop-off",n02415577,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.0007323040044866502,0.0021500985603779554,0.0015703372191637754,0.0018204089719802141,0.009208524599671364,0.0068129864521324635,0.015465051867067814,0.016210569068789482,0.012373692356050014,0.03523732349276543,0.1005295142531395,0.10349654406309128
Image_9764,n09246464,"cliff, drop, drop-off",n04311004,steel arch bridge,7.358625589404255e-05,0.0001644121657591313,0.00024348273291252553,0.0010164936538785696,0.0008530457271263003,0.001101216534152627,0.0008755767485126853,0.0007777396822348237,0.0005153667880222201,0.02745453082025051,0.023714261129498482,0.13383382558822632
Image_9765,n09246464,"cliff, drop, drop-off",n09246464,"cliff, drop, drop-off",0.06622381508350372,0.07785756140947342,0.1815721094608307,0.2555491626262665,0.18790672719478607,0.4277372360229492,0.35136404633522034,0.18243859708309174,0.15148089826107025,0.09632324427366257,0.28397583961486816,0.10260989516973495
Image_9766,n09246464,"cliff, drop, drop-off",n03584254,iPod,0.00010435586591484025,0.00019701836572494358,0.0011797070037573576,0.0014618771383538842,0.005606933031231165,0.003012852743268013,0.002066740533336997,0.005336613394320011,0.004150360822677612,0.0058290534652769566,0.024492738768458366,0.09214907884597778
Image_9767,n09246464,"cliff, drop, drop-off",n09193705,alp,0.0010157518554478884,0.001180840888991952,0.0027488479390740395,0.001681192428804934,0.001995556754991412,0.007352130487561226,0.012912006117403507,0.011204360984265804,0.002171416999772191,0.005608057137578726,0.010446839034557343,0.027604620903730392
Image_9768,n09246464,"cliff, drop, drop-off",n04417672,"thatch, thatched roof",0.00079255091259256,0.00137216632720083,0.009064302779734135,0.019596155732870102,0.032866545021533966,0.025627486407756805,0.03137568384408951,0.17892667651176453,0.6403890252113342,0.7614353895187378,0.01192905381321907,0.0014707380905747414
Image_9769,n09246464,"cliff, drop, drop-off",n04008634,"projectile, missile",3.905344385657372e-07,1.744130031511304e-06,5.090381819172762e-05,0.0001122019239119254,0.0002732826105784625,0.00024223641958087683,0.0006018577259965241,0.00212881644256413,0.02049424685537815,0.8378868699073792,0.10922755300998688,0.23589320480823517
Image_9770,n09246464,"cliff, drop, drop-off",n09332890,"lakeside, lakeshore",0.0003025113546755165,0.0006387849571183324,0.0017613996751606464,0.0021142808254808187,0.001535280840471387,0.0011826511472463608,0.00147189199924469,0.0013288819463923573,0.0021061981096863747,0.00461297482252121,0.0002856044447980821,0.0001341408205917105
Image_9771,n09246464,"cliff, drop, drop-off",n01742172,"boa constrictor, Constrictor constrictor",0.001021785195916891,0.0011453012702986598,0.0007316625560633838,0.00025636135251261294,0.00025062530767172575,0.00036068735062144697,0.0005611518281511962,0.001163833774626255,0.0036305913235992193,0.06596656888723373,0.018168341368436813,0.06472685188055038
Image_9772,n09246464,"cliff, drop, drop-off",n04417672,"thatch, thatched roof",0.001011850661598146,0.002874565776437521,0.01687147095799446,0.028927220031619072,0.04842079058289528,0.04869765415787697,0.047853559255599976,0.3802599608898163,0.8527249097824097,0.9224151968955994,0.43923240900039673,0.08586128056049347
Image_9773,n09246464,"cliff, drop, drop-off",n09246464,"cliff, drop, drop-off",0.06450141221284866,0.12620842456817627,0.13375648856163025,0.18940240144729614,0.0779322162270546,0.24778108298778534,0.3156778812408447,0.14794647693634033,0.2972809672355652,0.12874935567378998,0.7523800134658813,0.43300774693489075
Image_9774,n09246464,"cliff, drop, drop-off",n09332890,"lakeside, lakeshore",0.00038073083851486444,0.00044199920375831425,0.0013160567032173276,0.0016443016938865185,0.0013196312356740236,0.001490650582127273,0.0010962793603539467,0.002599565079435706,0.01437073852866888,0.262859046459198,0.10009630769491196,0.008500197902321815
Image_9775,n09246464,"cliff, drop, drop-off",n09428293,"seashore, coast, seacoast, sea-coast",0.006774129346013069,0.003138431813567877,0.0030640652403235435,0.004483604803681374,0.003534155897796154,0.014607693068683147,0.008863494731485844,0.006100603844970465,0.007605116814374924,0.08470899611711502,0.0026510159950703382,0.002068781293928623
Image_9776,n09246464,"cliff, drop, drop-off",n03599486,"jinrikisha, ricksha, rickshaw",5.098232577438466e-06,0.00020684648188762367,0.0006985256914049387,0.0005584494210779667,0.0011634188704192638,0.0017685815691947937,0.0019526634132489562,0.0011466441210359335,0.004207514226436615,0.5706528425216675,0.31999245285987854,0.15442298352718353
Image_9777,n09246464,"cliff, drop, drop-off",n09332890,"lakeside, lakeshore",0.00037978155887685716,0.0011643253965303302,0.003225284395739436,0.00427259923890233,0.00255208439193666,0.0025315636303275824,0.0038145999424159527,0.005662953015416861,0.02822522260248661,0.16506603360176086,0.01797054521739483,0.015770917758345604
Image_9778,n09246464,"cliff, drop, drop-off",n09246464,"cliff, drop, drop-off",0.0702446848154068,0.0784827396273613,0.18100373446941376,0.19677703082561493,0.21051494777202606,0.4696525037288666,0.29612037539482117,0.08941484242677689,0.08121395856142044,0.038944683969020844,0.020595785230398178,0.059172239154577255
Image_9779,n09246464,"cliff, drop, drop-off",n09193705,alp,0.00128265842795372,0.0012498068390414119,0.003024166217073798,0.0017584493616595864,0.0029887885320931673,0.00951057206839323,0.014027012512087822,0.017072219401597977,0.01400289498269558,0.09440010040998459,0.06481953710317612,0.06750015169382095
Image_9780,n09246464,"cliff, drop, drop-off",n09332890,"lakeside, lakeshore",0.0002695242001209408,0.0004726402694359422,0.002040047664195299,0.0024436372332274914,0.002194014610722661,0.0021284879185259342,0.005567074753344059,0.006041860207915306,0.008882075548171997,0.07110197842121124,0.003749509807676077,0.00203201686963439
Image_9781,n09246464,"cliff, drop, drop-off",n04560804,water jug,0.0008687605732120574,0.0018647750839591026,0.004286235198378563,0.0014852943131700158,0.00047085268306545913,0.0008410374284721911,0.001568841515108943,0.001374522689729929,0.01915893703699112,0.03585141897201538,0.1768081784248352,0.24930696189403534
Image_9782,n09246464,"cliff, drop, drop-off",n04532670,viaduct,0.012842407450079918,0.00758860819041729,0.0032609966583549976,0.012050618417561054,0.021719282492995262,0.0272486824542284,0.01838579587638378,0.06709722429513931,0.05772147700190544,0.03090050257742405,0.08325314521789551,0.131119504570961
Image_9783,n09246464,"cliff, drop, drop-off",n09332890,"lakeside, lakeshore",0.0003704862610902637,0.00043680251110345125,0.001485681626945734,0.0023081779945641756,0.0015316688222810626,0.002004362642765045,0.0017923075938597322,0.006014017853885889,0.00625500688329339,0.06293649226427078,0.0003522763436194509,0.00014670324162580073
Image_9784,n09246464,"cliff, drop, drop-off",n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.00017152517102658749,0.00015640676429029554,0.000234162449487485,0.0002084447769448161,0.0002887659939005971,0.0003196746401954442,0.0006145271472632885,0.0016989859286695719,0.004737163428217173,0.0136363310739398,0.370357483625412,0.23448505997657776
Image_9785,n09246464,"cliff, drop, drop-off",n09193705,alp,0.00168609491083771,0.0014783804072067142,0.0027554077096283436,0.0014630898367613554,0.002353761112317443,0.008503496646881104,0.01304967887699604,0.02648414671421051,0.0127488998696208,0.013848653063178062,0.043010395020246506,0.016693929210305214
Image_9786,n09246464,"cliff, drop, drop-off",n03388043,fountain,0.0015076082199811935,0.0018008217448368669,0.0026865063700824976,0.0006010648794472218,0.0005786169786006212,0.0006680215010419488,0.002517545595765114,0.006270062644034624,0.033541932702064514,0.20130228996276855,0.05992792919278145,0.0076284464448690414
Image_9787,n09246464,"cliff, drop, drop-off",n09193705,alp,0.0025215428322553635,0.0010421056067571044,0.0020792351569980383,0.001382735325023532,0.0015827063471078873,0.005108975805342197,0.011610114015638828,0.010089659132063389,0.005209404043853283,0.02197798155248165,0.13516533374786377,0.3699456751346588
Image_9788,n09246464,"cliff, drop, drop-off",n09246464,"cliff, drop, drop-off",0.05611148104071617,0.10594259202480316,0.14283674955368042,0.20005682110786438,0.1106216087937355,0.22755011916160583,0.22269336879253387,0.06794527918100357,0.07885206490755081,0.24032603204250336,0.691336989402771,0.2304782271385193
Image_9789,n09246464,"cliff, drop, drop-off",n09193705,alp,0.003987874835729599,0.0012119499733671546,0.0018183848587796092,0.0008646172354929149,0.0010835275752469897,0.002984899329021573,0.005077903624624014,0.006637000944465399,0.0053312345407903194,0.015492694452404976,0.22041158378124237,0.14956970512866974
Image_9790,n09246464,"cliff, drop, drop-off",n03837869,obelisk,0.000660749850794673,0.0005427387659437954,0.0014115753583610058,0.0023704927880316973,0.006607146933674812,0.010833973065018654,0.006371490191668272,0.009586391039192677,0.0041067469865083694,0.016646651551127434,0.10785061120986938,0.29291245341300964
Image_9791,n09246464,"cliff, drop, drop-off",n09428293,"seashore, coast, seacoast, sea-coast",0.004691095091402531,0.002291393466293812,0.0020868333522230387,0.0038123151753097773,0.00233477377332747,0.01110626570880413,0.01181232463568449,0.0058251041918993,0.021743275225162506,0.09436094760894775,0.009719560854136944,0.0665375217795372
Image_9792,n09246464,"cliff, drop, drop-off",n02231487,"walking stick, walkingstick, stick insect",1.0427711458760314e-05,7.79653692006832e-06,2.8171112717245705e-05,0.00010122353705810383,0.0006480356096290052,0.0004668222973123193,0.00044318681466393173,0.0011942663695663214,0.000382255733711645,0.0044952621683478355,0.014638188295066357,0.1262030154466629
Image_9793,n09246464,"cliff, drop, drop-off",n04311004,steel arch bridge,0.00012427080946508795,0.0002083264698740095,0.00023179897107183933,0.0009140438633039594,0.0005379614885896444,0.0003448924981057644,0.00028009494417347014,0.0004747770435642451,0.0024188084062188864,0.0034644524566829205,0.002274939091876149,0.021908467635512352
Image_9794,n09246464,"cliff, drop, drop-off",n02837789,"bikini, two-piece",1.5506126146647148e-05,3.5991877666674554e-05,7.3613366112113e-05,0.00012893343227915466,0.00037598019116558135,0.00038656892138533294,0.0003279743832536042,0.00013742779265157878,0.0005121862632222474,0.00035966679570265114,0.003958836663514376,0.06844679266214371
Image_9795,n09246464,"cliff, drop, drop-off",n09246464,"cliff, drop, drop-off",0.045715708285570145,0.05922245979309082,0.17290711402893066,0.2228577882051468,0.22242450714111328,0.34950605034828186,0.21681301295757294,0.08114881813526154,0.08085356652736664,0.007530666887760162,0.10909322649240494,0.1501421481370926
Image_9796,n09246464,"cliff, drop, drop-off",n09246464,"cliff, drop, drop-off",0.042799271643161774,0.033814527094364166,0.12109609693288803,0.16541814804077148,0.1471596360206604,0.3552704155445099,0.12987551093101501,0.03879228234291077,0.022323021665215492,0.04119449853897095,0.04444586858153343,0.1658473014831543
Image_9797,n09246464,"cliff, drop, drop-off",n03042490,cliff dwelling,5.765541936852969e-05,0.00018865075253415853,8.453557529719546e-05,6.93846377544105e-05,0.00024163983471225947,0.00017001690866891295,0.0008918414241634309,0.002955342410132289,0.004007222130894661,0.01893407292664051,0.0016554229659959674,0.00828547589480877
Image_9798,n09246464,"cliff, drop, drop-off",n09256479,coral reef,1.8059721696772613e-05,4.7662295401096344e-05,6.156980816740543e-05,6.0044600104447454e-05,8.127625187626109e-05,7.930413266876712e-05,0.00014805614773649722,0.0009184529189951718,0.00112774723675102,0.003698940621688962,0.0001365323696518317,0.00035656586987897754
