Image,True_WNID,True_Label,First_Top1_WNID,First_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_8031,n04398044,teapot,n02403003,ox,0.18265926837921143,0.08303096145391464,0.020365281030535698,0.022666560485959053,0.020316261798143387,0.027734877541661263,0.03689880296587944,0.016124684363603592,0.005002891644835472,8.863347829901613e-06,2.3401858229021855e-09,2.705629643939833e-11
Image_8032,n04398044,teapot,n02206856,bee,0.28281301259994507,0.014348960481584072,0.0042145648039877415,0.005060202442109585,0.0036467344034463167,0.00207917601801455,0.001101349713280797,0.0003287420840933919,8.937435632105917e-05,2.6545222908680444e-07,1.0217398767053965e-06,9.021289884003636e-07
Image_8033,n04398044,teapot,n02403003,ox,0.16336476802825928,0.1547374725341797,0.03481218218803406,0.03764953464269638,0.033142752945423126,0.09258507192134857,0.09769003838300705,0.07460203766822815,0.02463405206799507,0.00011445084237493575,2.7571697955863783e-06,4.210409088045708e-08
Image_8034,n04398044,teapot,n02206856,bee,0.20639356970787048,0.009498002007603645,0.00443433690816164,0.0047331866808235645,0.003131791716441512,0.0017430854495614767,0.001595036592334509,0.0010458148317411542,4.474653542274609e-05,2.9211074092927447e-07,2.8117976853536675e-06,5.61437047963409e-07
Image_8035,n04398044,teapot,n02403003,ox,0.1925918608903885,0.11355090886354446,0.024844808503985405,0.028862256556749344,0.030163155868649483,0.0478968545794487,0.04666503891348839,0.02571224793791771,0.011076598428189754,0.0009093156550079584,0.0011389185674488544,2.8539741833810695e-05
Image_8036,n04398044,teapot,n02403003,ox,0.14421901106834412,0.10825008153915405,0.026395024731755257,0.020975835621356964,0.026330552995204926,0.0408448725938797,0.04683881998062134,0.025911623612046242,0.019027933478355408,0.001121489331126213,0.00016503788356203586,2.4108762772812042e-06
Image_8037,n04398044,teapot,n02403003,ox,0.16169995069503784,0.11530400067567825,0.020658256486058235,0.019974516704678535,0.019444622099399567,0.0364791601896286,0.05198070779442787,0.018885988742113113,0.002927024383097887,1.8234210585887922e-07,2.9655076616563747e-08,3.412421734072524e-10
Image_8038,n04398044,teapot,n02403003,ox,0.1615370661020279,0.09936065226793289,0.022578394040465355,0.016417723149061203,0.018306104466319084,0.033801112323999405,0.03267115354537964,0.015107423067092896,0.0020278701558709145,7.27169681340456e-05,1.864369323811843e-06,3.005467519301419e-08
Image_8039,n04398044,teapot,n02206856,bee,0.20011450350284576,0.024707825854420662,0.0074125477112829685,0.007936961948871613,0.005829718895256519,0.0045915571972727776,0.005390111356973648,0.002884148620069027,0.000577455444727093,3.193089810338279e-07,7.792355631863757e-07,2.1431580989883514e-06
Image_8040,n04398044,teapot,n02206856,bee,0.1845688819885254,0.01540705468505621,0.005219378974288702,0.0055293794721364975,0.0041124820709228516,0.002615041332319379,0.0013049498666077852,0.0006743164267390966,3.139616092084907e-05,9.506691434069126e-09,1.4526920111279651e-08,2.145482547177835e-08
Image_8041,n04398044,teapot,n02403003,ox,0.1587788313627243,0.12650296092033386,0.020323501899838448,0.017309153452515602,0.01592184603214264,0.03144503012299538,0.06409922242164612,0.030052566900849342,0.007379128132015467,0.00017602110165171325,3.935755103157135e-06,3.988090213624673e-08
Image_8042,n04398044,teapot,n02403003,ox,0.20006240904331207,0.08863957226276398,0.0202861949801445,0.023296086117625237,0.02065100334584713,0.036097001284360886,0.04828662797808647,0.023188551887869835,0.004308303352445364,0.0002381995873292908,6.721359568473417e-06,6.51860432299145e-09
Image_8043,n04398044,teapot,n02403003,ox,0.15450100600719452,0.2344200164079666,0.0552050918340683,0.0415227971971035,0.028372474014759064,0.07478120923042297,0.0705469474196434,0.01687951199710369,0.008488447405397892,0.0011311705457046628,0.00014680672029498965,8.283778697659727e-06
Image_8044,n04398044,teapot,n02403003,ox,0.1935962289571762,0.170013427734375,0.03125888854265213,0.03496113419532776,0.029223812744021416,0.0751509815454483,0.09577277302742004,0.0435258187353611,0.018564054742455482,0.0008151007350534201,4.571769295580452e-06,2.411894968190609e-07
Image_8045,n04398044,teapot,n02403003,ox,0.16322845220565796,0.1921515166759491,0.044268716126680374,0.03830065578222275,0.03227676451206207,0.05613338574767113,0.056763771921396255,0.01953764073550701,0.004588661249727011,1.598099152033683e-05,9.703561772766989e-06,6.358896825986449e-06
Image_8046,n04398044,teapot,n02403003,ox,0.19444364309310913,0.13503673672676086,0.030138369649648666,0.029681028798222542,0.023222126066684723,0.040679581463336945,0.05105450749397278,0.017169073224067688,0.0005089381011202931,3.560036816452339e-07,6.935895839887962e-07,1.2976316554613732e-07
Image_8047,n04398044,teapot,n02206856,bee,0.1903763860464096,0.01498897559940815,0.005002017132937908,0.005156375002115965,0.0033107418566942215,0.0016886161174625158,0.0014517466770485044,0.0006973185809329152,0.0012201641220599413,1.614986831555143e-05,4.046208232466597e-06,4.5494025471271016e-06
Image_8048,n04398044,teapot,n02206856,bee,0.20884378254413605,0.017664387822151184,0.0050847213715314865,0.0053527518175542355,0.0036886422894895077,0.0023370925337076187,0.0014335096348077059,0.00031523339566774666,8.346451795659959e-05,1.8526515077610384e-07,1.1603107807900415e-08,5.2169973230320466e-08
Image_8049,n04398044,teapot,n02403003,ox,0.15566058456897736,0.0714990496635437,0.014363490045070648,0.014702307060360909,0.014758585020899773,0.03283527493476868,0.03564416617155075,0.020518969744443893,0.003751471871510148,2.8668728191405535e-06,1.8228620319860056e-06,5.659845925265472e-08
Image_8050,n04398044,teapot,n02206856,bee,0.41916826367378235,0.020799659192562103,0.006218736059963703,0.006464076694101095,0.003996050450950861,0.0031283663120120764,0.002683784579858184,0.0018816683441400528,0.00042846210999414325,3.846674189844634e-06,1.314802915430846e-07,3.216610977574419e-08
Image_8051,n04399382,"teddy, teddy bear",n02206856,bee,0.17478761076927185,0.012368276715278625,0.004109255038201809,0.0041430010460317135,0.003307240316644311,0.002530456054955721,0.002318297978490591,0.0010804882040247321,0.00026891683228313923,1.0472169975628276e-07,2.2702770219318325e-10,9.745438830921493e-12
Image_8052,n04399382,"teddy, teddy bear",n01641577,"bullfrog, Rana catesbeiana",0.18650522828102112,0.03246767446398735,0.011122954078018665,0.007556627504527569,0.01192682608962059,0.00323279807344079,0.002470903331413865,0.0026834364980459213,0.0011635113041847944,1.3652281722897897e-06,5.0012320673697985e-12,4.894857848040945e-13
Image_8053,n04399382,"teddy, teddy bear",n02403003,ox,0.18389427661895752,0.10028097778558731,0.02334756590425968,0.0233025923371315,0.02338680624961853,0.032853804528713226,0.0435333177447319,0.014034697785973549,0.00143964565359056,1.0055759958049748e-06,8.524462025150115e-09,1.4453441221640162e-10
Image_8054,n04399382,"teddy, teddy bear",n02403003,ox,0.13790996372699738,0.08049013465642929,0.019329478964209557,0.01832873746752739,0.013979136012494564,0.026027623564004898,0.038336124271154404,0.012132085859775543,0.0075786481611430645,1.5670581205995404e-06,1.6887803377940713e-09,5.680693328929953e-12
Image_8055,n04399382,"teddy, teddy bear",n02403003,ox,0.17527078092098236,0.10436592251062393,0.023638475686311722,0.020882809534668922,0.019780490547418594,0.019490404054522514,0.01824650913476944,0.023691484704613686,0.0215511042624712,0.00038835377199575305,1.171169333247235e-05,1.9401264580665156e-05
Image_8056,n04399382,"teddy, teddy bear",n02403003,ox,0.1901700496673584,0.08803338557481766,0.01594286970794201,0.01882495917379856,0.018816862255334854,0.026876920834183693,0.08161228150129318,0.044732384383678436,0.011325662955641747,0.0005048360908403993,5.4103609727462754e-05,2.0067693640157813e-06
Image_8057,n04399382,"teddy, teddy bear",n02403003,ox,0.1674376130104065,0.06843440234661102,0.014649045653641224,0.017761528491973877,0.0142259756103158,0.024448396638035774,0.029210617765784264,0.007804093416780233,0.002004914917051792,4.85840155306505e-06,3.372533541323719e-08,8.041370902489575e-10
Image_8058,n04399382,"teddy, teddy bear",n02206856,bee,0.2994394302368164,0.030184045433998108,0.008588328026235104,0.009325055405497551,0.005913573782891035,0.006755140610039234,0.006108174100518227,0.0035922946408391,0.0017609350616112351,5.110375695949188e-07,6.564711552137226e-10,3.382814167673942e-11
Image_8059,n04399382,"teddy, teddy bear",n02206856,bee,0.224015012383461,0.01577790640294552,0.004999478813260794,0.004982041195034981,0.0035432176664471626,0.0014051524922251701,0.0008685284410603344,0.0006196192698553205,0.0007283929735422134,6.526897050207481e-05,2.0580196178343613e-06,3.5525059161045647e-07
Image_8060,n04399382,"teddy, teddy bear",n02206856,bee,0.4055291712284088,0.01692226529121399,0.0056030042469501495,0.006156967952847481,0.005084384698420763,0.003908987157046795,0.0034267872106283903,0.0016401265747845173,0.00035033837775699794,1.1767138374807473e-08,1.550532098548718e-11,5.182984575378968e-13
Image_8061,n04399382,"teddy, teddy bear",n02403003,ox,0.16665944457054138,0.11784456670284271,0.025827886536717415,0.029237236827611923,0.023316947743296623,0.04214993491768837,0.08812876790761948,0.024806449189782143,0.0017619087593629956,5.096227141621057e-06,2.3218222899856755e-09,2.0010861023767035e-11
Image_8062,n04399382,"teddy, teddy bear",n02206856,bee,0.2853347361087799,0.022555435076355934,0.006180223077535629,0.006592173594981432,0.0049776341766119,0.002833433449268341,0.0020735871512442827,0.0009284295956604183,0.0008064714493229985,3.7736008380306885e-05,1.634087993807043e-06,2.0677246084233047e-06
Image_8063,n04399382,"teddy, teddy bear",n02206856,bee,0.21775275468826294,0.015050975605845451,0.004635250195860863,0.005735027603805065,0.003527086228132248,0.0026959574315696955,0.0022473835851997137,0.0010959383798763156,0.0019547627307474613,8.437708856945392e-06,2.926048637164058e-06,8.841665476211347e-06
Image_8064,n04399382,"teddy, teddy bear",n02206856,bee,0.13627880811691284,0.01037589181214571,0.004757906310260296,0.005850494373589754,0.004064769949764013,0.0023872326128184795,0.0019039805047214031,0.0011242846958339214,0.0012143227504566312,1.6136973499669693e-05,1.8694188952395052e-07,1.6368949218303896e-07
Image_8065,n04399382,"teddy, teddy bear",n02206856,bee,0.22471311688423157,0.014079800806939602,0.004572679288685322,0.005634609144181013,0.003527457360178232,0.0025044907815754414,0.002138113835826516,0.0013249226612970233,0.0007541124359704554,1.9147975763189606e-05,0.00018842391727957875,8.733161666896194e-05
Image_8066,n04399382,"teddy, teddy bear",n02403003,ox,0.1724507063627243,0.12999649345874786,0.027421820908784866,0.03668670728802681,0.030464136973023415,0.057530783116817474,0.0802282840013504,0.07665006071329117,0.07067232578992844,1.2107363545510452e-05,0.00034710383624769747,1.2756371688738e-05
Image_8067,n04399382,"teddy, teddy bear",n02403003,ox,0.14792995154857635,0.13196392357349396,0.024587133899331093,0.02273601107299328,0.020184306427836418,0.028742298483848572,0.03258391469717026,0.01474878378212452,0.0040101767517626286,1.2586863704200368e-05,5.070371571491705e-07,2.1575734976408967e-08
Image_8068,n04399382,"teddy, teddy bear",n02403003,ox,0.17090171575546265,0.10328477621078491,0.015035448595881462,0.01627507619559765,0.016728457063436508,0.031195219606161118,0.04817739501595497,0.019802523776888847,0.005121835507452488,5.650656021316536e-05,4.4468430132837966e-05,1.6318766938638873e-05
Image_8069,n04399382,"teddy, teddy bear",n02403003,ox,0.1961435079574585,0.136252760887146,0.03236541524529457,0.029097551479935646,0.02548893354833126,0.049471884965896606,0.10341794043779373,0.02923663705587387,0.004762140568345785,3.4266170132468687e-06,2.107020113939484e-09,1.2699552780909285e-12
Image_8070,n04399382,"teddy, teddy bear",n02403003,ox,0.1952359974384308,0.1025388166308403,0.02422317862510681,0.026838228106498718,0.02337006665766239,0.02372538298368454,0.048354193568229675,0.020536039024591446,0.005080278962850571,0.00010301515430910513,9.724260962684639e-06,6.232827217900194e-06
Image_8071,n04399382,"teddy, teddy bear",n02206856,bee,0.47324150800704956,0.02954106219112873,0.008362788707017899,0.007222880609333515,0.006173334084451199,0.0036552667152136564,0.004217549227178097,0.0017157926922664046,0.0008510798797942698,0.0008989474736154079,0.002723843092098832,0.0003194873279426247
Image_8072,n04399382,"teddy, teddy bear",n02403003,ox,0.15243719518184662,0.0996474027633667,0.030483543872833252,0.03990199416875839,0.031072858721017838,0.04110987111926079,0.04688824340701103,0.015354613773524761,0.0021212806459516287,2.2914317014510743e-05,1.5384848666144535e-05,2.34416734201659e-06
Image_8073,n04399382,"teddy, teddy bear",n02206856,bee,0.20095261931419373,0.012439356185495853,0.005074684042483568,0.005696725100278854,0.004416029900312424,0.002718566916882992,0.0046453396789729595,0.004698645789176226,0.009239873848855495,0.003658636938780546,0.002220427617430687,0.005390406120568514
Image_8074,n04399382,"teddy, teddy bear",n02206856,bee,0.1972358524799347,0.014979230239987373,0.005898586940020323,0.006308861076831818,0.0037847240455448627,0.002676124917343259,0.003290307242423296,0.0018747018184512854,0.00034066656371578574,6.938812020962359e-06,1.1595493560889736e-06,6.199462063705141e-07
Image_8075,n04399382,"teddy, teddy bear",n02403003,ox,0.16430027782917023,0.05811856687068939,0.012836023233830929,0.013165049254894257,0.011479739099740982,0.018046215176582336,0.028750907629728317,0.013358154334127903,0.016904644668102264,0.00013117912749294192,1.5106977571122115e-06,1.9216248592357488e-09
Image_8076,n04399382,"teddy, teddy bear",n02403003,ox,0.1888853758573532,0.08707638084888458,0.020229417830705643,0.025183001533150673,0.023469187319278717,0.030916312709450722,0.04919024556875229,0.026979394257068634,0.008334354497492313,0.000389082299079746,2.550243834775756e-06,2.6586711499021476e-08
Image_8077,n04399382,"teddy, teddy bear",n02403003,ox,0.15510067343711853,0.1918707638978958,0.03366166725754738,0.036157164722681046,0.0361039899289608,0.06035071611404419,0.11235984414815903,0.02883008122444153,0.0049154735170304775,1.4211595953383949e-05,2.7323467293172143e-05,8.144131697918056e-07
Image_8078,n04399382,"teddy, teddy bear",n02206856,bee,0.16734470427036285,0.015497483313083649,0.005805067252367735,0.007160121109336615,0.004269583150744438,0.0026983642019331455,0.002638274570927024,0.0016007249942049384,0.0030142664909362793,0.00030270236311480403,1.3003064850636292e-05,3.341568663017824e-05
Image_8079,n04399382,"teddy, teddy bear",n02403003,ox,0.15866973996162415,0.16184470057487488,0.025219934061169624,0.02345879375934601,0.02237684652209282,0.041622474789619446,0.05777484551072121,0.03592905402183533,0.013184372335672379,9.704005788080394e-05,7.620178621436935e-06,1.0018140983447665e-06
Image_8080,n04399382,"teddy, teddy bear",n02403003,ox,0.19584856927394867,0.11877854913473129,0.020620916038751602,0.022729046642780304,0.02439698576927185,0.03269980475306511,0.07841337472200394,0.01878274790942669,0.0010960495565086603,1.7275710888497997e-06,9.151229392045934e-07,1.893551626608314e-08
Image_8081,n04399382,"teddy, teddy bear",n02206856,bee,0.20969660580158234,0.014427497051656246,0.004469387233257294,0.005816181655973196,0.004730422515422106,0.0029482103418558836,0.003201065817847848,0.002398526994511485,0.001500674756243825,0.000173438573256135,2.3207153390103485e-06,1.0174540676644028e-07
Image_8082,n04399382,"teddy, teddy bear",n02403003,ox,0.15798833966255188,0.20581606030464172,0.04259335622191429,0.040462616831064224,0.030676275491714478,0.06775001436471939,0.07579156756401062,0.014028850011527538,0.0019155993359163404,1.7543076182846562e-06,2.524778892620816e-07,4.272275422323446e-09
Image_8083,n04399382,"teddy, teddy bear",n02206856,bee,0.20711663365364075,0.02350572496652603,0.00777064822614193,0.009520505554974079,0.005990813951939344,0.0063187419436872005,0.011859945021569729,0.008289387449622154,0.0031548216938972473,9.358118404634297e-06,5.507971856388849e-09,2.965881359950906e-11
Image_8084,n04399382,"teddy, teddy bear",n02403003,ox,0.17422324419021606,0.1575082242488861,0.04169764369726181,0.039861079305410385,0.025814779102802277,0.03142896294593811,0.05431495979428291,0.04433104768395424,0.002989495638757944,2.0416291590663604e-06,2.449597413800575e-09,4.009098608648287e-12
Image_8085,n04399382,"teddy, teddy bear",n02403003,ox,0.15033546090126038,0.0814472883939743,0.0142042376101017,0.015070293098688126,0.013304254040122032,0.023805709555745125,0.03183538094162941,0.012299645692110062,0.01055664848536253,0.00014305225340649486,5.5043070545934825e-08,1.9119938965417305e-10
Image_8086,n04399382,"teddy, teddy bear",n02206856,bee,0.1758703589439392,0.01315977517515421,0.005236597266048193,0.006196833681315184,0.004463832359761,0.0033416759688407183,0.004228920675814152,0.004158416297286749,0.0019234238425269723,3.73267030226998e-05,3.0870189220877364e-05,4.654789336200338e-06
Image_8087,n04399382,"teddy, teddy bear",n02403003,ox,0.1850278377532959,0.11320649087429047,0.022890187799930573,0.024015039205551147,0.020368684083223343,0.025689586997032166,0.05001096427440643,0.02105233259499073,0.008781902492046356,2.115871893693111e-06,6.574080657628656e-08,6.173537375753213e-11
Image_8088,n04399382,"teddy, teddy bear",n02403003,ox,0.18112704157829285,0.16965429484844208,0.03616652637720108,0.033550575375556946,0.03356958553195,0.04686710983514786,0.07027388364076614,0.019783873111009598,0.0024761378299444914,2.915267486969242e-06,4.1636990744109426e-08,1.3477986726684321e-08
Image_8089,n04399382,"teddy, teddy bear",n02206856,bee,0.23826409876346588,0.024005619809031487,0.007998562417924404,0.009561221115291119,0.004842731636017561,0.006047647912055254,0.004693991504609585,0.0027995272539556026,0.0006583643844351172,4.782040718964709e-07,6.222861115290357e-11,5.707855195435929e-12
Image_8090,n04399382,"teddy, teddy bear",n02206856,bee,0.23864158987998962,0.01998426765203476,0.007174198515713215,0.0076883817091584206,0.006209477782249451,0.003497012658044696,0.002703180070966482,0.0017889590235427022,0.0011432657483965158,2.4453087462461554e-05,2.8651595584960887e-07,6.898260807020051e-08
Image_8091,n04399382,"teddy, teddy bear",n02206856,bee,0.18060044944286346,0.01434621587395668,0.0045482744462788105,0.0055068545043468475,0.003320148680359125,0.001568212523125112,0.0010077615734189749,0.0005420168745331466,3.922156975022517e-05,1.7526826212588276e-08,5.151432752592555e-11,4.5517878355383345e-10
Image_8092,n04399382,"teddy, teddy bear",n02403003,ox,0.15341158211231232,0.15193980932235718,0.023845158517360687,0.021916717290878296,0.02396031841635704,0.047244925051927567,0.06848814338445663,0.030477579683065414,0.009008119814097881,0.0006647874834015965,0.0006055097910575569,0.0001937675551744178
Image_8093,n04399382,"teddy, teddy bear",n02403003,ox,0.18864132463932037,0.19956929981708527,0.04462575167417526,0.056971002370119095,0.038131602108478546,0.08813533186912537,0.10157367587089539,0.13891854882240295,0.060814086347818375,0.0052125537768006325,1.0768057109089568e-05,3.274715965062569e-08
Image_8094,n04399382,"teddy, teddy bear",n02403003,ox,0.20578229427337646,0.10023214668035507,0.016712751239538193,0.019804082810878754,0.019147446379065514,0.04184842109680176,0.06301109492778778,0.0397617369890213,0.020669400691986084,0.00030384495039470494,1.6969597709248774e-05,1.3972419310448458e-06
Image_8095,n04399382,"teddy, teddy bear",n02403003,ox,0.16623063385486603,0.07837043702602386,0.016528284177184105,0.015428946353495121,0.01709316298365593,0.019584322348237038,0.04441749304533005,0.017606891691684723,0.004158176481723785,1.2816436537832487e-05,5.438605512608774e-07,1.071739919034087e-09
Image_8096,n04399382,"teddy, teddy bear",n02403003,ox,0.2001262754201889,0.15580759942531586,0.03250157833099365,0.03778927028179169,0.037295155227184296,0.05347635596990585,0.0832805410027504,0.09411423653364182,0.05706305429339409,0.001996960025280714,0.00011547157191671431,1.347099259874085e-05
Image_8097,n04399382,"teddy, teddy bear",n02403003,ox,0.18872137367725372,0.07859500497579575,0.017764274030923843,0.018589554354548454,0.02010461315512657,0.03099743276834488,0.08122311532497406,0.05957941710948944,0.016762718558311462,6.586658128071576e-05,8.748700430771805e-09,4.9210410052458187e-11
Image_8098,n04399382,"teddy, teddy bear",n02403003,ox,0.17485953867435455,0.1977805346250534,0.029544956982135773,0.028584899380803108,0.027588261291384697,0.047941021621227264,0.0850469172000885,0.025428717955946922,0.0022388375364243984,2.856473884094157e-07,2.909220597757667e-07,1.1959042467424297e-07
Image_8099,n04399382,"teddy, teddy bear",n02403003,ox,0.21871083974838257,0.15750513970851898,0.03007321245968342,0.0318211205303669,0.026301756501197815,0.03760131075978279,0.08564255386590958,0.02702128142118454,0.007669346407055855,7.880617886257824e-06,3.93011312382896e-09,1.728743450474246e-12
Image_8100,n04399382,"teddy, teddy bear",n07747607,orange,0.22053180634975433,0.02233506366610527,0.007238415069878101,0.0006010041106492281,0.00026320674805901945,0.0002715129521675408,0.00022655841894447803,0.0012589524267241359,0.00927363894879818,0.007912465371191502,0.0017301557818427682,4.3004100007237867e-05
Image_8101,n04417672,"thatch, thatched roof",n02403003,ox,0.1839699000120163,0.13908708095550537,0.0302034392952919,0.03653361275792122,0.030121076852083206,0.05405214801430702,0.11493778973817825,0.08518019318580627,0.06837330758571625,0.2532762885093689,0.0008073986391536891,1.8697333871386945e-05
Image_8102,n04417672,"thatch, thatched roof",n02206856,bee,0.2650023400783539,0.01624665968120098,0.0052969190292060375,0.006120841950178146,0.0035305942874401808,0.0019176749046891928,0.001409937278367579,0.0013288476038724184,0.0005577191477641463,1.670574420131743e-06,2.7135428126712213e-07,1.2528350623597362e-07
Image_8103,n04417672,"thatch, thatched roof",n02403003,ox,0.19655083119869232,0.1394256055355072,0.022128554061055183,0.024926476180553436,0.027997896075248718,0.05426905304193497,0.15446573495864868,0.08232324570417404,0.02785526216030121,0.0002197595313191414,3.556862793629989e-06,3.219336804249906e-06
Image_8104,n04417672,"thatch, thatched roof",n02206856,bee,0.1705610156059265,0.012581919319927692,0.003922260832041502,0.0032324136700481176,0.002295225625857711,0.0006911683012731373,0.0005956043023616076,0.0005142129957675934,8.204612822737545e-05,1.4459025088342514e-08,1.929795878652385e-09,6.051112055871499e-09
Image_8105,n04417672,"thatch, thatched roof",n02403003,ox,0.19705511629581451,0.1513580083847046,0.027486037462949753,0.034393902868032455,0.028433606028556824,0.05606391280889511,0.07065167278051376,0.03760712221264839,0.00711247231811285,0.0001693559461273253,1.6225121726165526e-05,1.1161279871885199e-05
Image_8106,n04417672,"thatch, thatched roof",n02403003,ox,0.20236386358737946,0.10476049035787582,0.024389799684286118,0.02704007364809513,0.025661591440439224,0.04591898247599602,0.062240201979875565,0.040438346564769745,0.0040596225298941135,0.00022767919290345162,2.4659991595399333e-06,9.505159681566511e-08
Image_8107,n04417672,"thatch, thatched roof",n02403003,ox,0.17368243634700775,0.06560074537992477,0.019957413896918297,0.022641755640506744,0.027871808037161827,0.033162835985422134,0.07201730459928513,0.049737706780433655,0.01226919237524271,0.0008715189760550857,3.7388051623565843e-06,6.011572963871004e-07
Image_8108,n04417672,"thatch, thatched roof",n02206856,bee,0.23024024069309235,0.018328553065657616,0.004940446931868792,0.0054448326118290424,0.003675320418551564,0.001278312411159277,0.0007267054170370102,0.0003487198264338076,0.00011222996545257047,1.0409222284124553e-07,1.2652337844087924e-08,4.808023135183248e-08
Image_8109,n04417672,"thatch, thatched roof",n02403003,ox,0.18755005300045013,0.10771497339010239,0.018169447779655457,0.021316472440958023,0.025469643995165825,0.03948909416794777,0.06756404787302017,0.0276169590651989,0.007954520173370838,5.870218592463061e-05,2.2033580648894713e-07,4.028328248750768e-08
Image_8110,n04417672,"thatch, thatched roof",n02403003,ox,0.19845634698867798,0.12349619716405869,0.029453258961439133,0.03351921588182449,0.02875254675745964,0.0457984060049057,0.08686164766550064,0.04355102404952049,0.0047205183655023575,1.031901228998322e-05,3.99755339941521e-09,6.946787034500801e-10
Image_8111,n04417672,"thatch, thatched roof",n02403003,ox,0.16116394102573395,0.13608427345752716,0.027706502005457878,0.02777167223393917,0.036772072315216064,0.06110750511288643,0.11926568299531937,0.06868495792150497,0.02142597921192646,0.0003609067352954298,1.745081931403547e-06,4.791181709151715e-07
Image_8112,n04417672,"thatch, thatched roof",n02403003,ox,0.19768063724040985,0.08811602741479874,0.014432542026042938,0.0159223061054945,0.01957263983786106,0.028415899723768234,0.04853315278887749,0.018598565831780434,0.0068086846731603146,0.0018597976304590702,1.0872528946492821e-05,6.8138015194563195e-06
Image_8113,n04417672,"thatch, thatched roof",n02206856,bee,0.28668203949928284,0.016324523836374283,0.00662530492991209,0.005376388318836689,0.0031527953688055277,0.0012891977094113827,0.0010257986141368747,0.00034066534135490656,0.000279173837043345,1.4254616189646185e-06,5.134624643687857e-06,3.2717887279432034e-06
Image_8114,n04417672,"thatch, thatched roof",n02206856,bee,0.20597080886363983,0.01133537758141756,0.003583767218515277,0.003956941422075033,0.0023538898676633835,0.0011643338948488235,0.0006411626818589866,0.00019028816313948482,9.308383596362546e-05,4.129222830329127e-08,5.242315470610492e-09,6.157786502924978e-10
Image_8115,n04417672,"thatch, thatched roof",n02403003,ox,0.1891792118549347,0.10810405015945435,0.025048192590475082,0.026895849034190178,0.025484785437583923,0.03692193701863289,0.06491976231336594,0.0345291830599308,0.006763985846191645,0.00010285391908837482,7.592504061904037e-06,1.0609160199237522e-06
Image_8116,n04417672,"thatch, thatched roof",n02403003,ox,0.174748495221138,0.14099667966365814,0.021887686103582382,0.026294700801372528,0.02442261204123497,0.03962302580475807,0.07694698125123978,0.04848755896091461,0.010800322517752647,9.347559171146713e-06,3.168947841913905e-06,8.029076070670271e-07
Image_8117,n04417672,"thatch, thatched roof",n02403003,ox,0.1815347671508789,0.1352657824754715,0.029485126957297325,0.03120104968547821,0.03446714207530022,0.05327532812952995,0.13909289240837097,0.06329178810119629,0.028172899037599564,0.0024323498364537954,0.0002798985515255481,1.749678995111026e-05
Image_8118,n04417672,"thatch, thatched roof",n02403003,ox,0.188782200217247,0.09851230680942535,0.01759367622435093,0.01778106950223446,0.015691347420215607,0.018875813111662865,0.02233012765645981,0.020743176341056824,0.009876037947833538,0.0005703920614905655,0.00071559171192348,0.0002921340928878635
Image_8119,n04417672,"thatch, thatched roof",n02206856,bee,0.19169208407402039,0.016247214749455452,0.004707925952970982,0.004226126708090305,0.0038821378257125616,0.0026591189671307802,0.0023921497631818056,0.0018715767655521631,8.924979192670435e-05,1.8281662050867453e-07,1.9766453362990433e-08,1.92503847529224e-07
Image_8120,n04417672,"thatch, thatched roof",n02403003,ox,0.16831625998020172,0.1342427283525467,0.025741059333086014,0.027684342116117477,0.030835658311843872,0.06234543398022652,0.16794133186340332,0.09993743896484375,0.03250369057059288,0.0038953395560383797,9.814177246880718e-06,1.0433376473883982e-07
Image_8121,n04417672,"thatch, thatched roof",n02403003,ox,0.16356679797172546,0.11072155088186264,0.023220136761665344,0.022217968478798866,0.03126544877886772,0.048725973814725876,0.07507229596376419,0.033983491361141205,0.004537051077932119,4.77919056720566e-05,2.020173633354716e-05,3.849858103421866e-07
Image_8122,n04417672,"thatch, thatched roof",n02403003,ox,0.17211468517780304,0.08791173994541168,0.017739547416567802,0.018880197778344154,0.019460955634713173,0.02452082745730877,0.05229969322681427,0.020438263192772865,0.009959118440747261,0.0003500892489682883,1.4363805348693859e-05,9.052804017528615e-08
Image_8123,n04417672,"thatch, thatched roof",n02403003,ox,0.18348565697669983,0.15979944169521332,0.02919822558760643,0.03334243968129158,0.03354860842227936,0.0534539595246315,0.12964090704917908,0.07476644217967987,0.06726212054491043,0.05124756321310997,3.159450443490641e-06,2.1121617521657754e-07
Image_8124,n04417672,"thatch, thatched roof",n02206856,bee,0.318166583776474,0.017246846109628677,0.004679515492171049,0.0038009490817785263,0.003394792089238763,0.0016802952159196138,0.0015622781356796622,0.0008970273192971945,0.0004841390473302454,5.68396671951632e-07,5.6864653430466205e-08,1.4330874265056082e-08
Image_8125,n04417672,"thatch, thatched roof",n02206856,bee,0.1834428906440735,0.01666448451578617,0.004077947232872248,0.0041216518729925156,0.0022345695178955793,0.001096576452255249,0.00044758690637536347,0.00019509928824845701,7.187409937614575e-05,2.2949665279270448e-08,5.770353972422981e-09,8.855298716525795e-10
Image_8126,n04417672,"thatch, thatched roof",n02403003,ox,0.1741529107093811,0.11569908261299133,0.021452423185110092,0.023662365972995758,0.03293333947658539,0.0626978948712349,0.0891311913728714,0.11913032084703445,0.05447910726070404,0.00486372783780098,7.980640657478943e-05,1.2389289622660726e-05
