Image,True_WNID,True_Label,Third_Last_Top1_WNID,Third_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_9406,n07753592,banana,n12267677,acorn,2.7119591322843917e-05,0.000372642301954329,0.0006729529704898596,0.0008292223210446537,0.009738092310726643,0.0023127475287765265,0.003004342084750533,0.001468486851081252,0.005010391119867563,0.009777944535017014,0.0374479815363884,0.016342582181096077
Image_9407,n07753592,banana,n06596364,comic book,0.007165166083723307,0.002429122105240822,0.005870431661605835,0.010081114247441292,0.005306222476065159,0.011881147511303425,0.009857297874987125,0.07053841650485992,0.4622580111026764,0.7732909917831421,0.0667407438158989,0.014162431471049786
Image_9408,n07753592,banana,n07749582,lemon,9.32406765059568e-05,0.00024818649399094284,0.00047230764175765216,0.0002377406635787338,0.0015898592537268996,0.005102192517369986,0.008750725537538528,0.004057943820953369,0.0021620052866637707,0.0005969752091914415,8.654197699797805e-06,2.558290645993111e-07
Image_9409,n07753592,banana,n12267677,acorn,0.0003475387638900429,0.0007281963480636477,0.0007695385720580816,0.000885293644387275,0.010578237473964691,0.010161015205085278,0.009242279455065727,0.007791748270392418,0.016068976372480392,0.03261580318212509,0.0007160403183661401,1.7110294720623642e-05
Image_9410,n07753592,banana,n01945685,slug,7.13069093762897e-05,0.00022737136168871075,0.0005684734787791967,0.0003489231166895479,0.000743290816899389,0.0006231050356291234,0.0016743596643209457,0.005289411172270775,0.011718973517417908,0.01088022068142891,3.830178320640698e-05,1.047501996254141e-06
Image_9411,n07753592,banana,n02206856,bee,0.321302205324173,0.05456811562180519,0.013279874809086323,0.009924955666065216,0.00898683350533247,0.006967648863792419,0.012219071388244629,0.013278244063258171,0.02560275048017502,0.00705075915902853,0.0013793169055134058,0.00014436733908951283
Image_9412,n07753592,banana,n04597913,wooden spoon,0.00055164925288409,0.003972962033003569,0.0009159233886748552,0.002484381664544344,0.010958603583276272,0.03059268742799759,0.022455085068941116,0.09936882555484772,0.5297143459320068,0.5273569226264954,0.0008714785217307508,2.080889680655673e-05
Image_9413,n07753592,banana,n07749582,lemon,5.483042059495347e-06,6.004804163239896e-05,0.00014971681230235845,5.4892778280191123e-05,0.000325406261254102,0.0014842746313661337,0.005425683222711086,0.008518773131072521,0.003393132472410798,0.000830462493468076,4.642554995371029e-05,8.351266842510086e-07
Image_9414,n07753592,banana,n12267677,acorn,9.742580004967749e-05,0.0002847924770321697,0.0004075119213666767,0.000643338484223932,0.0038181408308446407,0.004322556313127279,0.003921472933143377,0.0034229683224111795,0.005365091376006603,0.007149702403694391,0.005010389722883701,0.003468863433226943
Image_9415,n07753592,banana,n04596742,wok,2.225886782980524e-05,8.729680121177807e-05,0.00011795701720984653,6.329765892587602e-05,7.915343303466216e-05,0.0001987945579458028,0.0003034176188521087,0.0007944202516227961,0.007670925930142403,0.041373737156391144,0.21968406438827515,0.14565125107765198
Image_9416,n07753592,banana,n07720875,bell pepper,5.605518526863307e-05,0.00023546018928755075,0.00019977007468696684,8.087123569566756e-05,0.0007233421201817691,0.0009176476742140949,0.0008093329961411655,0.0027677167672663927,0.02545192278921604,0.09463106095790863,1.6054029856604757e-06,2.454733305512491e-07
Image_9417,n07753592,banana,n03977966,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",0.0003600512573029846,0.0026631467044353485,0.001593909808434546,0.0023215077817440033,0.0036203067284077406,0.006091495975852013,0.015120193362236023,0.02696835994720459,0.015660889446735382,0.00305863912217319,0.0027732558082789183,0.00625967513769865
Image_9418,n07753592,banana,n07749582,lemon,5.578205673373304e-05,0.00017896802455652505,0.00029597539105452597,9.300890087615699e-05,0.000538802647497505,0.002371759619563818,0.005209946073591709,0.0030128653161227703,0.0028863390907645226,0.017615478485822678,0.21621355414390564,0.19562910497188568
Image_9419,n07753592,banana,n07749582,lemon,1.9654578863992356e-05,0.00015351391630247235,0.00037153539597056806,0.0001240838028024882,0.000682391575537622,0.0020214966498315334,0.006024140864610672,0.003698474494740367,0.007203712593764067,0.0003361001727171242,0.0018642302602529526,8.87298010638915e-05
Image_9420,n07753592,banana,n07720875,bell pepper,8.402836101595312e-05,0.00013084076636005193,0.0001585079444339499,4.733926834887825e-05,0.0005915681249462068,0.0018734365003183484,0.001105732866562903,0.0037821440491825342,0.042432256042957306,0.892404317855835,0.1260564625263214,0.018603116273880005
Image_9421,n07753592,banana,n07749582,lemon,3.906435813405551e-05,0.0002686383086256683,0.00042049307376146317,0.0001305285404669121,0.0006977134034968913,0.002535309176892042,0.014628821052610874,0.04418184980750084,0.132802814245224,0.022331152111291885,0.0028433280531316996,0.0027863995637744665
Image_9422,n07753592,banana,n07753592,banana,0.00019461961346678436,8.166929910657927e-05,4.4834643631475046e-05,9.996083463192917e-06,1.1680504940159153e-05,4.555689884000458e-06,6.372645202645799e-06,4.427442399901338e-05,3.64948355127126e-05,8.539230475435033e-05,0.003545846790075302,0.01189833041280508
Image_9423,n07753592,banana,n07749582,lemon,9.035723633132875e-05,0.00028138465131632984,0.0003838195698335767,0.00011807024566223845,0.000402204372221604,0.0016723526641726494,0.006588914897292852,0.0036089676432311535,0.003944083582609892,0.005482492968440056,0.056524842977523804,0.13819363713264465
Image_9424,n07753592,banana,n03976657,pole,0.0003253548638895154,0.0014976609963923693,0.00714441854506731,0.008793037384748459,0.004816203378140926,0.005200805142521858,0.004359951708465815,0.011385953985154629,0.0259584691375494,0.14342494308948517,0.09975152462720871,0.021155497059226036
Image_9425,n07753592,banana,n04596742,wok,3.1299721740651876e-05,7.583275873912498e-05,5.999341738061048e-05,3.6574510886566713e-05,4.166784856352024e-05,9.423247684026137e-05,0.00025484515936113894,0.0004270086355973035,0.0013382511679083109,0.01084786094725132,0.005681311246007681,0.0013486928073689342
Image_9426,n07753592,banana,n07768694,pomegranate,0.0016658910317346454,0.0019598768558353186,0.0012967042857781053,0.0007077691843733191,0.0006085426430217922,0.0014483843697234988,0.0017870874144136906,0.0014520108234137297,0.002083673607558012,0.0017215983243659139,0.006987931672483683,0.03844368830323219
Image_9427,n07753592,banana,n07749582,lemon,8.11168210930191e-05,0.00037563289515674114,0.0005024049896746874,0.0002679011959116906,0.0010192552581429482,0.002420090138912201,0.0029959753155708313,0.0014335556188598275,0.0003247473214287311,0.0013801646418869495,0.0001076583648682572,3.26883455272764e-05
Image_9428,n07753592,banana,n04254777,sock,0.0003199797938577831,0.006757211871445179,0.003301894525066018,0.003661159425973892,0.015092388726770878,0.037506669759750366,0.03329179063439369,0.03534287214279175,0.08470840752124786,0.43546581268310547,0.13710340857505798,0.0021871081553399563
Image_9429,n07753592,banana,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.004425975494086742,0.001982755959033966,0.0029040335211902857,0.007119264453649521,0.03941090777516365,0.011525925248861313,0.004712208639830351,0.014860858209431171,0.016845175996422768,0.09783126413822174,0.06934966892004013,0.02096531353890896
Image_9430,n07753592,banana,n03891332,parking meter,0.00012128126400057226,0.000958560558501631,0.000682349840644747,0.0013154576299712062,0.0041005355305969715,0.0027774476911872625,0.001971845282241702,0.006742718629539013,0.03258121758699417,0.000956354197114706,0.00042755110189318657,1.46414568007458e-05
Image_9431,n07753592,banana,n07753592,banana,8.479289681417868e-05,9.510976087767631e-05,6.719480734318495e-05,1.1023879778804258e-05,1.4007892787049059e-05,7.150409146561287e-06,9.051801498571876e-06,2.72716333711287e-05,0.0004910501884296536,0.005455035716295242,0.0052261268720030785,0.024822700768709183
Image_9432,n07753592,banana,n01945685,slug,0.0001780813472578302,0.00028516174643300474,0.000618547375779599,0.0002970367204397917,0.0006379339029081166,0.0005087174940854311,0.0010807120706886053,0.004026421345770359,0.003673572326079011,0.00327452109195292,0.007794289384037256,0.01836484670639038
Image_9433,n07753592,banana,n04254777,sock,0.0002898546226788312,0.012730120681226254,0.005060914903879166,0.003851656336337328,0.009686725214123726,0.017598873004317284,0.04110150411725044,0.040174782276153564,0.4108474552631378,0.10110561549663544,0.0003624213277362287,9.947938815457746e-05
Image_9434,n07753592,banana,n03976657,pole,0.00012576539302244782,0.0018787250155583024,0.006206240504980087,0.009745416231453419,0.004335497040301561,0.005634218920022249,0.002357701538130641,0.005144753493368626,0.010127623565495014,0.023096803575754166,0.12120138108730316,0.1657974123954773
Image_9435,n07753592,banana,n02917067,"bullet train, bullet",3.532025220920332e-05,2.70455075224163e-05,4.924235327052884e-05,7.947534322738647e-05,0.00012440950376912951,0.0002048550668405369,0.0002694775175768882,0.00039223863859660923,0.00034149212297052145,0.0002892193151637912,0.00281693646684289,0.011174816638231277
Image_9436,n07753592,banana,n07749582,lemon,5.994455568725243e-05,0.00021053568343631923,0.0007008174434304237,0.000149864426930435,0.0007496444741263986,0.0015929139917716384,0.00476570799946785,0.002711489563807845,0.0014645911287516356,0.01662181317806244,0.010267185047268867,0.006164869759231806
Image_9437,n07753592,banana,n03970156,"plunger, plumber's helper",0.0029018791392445564,0.0006910836673341691,0.002274709288030863,0.004833695944398642,0.008797308430075645,0.011904728598892689,0.013292771764099598,0.018478740006685257,0.02881179377436638,0.0045286985114216805,0.011711007915437222,0.04071402549743652
Image_9438,n07753592,banana,n04023962,"punching bag, punch bag, punching ball, punchball",0.00041002905345521867,0.0013897105818614364,0.0013706486206501722,0.0006450724904425442,0.0006039633881300688,0.0006585100782103837,0.0003579234762582928,0.0003767520247492939,0.004292560275644064,0.05126595497131348,0.0029840455390512943,0.0012913612881675363
Image_9439,n07753592,banana,n07695742,pretzel,0.0009531532996334136,0.002396276919171214,0.0025308269541710615,0.0028622017707675695,0.008171075955033302,0.009166877716779709,0.0053381710313260555,0.033839091658592224,0.015914196148514748,0.007209176197648048,1.3695835150429048e-05,3.6146411730442196e-06
Image_9440,n07753592,banana,n04371430,"swimming trunks, bathing trunks",0.0004397034936118871,0.0012452760711312294,0.00019129051361232996,0.00018002919387072325,0.0001641109847696498,0.0006223691743798554,0.0006099645979702473,0.0005244383937679231,0.0009466077317483723,0.004447877407073975,3.136362647637725e-05,5.232103035268665e-07
Image_9441,n07753592,banana,n04597913,wooden spoon,0.0013324760366231203,0.005748612806200981,0.0009698798530735075,0.001997938146814704,0.008820245042443275,0.010286310687661171,0.013386627659201622,0.021497530862689018,0.18103913962841034,0.6214483976364136,0.022123446688055992,0.01020789798349142
Image_9442,n07753592,banana,n07695742,pretzel,0.0006551028927788138,0.001946505974046886,0.002077034441754222,0.00189852190669626,0.004389341454952955,0.002503711963072419,0.0019857848528772593,0.003528045490384102,0.021483268588781357,0.20471692085266113,0.27213895320892334,0.15830649435520172
Image_9443,n07753592,banana,n01950731,"sea slug, nudibranch",5.01436579725123e-06,3.305066638858989e-05,7.839810132281855e-05,0.00012344575952738523,0.00018601800547912717,0.0004835564468521625,0.0007209320901893079,0.002067290246486664,0.006027597468346357,0.011841177009046078,3.6598037695512176e-05,3.060377594010788e-06
Image_9444,n07753592,banana,n07749582,lemon,2.9935520160506712e-06,7.468972762580961e-05,0.0002934681251645088,0.00015775219071656466,0.0010621427791193128,0.004667637404054403,0.02067154087126255,0.01567739062011242,0.033672407269477844,0.017268361523747444,0.01598239503800869,0.00045608895015902817
Image_9445,n07753592,banana,n07695742,pretzel,0.0021330176386982203,0.0032821819186210632,0.0034294615034013987,0.0024913358502089977,0.005387828219681978,0.0027089715003967285,0.0037605357356369495,0.008078058250248432,0.043049849569797516,0.22425328195095062,0.003958025947213173,0.0023522365372627974
Image_9446,n07753592,banana,n07768694,pomegranate,0.0013412566622719169,0.0016332967206835747,0.0008365821558982134,0.0004255544045008719,0.00032773034763522446,0.0005574398091994226,0.00051108532352373,0.00028319674311205745,0.000456515874247998,0.0027464430313557386,0.0008702996419742703,0.0015401433920487761
Image_9447,n07753592,banana,n04356056,"sunglasses, dark glasses, shades",0.02052880823612213,0.004568573087453842,0.005193509627133608,0.00980149395763874,0.004935155156999826,0.007226250134408474,0.019869448617100716,0.09313195943832397,0.19993025064468384,0.3865865170955658,0.016667041927576065,0.003505260683596134
Image_9448,n07753592,banana,n07615774,"ice lolly, lolly, lollipop, popsicle",1.2352518751868047e-05,3.260548328398727e-05,0.00011697736044880003,9.995954314945266e-05,0.0003673174069263041,0.0009327931329607964,0.0012669385178014636,0.005708617623895407,0.0701286643743515,0.12858931720256805,0.0008539018454030156,0.00015286904817912728
Image_9449,n07753592,banana,n02808440,"bathtub, bathing tub, bath, tub",6.242579547688365e-05,0.0002020924584940076,0.00015726423589512706,0.00037391119985841215,0.0007929468993097544,0.001323079108260572,0.002691149478778243,0.0059285592287778854,0.004681597929447889,0.06283369660377502,0.1756841540336609,0.030564412474632263
Image_9450,n07753592,banana,n02808440,"bathtub, bathing tub, bath, tub",6.179469346534461e-05,0.00012305683048907667,9.554107236908749e-05,0.00019359814177732915,0.00022439904569182545,0.00041427931864745915,0.0008000382804311812,0.00060046132421121,0.0004653851210605353,0.001965182600542903,0.005278079770505428,0.0001993191835936159
Image_9451,n07768694,pomegranate,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.001973644830286503,0.0010443178471177816,0.001775133889168501,0.003655186155810952,0.027634119614958763,0.005480168852955103,0.002764589386060834,0.004062574356794357,0.010802975855767727,0.0061388942413032055,0.020935283973813057,0.013548456132411957
Image_9452,n07768694,pomegranate,n04259630,sombrero,6.84186215949012e-06,0.00013597728684544563,0.0022456373553723097,0.0016754852840676904,0.00260885595344007,0.002443832578137517,0.006891672033816576,0.006070598494261503,0.004601721651852131,0.09380640089511871,0.09809232503175735,0.013665960170328617
Image_9453,n07768694,pomegranate,n02999410,chain,0.0005939168040640652,0.0005836230702698231,0.0006759008392691612,0.0011198639404028654,0.001789060770533979,0.0030859210528433323,0.013229106552898884,0.14573277533054352,0.03982843831181526,0.06686978042125702,0.025885965675115585,0.00037855631671845913
Image_9454,n07768694,pomegranate,n07614500,"ice cream, icecream",0.00022133509628474712,0.0005706564988940954,0.002858513267710805,0.0013261791318655014,0.0006891912198625505,0.00387357990257442,0.005490474868565798,0.006149658467620611,0.013603690080344677,0.12754522264003754,0.06167379766702652,0.0014705619541928172
Image_9455,n07768694,pomegranate,n07720875,bell pepper,3.903422111761756e-05,0.0003336535592097789,0.0003389632620383054,0.00010732043301686645,0.0006748452433384955,0.0009892628295347095,0.0007727919728495181,0.0016622621333226562,0.03315267711877823,0.0723801702260971,0.042820535600185394,0.0018447793554514647
Image_9456,n07768694,pomegranate,n07873807,"pizza, pizza pie",0.00027045278693549335,0.00029606185853481293,5.821394006488845e-05,5.564397724810988e-05,7.065980025799945e-05,0.0003210785216651857,0.0005287145031616092,0.0002587275521364063,0.0006598394247703254,0.01627962477505207,0.0022884069476276636,6.620235944865271e-05
Image_9457,n07768694,pomegranate,n02666196,abacus,0.00015844796143937856,0.000310273579088971,0.002667885273694992,0.004339434672147036,0.005022989120334387,0.0055227987468242645,0.009560651145875454,0.009604361839592457,0.023963700979948044,0.1625242382287979,0.000839352433104068,0.00011037984950235114
Image_9458,n07768694,pomegranate,n02123045,"tabby, tabby cat",0.00012235123722348362,0.00010454037692397833,0.0003901519812643528,0.00031474465504288673,0.0005334326415322721,0.0003932470572181046,0.0003083700721617788,0.0005080417613498867,0.0026875429321080446,0.0005638509755954146,0.007171039003878832,0.019707966595888138
Image_9459,n07768694,pomegranate,n07720875,bell pepper,6.576971645699814e-05,0.00028259260579943657,0.0003325255820527673,0.00010412008123239502,0.0014067982556298375,0.0019326810725033283,0.0019479237962514162,0.008094748482108116,0.02921665646135807,0.05353065952658653,0.04633843153715134,0.015383688732981682
Image_9460,n07768694,pomegranate,n01944390,snail,2.23661136260489e-05,2.6325144062866457e-05,3.259207369410433e-05,2.267712989123538e-05,3.8871276046847925e-05,4.493627056945115e-05,0.00010771913366625085,0.0004962290404364467,0.0007729227654635906,0.04867399111390114,0.0018143828492611647,0.0016045892843976617
Image_9461,n07768694,pomegranate,n01910747,jellyfish,7.64398521369003e-07,9.067956852959469e-06,9.706388482300099e-06,3.161689164699055e-05,5.80023588554468e-05,9.89765248959884e-05,0.00023216560657601804,0.0004188583989161998,0.00024871851201169193,0.011898068711161613,0.0036275137681514025,0.012723473832011223
Image_9462,n07768694,pomegranate,n04023962,"punching bag, punch bag, punching ball, punchball",0.0006461761659011245,0.002386178122833371,0.0025981466751545668,0.000551103032194078,0.0005932494532316923,0.0006966810906305909,0.0006048546056263149,0.0025566278491169214,0.03157467395067215,0.7422547340393066,0.008301625028252602,0.020511044189333916
Image_9463,n07768694,pomegranate,n04023962,"punching bag, punch bag, punching ball, punchball",0.000263139430899173,0.0017094952054321766,0.0017250173259526491,0.0006959114107303321,0.0010035652667284012,0.0019499479094520211,0.0015531183453276753,0.009195266291499138,0.10953877121210098,0.29519060254096985,0.042252831161022186,0.015074359253048897
Image_9464,n07768694,pomegranate,n07749582,lemon,2.2838805307401344e-05,6.943384505575523e-05,0.00028665707213804126,0.00013046474487055093,0.0009606417152099311,0.004960388410836458,0.008590027689933777,0.004044228699058294,0.005063463468104601,0.2616868019104004,0.3348744511604309,0.012896077707409859
Image_9465,n07768694,pomegranate,n04596742,wok,3.324759381939657e-05,8.466192230116576e-05,0.00010342094901716337,4.736359551316127e-05,5.753497680416331e-05,5.775519093731418e-05,0.0003031317319255322,0.0008022666443139315,0.005071911029517651,0.008497483097016811,0.021771777421236038,0.013749114237725735
Image_9466,n07768694,pomegranate,n04560804,water jug,0.0010948594426736236,0.0030830944888293743,0.004345672205090523,0.0017436475027352571,0.0007063663797453046,0.001387051772326231,0.0012129595270380378,0.002430506981909275,0.004842886235564947,0.005699738394469023,0.05802888795733452,0.12914758920669556
Image_9467,n07768694,pomegranate,n04597913,wooden spoon,0.006254472304135561,0.009820901788771152,0.001165717258118093,0.002494557062163949,0.008661520667374134,0.00833055004477501,0.0061294082552194595,0.005571706686168909,0.006513824220746756,0.15809334814548492,0.013797667808830738,0.00028894018032588065
Image_9468,n07768694,pomegranate,n07720875,bell pepper,9.007923654280603e-05,0.00017623782332520932,0.00014914204075466841,4.3978292524116114e-05,0.0005221749888733029,0.0007809559465385973,0.0005506324232555926,0.0007129626465030015,0.006151924375444651,0.23385502398014069,0.050162218511104584,0.04756743833422661
Image_9469,n07768694,pomegranate,n07615774,"ice lolly, lolly, lollipop, popsicle",1.2444741514627822e-05,3.535487485351041e-05,7.833330892026424e-05,4.853714563068934e-05,0.00017542182467877865,0.0009116657893173397,0.0011121367570012808,0.0023570216726511717,0.009990794584155083,0.006866953801363707,0.0015779387904331088,6.16078104940243e-05
Image_9470,n07768694,pomegranate,n07749582,lemon,2.0212584786349908e-05,0.00011143391748191789,0.0002948441542685032,0.0001688663032837212,0.0010644689900800586,0.005638126749545336,0.010244828648865223,0.003725779242813587,0.002855045488104224,0.06203780695796013,0.004781967028975487,0.0004575977800413966
Image_9471,n07768694,pomegranate,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.00230303592979908,0.0018200598424300551,0.003037133952602744,0.006028227973729372,0.03456568717956543,0.017652645707130432,0.006830902770161629,0.021471502259373665,0.07271449267864227,0.20976047217845917,0.00951336044818163,0.00015857408288866282
Image_9472,n07768694,pomegranate,n03980874,poncho,0.0002437152579659596,0.0005883677513338625,0.0009434432140551507,0.0017112193163484335,0.0031200407538563013,0.005630949512124062,0.008755462244153023,0.02811775915324688,0.061288949102163315,0.23536139726638794,0.03251625970005989,0.005217810161411762
Image_9473,n07768694,pomegranate,n07875152,potpie,0.0015948991058394313,0.0007769502117298543,0.00029898135107941926,0.0004932117299176753,0.000511685386300087,0.0007660432602278888,0.0013327131746336818,0.0010643203277140856,0.0016340480651706457,0.08755743503570557,0.36133116483688354,0.22325322031974792
Image_9474,n07768694,pomegranate,n01910747,jellyfish,4.81542292618542e-06,2.191416388086509e-05,1.566074206493795e-05,4.4191743654664606e-05,6.872870289953426e-05,0.00014648237265646458,0.0004438740143086761,0.0006836714455857873,0.0007852991111576557,0.0014233577530831099,4.0926504880189896e-05,1.3368239706323948e-05
Image_9475,n07768694,pomegranate,n03637318,"lampshade, lamp shade",1.8888165868702345e-05,5.89256378589198e-05,0.00010810959793161601,0.0005221315077506006,0.0011249859817326069,0.002443623263388872,0.005788611248135567,0.014516286551952362,0.23770242929458618,0.3120311498641968,0.21217358112335205,0.0014321483904495835
Image_9476,n07768694,pomegranate,n03637318,"lampshade, lamp shade",1.3379571100813337e-05,3.312284388812259e-05,9.601625788491219e-05,0.0005026658764109015,0.0008835699991323054,0.0023463356774300337,0.00848016981035471,0.01344335451722145,0.16914641857147217,0.11052394658327103,0.013635794632136822,0.00010740462312242016
Image_9477,n07768694,pomegranate,n04597913,wooden spoon,0.009962384589016438,0.013006938621401787,0.001524914288893342,0.0026365434750914574,0.009190787561237812,0.01637852005660534,0.012971199117600918,0.05319541320204735,0.14502111077308655,0.3813430666923523,0.0428687259554863,0.0750264972448349
Image_9478,n07768694,pomegranate,n07720875,bell pepper,6.277710781432688e-05,0.00016299914568662643,0.00019473522843327373,8.238309237640351e-05,0.0010510198771953583,0.002049775794148445,0.000854051555506885,0.0014993386575952172,0.021075652912259102,0.1814260631799698,0.0096792783588171,0.007436499930918217
Image_9479,n07768694,pomegranate,n04328186,"stopwatch, stop watch",2.8248703074496007e-06,7.869522232795134e-05,6.824278534622863e-05,2.3712078473181464e-05,3.180942076141946e-05,8.822979725664482e-05,0.00023944847634993494,0.0006208327249623835,0.0006041315500624478,0.0009247550624422729,0.002653667936101556,0.030336925759911537
Image_9480,n07768694,pomegranate,n07711569,mashed potato,0.0007795607671141624,0.00012108253577025607,0.00046312506310641766,0.0001657035609241575,0.00015912065282464027,0.00023957989469636232,0.0001691185898380354,0.0002661350299604237,0.0008774044108577073,0.0011314154835417867,0.0030033844523131847,5.6623048294568434e-05
Image_9481,n07768694,pomegranate,n04597913,wooden spoon,0.002049194648861885,0.004024578724056482,0.0007216284284368157,0.001345298602245748,0.00646635890007019,0.01125585101544857,0.008207897655665874,0.016336359083652496,0.2185002714395523,0.812345027923584,0.2536308467388153,0.021204838529229164
Image_9482,n07768694,pomegranate,n01774384,"black widow, Latrodectus mactans",2.7419721391197527e-06,1.0548850696068257e-05,1.8811355403158814e-05,8.519661059835926e-05,0.00045447328011505306,0.0007203985005617142,0.000490980688482523,0.00037486213841475546,0.0004936755867674947,0.004396816715598106,0.018225770443677902,0.012739626690745354
Image_9483,n07768694,pomegranate,n01983481,"American lobster, Northern lobster, Maine lobster, Homarus americanus",5.6384415074717253e-05,0.00014243210898712277,5.008990046917461e-05,3.1556719477521256e-05,5.757515100413002e-05,4.915344834444113e-05,0.0001353263360215351,0.0004617944941855967,0.0018559382297098637,0.016060443595051765,0.01075210515409708,0.007287831511348486
Image_9484,n07768694,pomegranate,n04596742,wok,2.4143228074535728e-05,9.718134242575616e-05,0.00014926452422514558,7.582000398542732e-05,9.164936636807397e-05,0.00012990858522243798,0.00029118385282345116,0.001062604133039713,0.004382376559078693,0.0022986780386418104,0.0004033645964227617,0.041245318949222565
Image_9485,n07768694,pomegranate,n04560804,water jug,0.0013294367818161845,0.0025385795161128044,0.005229257512837648,0.0019507157849147916,0.0005881567485630512,0.0004454747249837965,0.0008566440083086491,0.002185159595683217,0.002994320821017027,0.005279941949993372,0.05385306105017662,0.13356438279151917
Image_9486,n07768694,pomegranate,n07749582,lemon,1.0746055068011628e-06,2.677958400454372e-05,0.00020203349413350224,0.00010773880057968199,0.000603904714807868,0.0009421480353921652,0.0020889188162982464,0.0008199418080039322,0.0002967167238239199,0.0013775888364762068,0.001085345633327961,1.4285630641097669e-05
Image_9487,n07768694,pomegranate,n04328186,"stopwatch, stop watch",3.4382919693598524e-06,8.2304650277365e-05,5.073137072031386e-05,1.572932887938805e-05,1.5944156984915026e-05,2.4137136279023252e-05,6.176205351948738e-05,0.0002953112998511642,0.0007401425391435623,0.015161602757871151,0.017974399030208588,0.03531826660037041
Image_9488,n07768694,pomegranate,n07615774,"ice lolly, lolly, lollipop, popsicle",6.138579465186922e-06,2.8176600608276203e-05,0.00010718319390434772,6.746545841451734e-05,0.00019697258539963514,0.0023258754517883062,0.0035221846774220467,0.005761715117841959,0.015269466675817966,0.02000260166823864,0.014824356883764267,0.061557646840810776
Image_9489,n07768694,pomegranate,n04456115,torch,0.0010125446133315563,0.0013406352372840047,0.005084117408841848,0.0064292242750525475,0.01176096685230732,0.026246344670653343,0.006762815173715353,0.014223890379071236,0.0034188097342848778,0.03785165399312973,0.0025734391529113054,0.00017640317673794925
Image_9490,n07768694,pomegranate,n12267677,acorn,0.0022162667009979486,0.0013202365953475237,0.0009631840512156487,0.0013744878815487027,0.009777843952178955,0.014874324202537537,0.0090989600867033,0.0051917508244514465,0.0039068530313670635,0.01333632878959179,0.0008846365963108838,0.00022860788158141077
Image_9491,n07768694,pomegranate,n07749582,lemon,1.2025286650896305e-06,2.375030453549698e-05,0.00012617030006367713,5.2693292673211545e-05,0.00018934685795102268,0.0006625271635130048,0.003150612348690629,0.0010718237608671188,0.0004642340063583106,0.0006745994323864579,0.0007048114784993231,3.730883327079937e-05
Image_9492,n07768694,pomegranate,n02802426,basketball,0.004314724821597338,0.00491742417216301,0.0017705073114484549,0.0024353889748454094,0.001273871399462223,0.002169219311326742,0.0007972029852680862,0.001234896364621818,0.0011786564718931913,0.012962128967046738,0.0034384678583592176,0.00028381080483086407
Image_9493,n07768694,pomegranate,n04596742,wok,2.8290260161156766e-05,7.433500286424533e-05,7.835743599571288e-05,4.457334944163449e-05,5.505673834704794e-05,0.00011943335994146764,0.0003749722382053733,0.0009975243592634797,0.00820896215736866,0.029084671288728714,0.044632382690906525,0.08404521644115448
Image_9494,n07768694,pomegranate,n04398044,teapot,0.010197463445365429,0.007041532080620527,0.004786994308233261,0.0015005468158051372,0.0021948320791125298,0.0021138517186045647,0.0039627887308597565,0.0041197058744728565,0.03325929492712021,0.012451231479644775,7.641931006219238e-06,2.136198986590898e-07
Image_9495,n07768694,pomegranate,n07615774,"ice lolly, lolly, lollipop, popsicle",3.860033302771626e-06,1.9089631678070873e-05,6.247391866054386e-05,4.639910548576154e-05,0.00012259717914275825,0.0011079796822741628,0.0019168712897226214,0.002629944821819663,0.005519411526620388,0.16561578214168549,0.017500022426247597,0.024433430284261703
Image_9496,n07768694,pomegranate,n02666196,abacus,0.00014778642798773944,0.0008352299919351935,0.004208988044410944,0.005816446617245674,0.009663344360888004,0.015253579244017601,0.0160368625074625,0.032967958599328995,0.04085620120167732,0.03153695911169052,0.03208976984024048,0.0008693354320712388
Image_9497,n07768694,pomegranate,n02666196,abacus,0.0001959766959771514,0.0005336857866495848,0.003407362150028348,0.005561891943216324,0.005820926278829575,0.01108517125248909,0.011242852546274662,0.04233401268720627,0.06359706819057465,0.2235088050365448,0.03812683746218681,0.0021443264558911324
Image_9498,n07768694,pomegranate,n04356056,"sunglasses, dark glasses, shades",0.04096946120262146,0.008354264311492443,0.004904123488813639,0.007338150404393673,0.005104817450046539,0.006730067078024149,0.013796655461192131,0.04331933334469795,0.12926694750785828,0.3201197385787964,0.06564490497112274,0.0056066433899104595
Image_9499,n07768694,pomegranate,n01774750,tarantula,4.166281360085122e-05,0.0003089897509198636,0.00020796063472516835,0.00036864797584712505,0.0010594867635518312,0.0010534906759858131,0.0020280154421925545,0.0016929659759625793,0.0024130279198288918,0.016106462106108665,0.0032490906305611134,0.0002655195421539247
Image_9500,n07768694,pomegranate,n03637318,"lampshade, lamp shade",1.4113255019765347e-05,2.485679942765273e-05,0.00013033112918492407,0.00052578782197088,0.0010485335951671004,0.0035564701538532972,0.01628507487475872,0.06727880984544754,0.44056814908981323,0.11175250262022018,0.3441292941570282,0.02213749848306179
