Image,True_WNID,True_Label,First_Top1_WNID,First_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_8024,n04398044,teapot,n03544143,hourglass,0.14580880105495453,0.15151995420455933,0.14740322530269623,0.2277601808309555,0.12262924015522003,0.0689968466758728,0.049714069813489914,0.05251377075910568,0.050535574555397034,0.029872506856918335,0.0774921178817749,0.0187443308532238
Image_8025,n04398044,teapot,n03544143,hourglass,0.1409459412097931,0.14290855824947357,0.14213964343070984,0.2070111632347107,0.09875550866127014,0.059533413499593735,0.053647320717573166,0.059788454324007034,0.03588007763028145,0.01304294727742672,0.020231764763593674,0.00021182457567192614
Image_8026,n04398044,teapot,n09193705,alp,0.12772367894649506,0.11217450350522995,0.08247428387403488,0.07983672618865967,0.07325585931539536,0.08005157113075256,0.11448761075735092,0.11509449779987335,0.11833920329809189,0.1266200840473175,0.09768696129322052,0.008881467394530773
Image_8027,n04398044,teapot,n09193705,alp,0.1485922932624817,0.11741875857114792,0.08764521777629852,0.0838003009557724,0.06087923049926758,0.07094910740852356,0.08031746000051498,0.06544438749551773,0.11754154413938522,0.10764018446207047,0.09252141416072845,0.00727477390319109
Image_8028,n04398044,teapot,n03544143,hourglass,0.14184068143367767,0.14471378922462463,0.11746513098478317,0.15575426816940308,0.09001468867063522,0.06916853040456772,0.04703216254711151,0.03954338654875755,0.03827379271388054,0.022603152319788933,0.061203330755233765,0.006341787986457348
Image_8029,n04398044,teapot,n09193705,alp,0.12818001210689545,0.1075686439871788,0.08514725416898727,0.08217229694128036,0.071602962911129,0.07779830694198608,0.09198562055826187,0.07810552418231964,0.09696758538484573,0.09412407875061035,0.08627568930387497,0.0014108839677646756
Image_8030,n04398044,teapot,n03544143,hourglass,0.1409127414226532,0.13972929120063782,0.11391139030456543,0.15377481281757355,0.08284010738134384,0.05401618778705597,0.0418771356344223,0.03498384729027748,0.025171883404254913,0.009213840588927269,0.013095715083181858,0.0064776623621582985
Image_8031,n04398044,teapot,n03544143,hourglass,0.1551138013601303,0.16272707283496857,0.15473498404026031,0.23407059907913208,0.12442927807569504,0.07807225733995438,0.06504892557859421,0.06534012407064438,0.03123011812567711,0.011182031594216824,0.013108551502227783,0.0004814019484911114
Image_8032,n04398044,teapot,n09193705,alp,0.12930019199848175,0.10480623692274094,0.0814872682094574,0.08901555091142654,0.07542780786752701,0.0811154693365097,0.09877495467662811,0.12111247330904007,0.09108542650938034,0.09165558964014053,0.09854571521282196,0.0012212622677907348
Image_8033,n04398044,teapot,n09193705,alp,0.1494273543357849,0.11948277801275253,0.0911286324262619,0.08775432407855988,0.07952665537595749,0.08016142249107361,0.0964275524020195,0.07182261347770691,0.09657512605190277,0.07501344382762909,0.07746022194623947,0.0005552341463044286
Image_8034,n04398044,teapot,n09193705,alp,0.14078693091869354,0.1158832535147667,0.08901916444301605,0.08547625690698624,0.06595677137374878,0.06247096136212349,0.09398291260004044,0.08804874867200851,0.10915817320346832,0.11083566397428513,0.09237731248140335,0.001270816894248128
Image_8035,n04398044,teapot,n09193705,alp,0.14665035903453827,0.12019874900579453,0.08955267071723938,0.08398285508155823,0.0765257477760315,0.08206022530794144,0.10939512401819229,0.07389334589242935,0.09693926572799683,0.08996759355068207,0.08728688210248947,0.005059794522821903
Image_8036,n04398044,teapot,n03544143,hourglass,0.1472492814064026,0.15557020902633667,0.13256998360157013,0.17303837835788727,0.11644456535577774,0.08770409971475601,0.08416766673326492,0.08527852594852448,0.06823094189167023,0.023672698065638542,0.030203040689229965,0.001453207922168076
Image_8037,n04398044,teapot,n03544143,hourglass,0.14032742381095886,0.1541314423084259,0.14851270616054535,0.22036045789718628,0.1217167004942894,0.06792799383401871,0.055109404027462006,0.06371723860502243,0.04569460451602936,0.020396215841174126,0.047584693878889084,0.0009258439531549811
Image_8038,n04398044,teapot,n09193705,alp,0.14765416085720062,0.13135920464992523,0.0939728170633316,0.102641761302948,0.08339538425207138,0.08087728917598724,0.10908150672912598,0.07702330499887466,0.0911627933382988,0.07724514603614807,0.0530916266143322,0.000455390487331897
Image_8039,n04398044,teapot,n09193705,alp,0.13156676292419434,0.10562559962272644,0.08318930864334106,0.08512633293867111,0.07318331301212311,0.08710743486881256,0.11991789937019348,0.1059819832444191,0.11780783534049988,0.11256074160337448,0.10266076028347015,0.0044022719375789165
Image_8040,n04398044,teapot,n03544143,hourglass,0.1322634220123291,0.1420530378818512,0.1290128529071808,0.1756606101989746,0.12156489491462708,0.07423470914363861,0.04428058862686157,0.04503428936004639,0.03674454241991043,0.021595356985926628,0.035374704748392105,0.005305001046508551
Image_8041,n04398044,teapot,n03544143,hourglass,0.16551059484481812,0.17034776508808136,0.15884928405284882,0.22931073606014252,0.15469272434711456,0.06806459277868271,0.06218168884515762,0.056569986045360565,0.044443003833293915,0.019959673285484314,0.03924975544214249,0.004609318915754557
Image_8042,n04398044,teapot,n09193705,alp,0.15821042656898499,0.1251424103975296,0.09250093996524811,0.08857141435146332,0.07472290843725204,0.08144383132457733,0.08932908624410629,0.07029276341199875,0.11040139198303223,0.08477187156677246,0.067169688642025,0.00011840051593026146
Image_8043,n04398044,teapot,n09193705,alp,0.13731679320335388,0.11175204813480377,0.09132923930883408,0.10110555589199066,0.07384835928678513,0.07228941470384598,0.08852193504571915,0.07659370452165604,0.09010045230388641,0.06893438845872879,0.060659781098365784,0.0005748418043367565
Image_8044,n04398044,teapot,n03544143,hourglass,0.14781080186367035,0.14838054776191711,0.1411413848400116,0.1986342817544937,0.1268603503704071,0.05707814544439316,0.05735311284661293,0.05594593286514282,0.03650779277086258,0.016974380239844322,0.020014887675642967,0.0001657120737945661
Image_8045,n04398044,teapot,n03544143,hourglass,0.1467471569776535,0.15447309613227844,0.1382014900445938,0.1887579709291458,0.11248365789651871,0.06284092366695404,0.05526413768529892,0.05862627923488617,0.03613506257534027,0.016171932220458984,0.01625715009868145,0.0013673295034095645
Image_8046,n04398044,teapot,n09193705,alp,0.15685895085334778,0.12519674003124237,0.09782996773719788,0.09966582804918289,0.08133549243211746,0.08482473343610764,0.12727102637290955,0.0986315906047821,0.10261175036430359,0.09657822549343109,0.0592181496322155,0.002055318560451269
Image_8047,n04398044,teapot,n03544143,hourglass,0.14459368586540222,0.15941816568374634,0.1326599270105362,0.1972762793302536,0.11789391934871674,0.08622600883245468,0.06352470815181732,0.060191839933395386,0.0553111657500267,0.020468872040510178,0.043913520872592926,0.03166293725371361
Image_8048,n04398044,teapot,n03544143,hourglass,0.14917556941509247,0.15364773571491241,0.14085601270198822,0.20746657252311707,0.10765273869037628,0.06616576015949249,0.04081754386425018,0.05803084000945091,0.038626812398433685,0.021764347329735756,0.03649667277932167,0.006889705546200275
Image_8049,n04398044,teapot,n03544143,hourglass,0.14609424769878387,0.14771877229213715,0.15340155363082886,0.2168383002281189,0.13085784018039703,0.06541860848665237,0.054413460195064545,0.06627173721790314,0.04003052040934563,0.01827375963330269,0.02492547780275345,0.0005367008270695806
Image_8050,n04398044,teapot,n09193705,alp,0.12820827960968018,0.10514846444129944,0.07986469566822052,0.07610531151294708,0.0657992959022522,0.07512852549552917,0.11785394698381424,0.08254016190767288,0.09268198162317276,0.09906283766031265,0.07872909307479858,0.001608799328096211
Image_8051,n04399382,"teddy, teddy bear",n09193705,alp,0.1327250450849533,0.10704632103443146,0.08298192173242569,0.078031986951828,0.0645679160952568,0.06533721089363098,0.11473669111728668,0.07555023580789566,0.10740765929222107,0.10723242908716202,0.1424114853143692,0.011375859379768372
Image_8052,n04399382,"teddy, teddy bear",n09193705,alp,0.1535322070121765,0.1231619343161583,0.09715104103088379,0.09558945149183273,0.0930255651473999,0.08265802264213562,0.09862447530031204,0.08287043869495392,0.0853295624256134,0.056292567402124405,0.06796621531248093,0.0026908894069492817
Image_8053,n04399382,"teddy, teddy bear",n09193705,alp,0.15023773908615112,0.1235031932592392,0.09168080985546112,0.08419717848300934,0.08169972151517868,0.08128996193408966,0.11815629154443741,0.08313198387622833,0.1105356514453888,0.08060116320848465,0.10632475465536118,0.012346841394901276
Image_8054,n04399382,"teddy, teddy bear",n03544143,hourglass,0.16636762022972107,0.16187028586864471,0.14067961275577545,0.18731732666492462,0.12159193307161331,0.07516083866357803,0.06382215023040771,0.05714736506342888,0.03626316785812378,0.015037290751934052,0.007504712324589491,0.0012203131336718798
Image_8055,n04399382,"teddy, teddy bear",n03544143,hourglass,0.15752476453781128,0.16624994575977325,0.15573497116565704,0.2148619145154953,0.13723282516002655,0.09003607928752899,0.04891180247068405,0.048160258680582047,0.03253202512860298,0.013223203830420971,0.014818969182670116,0.0016774360556155443
Image_8056,n04399382,"teddy, teddy bear",n03544143,hourglass,0.1521613448858261,0.15003152191638947,0.16110117733478546,0.23874148726463318,0.11456088721752167,0.0623551607131958,0.06551776081323624,0.07908555120229721,0.0498821921646595,0.01868891716003418,0.016893869265913963,0.0057937405072152615
Image_8057,n04399382,"teddy, teddy bear",n03544143,hourglass,0.16688242554664612,0.17863360047340393,0.15936626493930817,0.2718125879764557,0.2083914577960968,0.16214735805988312,0.09119673818349838,0.0906122550368309,0.04964214935898781,0.01538904383778572,0.010808123275637627,0.0007530629518441856
Image_8058,n04399382,"teddy, teddy bear",n09193705,alp,0.13182948529720306,0.10688623785972595,0.08674074709415436,0.09322115778923035,0.07571354508399963,0.08521768450737,0.13842418789863586,0.10206970572471619,0.11762356758117676,0.08715105801820755,0.061679620295763016,0.008190442807972431
Image_8059,n04399382,"teddy, teddy bear",n03544143,hourglass,0.14765086770057678,0.15278099477291107,0.14169526100158691,0.22364699840545654,0.11835416406393051,0.0739075094461441,0.04633387550711632,0.05997711792588234,0.05255503207445145,0.024274436756968498,0.03304877504706383,0.00744427228346467
Image_8060,n04399382,"teddy, teddy bear",n09193705,alp,0.1255079060792923,0.10422990471124649,0.08035897463560104,0.07799115031957626,0.0730743557214737,0.07086390256881714,0.0928000956773758,0.10199560970067978,0.11261381208896637,0.11700452864170074,0.07804054021835327,0.003158524865284562
Image_8061,n04399382,"teddy, teddy bear",n09193705,alp,0.14630450308322906,0.11465860903263092,0.09132116287946701,0.08733996003866196,0.06906285136938095,0.07031123340129852,0.10623718053102493,0.10829070210456848,0.13804887235164642,0.11494226008653641,0.1495230793952942,0.01497627329081297
Image_8062,n04399382,"teddy, teddy bear",n03544143,hourglass,0.13514705002307892,0.1438414752483368,0.11943214386701584,0.17056618630886078,0.0885753184556961,0.06528864055871964,0.03766504302620888,0.0359707772731781,0.019500480964779854,0.014783879742026329,0.010619107633829117,0.007446842733770609
Image_8063,n04399382,"teddy, teddy bear",n03544143,hourglass,0.14577963948249817,0.1560356318950653,0.13953395187854767,0.20510323345661163,0.13266900181770325,0.08584577590227127,0.04610440507531166,0.04521039128303528,0.031189585104584694,0.015041925944387913,0.010394392535090446,0.0006376145756803453
Image_8064,n04399382,"teddy, teddy bear",n03544143,hourglass,0.15102800726890564,0.16304941475391388,0.13695761561393738,0.18930336833000183,0.12700414657592773,0.10091403126716614,0.07262364029884338,0.05711652711033821,0.03138008713722229,0.010654165409505367,0.007841391488909721,0.00035613865475170314
Image_8065,n04399382,"teddy, teddy bear",n03544143,hourglass,0.13478577136993408,0.14312060177326202,0.14149969816207886,0.207139790058136,0.11721601337194443,0.07159781455993652,0.04518138989806175,0.06358754634857178,0.03867838904261589,0.018741557374596596,0.01611640490591526,0.0008156377007253468
Image_8066,n04399382,"teddy, teddy bear",n03544143,hourglass,0.14181871712207794,0.15487363934516907,0.15401038527488708,0.24645301699638367,0.14283600449562073,0.0712004080414772,0.05018726736307144,0.03543182462453842,0.0381326749920845,0.018243864178657532,0.01856909692287445,0.016383588314056396
Image_8067,n04399382,"teddy, teddy bear",n03544143,hourglass,0.15839968621730804,0.16309672594070435,0.14174039661884308,0.1746927946805954,0.11324695497751236,0.07266281545162201,0.05413226783275604,0.059878572821617126,0.02735385112464428,0.011112550273537636,0.009786824695765972,0.0021426905877888203
Image_8068,n04399382,"teddy, teddy bear",n03544143,hourglass,0.14785520732402802,0.15504400432109833,0.1564599573612213,0.24004577100276947,0.13762205839157104,0.07287055999040604,0.0657341480255127,0.08224848657846451,0.0366213358938694,0.011181856505572796,0.016820089891552925,0.00111909001134336
Image_8069,n04399382,"teddy, teddy bear",n09193705,alp,0.14862565696239471,0.11658477038145065,0.08928336948156357,0.08944957703351974,0.0743606761097908,0.07382343709468842,0.12868313491344452,0.07362838834524155,0.09730637818574905,0.08807466179132462,0.08849316090345383,0.009611254557967186
Image_8070,n04399382,"teddy, teddy bear",n03544143,hourglass,0.1478402018547058,0.1548268049955368,0.14295798540115356,0.21572130918502808,0.11230557411909103,0.06690768897533417,0.04148594290018082,0.04193493723869324,0.03832080960273743,0.015621655620634556,0.010371738113462925,0.000905740016605705
Image_8071,n04399382,"teddy, teddy bear",n09193705,alp,0.12728136777877808,0.10834548622369766,0.08030416816473007,0.07735197991132736,0.06365998834371567,0.06592968851327896,0.09609097242355347,0.08989203721284866,0.1057124063372612,0.11083988845348358,0.10271068662405014,0.0009430188219994307
Image_8072,n04399382,"teddy, teddy bear",n03544143,hourglass,0.15090708434581757,0.16508567333221436,0.13914208114147186,0.20738357305526733,0.11333911865949631,0.08203773200511932,0.05441543087363243,0.05079253017902374,0.04476302117109299,0.015029540285468102,0.017636390402913094,0.0003774115175474435
Image_8073,n04399382,"teddy, teddy bear",n09193705,alp,0.14129404723644257,0.1115453690290451,0.07916545122861862,0.078117735683918,0.06098582595586777,0.07339736819267273,0.08941061794757843,0.08857229351997375,0.10587290674448013,0.10765782743692398,0.07993248105049133,0.003835181938484311
Image_8074,n04399382,"teddy, teddy bear",n03544143,hourglass,0.14621907472610474,0.15227387845516205,0.14309684932231903,0.19423261284828186,0.09930042922496796,0.041586942970752716,0.027687404304742813,0.07703854888677597,0.046652715653181076,0.01905635930597782,0.021735230460762978,0.00424837414175272
Image_8075,n04399382,"teddy, teddy bear",n03544143,hourglass,0.16207706928253174,0.16547605395317078,0.15321098268032074,0.21657085418701172,0.1349712610244751,0.09095144271850586,0.06466498970985413,0.05517169088125229,0.03972367197275162,0.009577615186572075,0.005606037098914385,0.0003530736139509827
Image_8076,n04399382,"teddy, teddy bear",n09193705,alp,0.1378428041934967,0.11016420274972916,0.07924953103065491,0.07467050105333328,0.06504534929990768,0.08218412846326828,0.12697023153305054,0.09292850643396378,0.10727451741695404,0.11187709122896194,0.08834458142518997,0.008581545203924179
Image_8077,n04399382,"teddy, teddy bear",n03544143,hourglass,0.14500825107097626,0.14710122346878052,0.127271369099617,0.17509442567825317,0.10282552987337112,0.059138182550668716,0.04966890439391136,0.04440154880285263,0.02960279770195484,0.01783173345029354,0.02114694193005562,0.007320952136069536
Image_8078,n04399382,"teddy, teddy bear",n09193705,alp,0.14659951627254486,0.1189405620098114,0.092221699655056,0.08679196983575821,0.06402900069952011,0.07880610972642899,0.12227052450180054,0.08344466239213943,0.1063099205493927,0.09077227860689163,0.07863856106996536,0.004484761506319046
Image_8079,n04399382,"teddy, teddy bear",n03544143,hourglass,0.15504929423332214,0.1634477823972702,0.14353005588054657,0.20373192429542542,0.12994384765625,0.08776849508285522,0.049689147621393204,0.05268928036093712,0.02111104503273964,0.01136544719338417,0.007871702313423157,0.00025481684133410454
Image_8080,n04399382,"teddy, teddy bear",n09193705,alp,0.15211345255374908,0.12416224181652069,0.09285195916891098,0.08430728316307068,0.07946314662694931,0.07595871388912201,0.07869349420070648,0.0643136277794838,0.11015626788139343,0.11764722317457199,0.12545058131217957,0.007049220148473978
Image_8081,n04399382,"teddy, teddy bear",n09193705,alp,0.13390636444091797,0.1059165820479393,0.08441093564033508,0.08203756809234619,0.06889112293720245,0.06877372413873672,0.09667164832353592,0.07322775572538376,0.09718009829521179,0.08426421135663986,0.06641760468482971,0.0016308005433529615
Image_8082,n04399382,"teddy, teddy bear",n03544143,hourglass,0.15444625914096832,0.1444634348154068,0.11781297624111176,0.15083713829517365,0.08199883997440338,0.048275940120220184,0.044472720474004745,0.0546463243663311,0.03579312562942505,0.02030334621667862,0.013066372834146023,0.006603416055440903
Image_8083,n04399382,"teddy, teddy bear",n09193705,alp,0.1403123140335083,0.11634435504674911,0.0901317223906517,0.08304453641176224,0.06537532061338425,0.0717652291059494,0.14261645078659058,0.1049996092915535,0.12465496361255646,0.09826303273439407,0.1036323830485344,0.018293151631951332
Image_8084,n04399382,"teddy, teddy bear",n03544143,hourglass,0.13572944700717926,0.14995001256465912,0.12440966069698334,0.16142968833446503,0.08690278232097626,0.07782425731420517,0.04805693402886391,0.053552206605672836,0.025814594700932503,0.007822654210031033,0.0038934084586799145,0.00015437262482009828
Image_8085,n04399382,"teddy, teddy bear",n03544143,hourglass,0.15651600062847137,0.16490961611270905,0.15305691957473755,0.19528912007808685,0.12220023572444916,0.0756983757019043,0.0648505687713623,0.05173661932349205,0.03329465538263321,0.0116720050573349,0.006664618384093046,0.0010501916985958815
Image_8086,n04399382,"teddy, teddy bear",n09193705,alp,0.14050810039043427,0.11103404313325882,0.0808975100517273,0.07823141664266586,0.05834254249930382,0.061439111828804016,0.07722191512584686,0.07483290880918503,0.08582615107297897,0.10072550177574158,0.09772896766662598,0.004417160991579294
Image_8087,n04399382,"teddy, teddy bear",n09193705,alp,0.15434953570365906,0.11881504952907562,0.09035923331975937,0.09105754643678665,0.08373131603002548,0.08604909479618073,0.12022686004638672,0.10636688023805618,0.12522532045841217,0.11506038159132004,0.06606020033359528,0.011100252158939838
Image_8088,n04399382,"teddy, teddy bear",n09193705,alp,0.13843759894371033,0.11338469386100769,0.08542852848768234,0.08832045644521713,0.07339148223400116,0.07463856041431427,0.1184377670288086,0.08491400629281998,0.1087668389081955,0.09558598697185516,0.06054596230387688,0.0024672842118889093
Image_8089,n04399382,"teddy, teddy bear",n09193705,alp,0.13582205772399902,0.11331318318843842,0.08655744791030884,0.09183906018733978,0.0748559907078743,0.06251028180122375,0.10549084842205048,0.0979631245136261,0.1001507118344307,0.08757267892360687,0.09692098945379257,0.002897686557844281
Image_8090,n04399382,"teddy, teddy bear",n09193705,alp,0.1255161166191101,0.10108520090579987,0.08087135851383209,0.08448448032140732,0.07217679172754288,0.07716161012649536,0.10263389348983765,0.10167986154556274,0.1368834525346756,0.12185197323560715,0.09827309846878052,0.0012494369875639677
Image_8091,n04399382,"teddy, teddy bear",n09193705,alp,0.13487134873867035,0.10418431460857391,0.08604606240987778,0.08521038293838501,0.0738297626376152,0.08809161186218262,0.13475435972213745,0.11377321928739548,0.1069173738360405,0.1257680356502533,0.10660085082054138,0.007586362771689892
Image_8092,n04399382,"teddy, teddy bear",n03544143,hourglass,0.14376981556415558,0.14960648119449615,0.1353895217180252,0.1885892152786255,0.08355944603681564,0.056025441735982895,0.03832554444670677,0.05626962333917618,0.04122733324766159,0.013613163493573666,0.011013261042535305,0.0014284105272963643
Image_8093,n04399382,"teddy, teddy bear",n09193705,alp,0.14376333355903625,0.10826511681079865,0.0860111266374588,0.08857885003089905,0.07233083248138428,0.06312084943056107,0.11721561849117279,0.11705061048269272,0.11999290436506271,0.09698916226625443,0.09726441651582718,0.011513998731970787
Image_8094,n04399382,"teddy, teddy bear",n03544143,hourglass,0.1487041413784027,0.15999479591846466,0.16328440606594086,0.2610282897949219,0.14111587405204773,0.06989860534667969,0.04101055487990379,0.044894035905599594,0.03875121474266052,0.016424329951405525,0.027230048552155495,0.0026164252776652575
Image_8095,n04399382,"teddy, teddy bear",n03544143,hourglass,0.16344311833381653,0.16322478652000427,0.14707326889038086,0.22339242696762085,0.15067552030086517,0.08669034391641617,0.06366302818059921,0.05590911582112312,0.04128952696919441,0.011140883900225163,0.006589914206415415,0.0006759847165085375
Image_8096,n04399382,"teddy, teddy bear",n03544143,hourglass,0.14153403043746948,0.15342003107070923,0.14648492634296417,0.22085437178611755,0.12148551642894745,0.06983210891485214,0.05980192497372627,0.04932163283228874,0.03347824886441231,0.013650232926011086,0.010024935938417912,0.00010717989061959088
Image_8097,n04399382,"teddy, teddy bear",n03544143,hourglass,0.15456515550613403,0.16088922321796417,0.16136376559734344,0.26225966215133667,0.1669570654630661,0.13671571016311646,0.06649263203144073,0.07397813349962234,0.05533084645867348,0.018604250624775887,0.015033898875117302,0.00097721628844738
Image_8098,n04399382,"teddy, teddy bear",n09193705,alp,0.14107713103294373,0.11584848165512085,0.0894869938492775,0.08402924239635468,0.06816434860229492,0.06763865798711777,0.12826119363307953,0.12190201133489609,0.11934905499219894,0.10894641280174255,0.07699666917324066,0.008284452371299267
Image_8099,n04399382,"teddy, teddy bear",n03544143,hourglass,0.1451696902513504,0.15534302592277527,0.14316178858280182,0.22423411905765533,0.11177074164152145,0.07625145465135574,0.04566892981529236,0.0464499406516552,0.03090468980371952,0.01092626340687275,0.009074022062122822,0.0010479496559128165
Image_8100,n04399382,"teddy, teddy bear",n09193705,alp,0.1357761174440384,0.12116847187280655,0.08917012065649033,0.08516441285610199,0.06747705489397049,0.06857084482908249,0.08613435178995132,0.10675781220197678,0.10437379032373428,0.10579817742109299,0.0831526443362236,0.006324226502329111
Image_8101,n04417672,"thatch, thatched roof",n03544143,hourglass,0.13730521500110626,0.14509910345077515,0.14230449497699738,0.19525587558746338,0.09450314193964005,0.06354495137929916,0.04339871555566788,0.04023716598749161,0.02094085142016411,0.007874678820371628,0.013266620226204395,1.251847788807936e-05
Image_8102,n04417672,"thatch, thatched roof",n09193705,alp,0.1389700174331665,0.11794478446245193,0.08574313670396805,0.08726513385772705,0.07559279352426529,0.0907197892665863,0.14295531809329987,0.11328046768903732,0.13757731020450592,0.1419348567724228,0.1410079151391983,0.002166719175875187
Image_8103,n04417672,"thatch, thatched roof",n09193705,alp,0.1435055136680603,0.11683386564254761,0.07905915379524231,0.07366234064102173,0.06745926290750504,0.09230904281139374,0.15541382133960724,0.11245544999837875,0.1287509799003601,0.16322708129882812,0.14176775515079498,0.01942502148449421
Image_8104,n04417672,"thatch, thatched roof",n03544143,hourglass,0.13639532029628754,0.14233841001987457,0.16107964515686035,0.2374555617570877,0.11510058492422104,0.04498757794499397,0.03758811950683594,0.04569419473409653,0.03839020058512688,0.015440784394741058,0.019922856241464615,0.0009464163449592888
Image_8105,n04417672,"thatch, thatched roof",n03544143,hourglass,0.1488514095544815,0.1558181196451187,0.1449575126171112,0.21064740419387817,0.11096232384443283,0.07203097641468048,0.0439833365380764,0.03898927569389343,0.026629630476236343,0.012754029594361782,0.01042722538113594,0.0005000201053917408
Image_8106,n04417672,"thatch, thatched roof",n03544143,hourglass,0.16121140122413635,0.16986975073814392,0.17192216217517853,0.2488529533147812,0.14972925186157227,0.08164529502391815,0.05929555743932724,0.040486305952072144,0.040991149842739105,0.017690274864435196,0.015974465757608414,0.00035414836020208895
Image_8107,n04417672,"thatch, thatched roof",n03544143,hourglass,0.15881268680095673,0.15759818255901337,0.1537506878376007,0.2118847668170929,0.13738159835338593,0.09419954568147659,0.04705327749252319,0.03199942409992218,0.016830263659358025,0.00792680773884058,0.0056765335611999035,0.0007489494164474308
Image_8108,n04417672,"thatch, thatched roof",n03544143,hourglass,0.13393987715244293,0.14290663599967957,0.1398901641368866,0.21777668595314026,0.1179279312491417,0.05969330295920372,0.03489190712571144,0.03232960030436516,0.021526619791984558,0.00908724870532751,0.02957990951836109,0.0018055654363706708
Image_8109,n04417672,"thatch, thatched roof",n03544143,hourglass,0.1469632089138031,0.15520180761814117,0.15984073281288147,0.24075143039226532,0.11355902999639511,0.07409978657960892,0.04431816190481186,0.04877738654613495,0.023983340710401535,0.00995028018951416,0.01710631512105465,4.242085924488492e-05
Image_8110,n04417672,"thatch, thatched roof",n03544143,hourglass,0.14004194736480713,0.1496046930551529,0.14761357009410858,0.21700388193130493,0.11896495521068573,0.08381762355566025,0.04513110965490341,0.045401159673929214,0.029226230457425117,0.009951620362699032,0.011238656006753445,9.650431456975639e-05
Image_8111,n04417672,"thatch, thatched roof",n03544143,hourglass,0.14767640829086304,0.1569966822862625,0.15121813118457794,0.222286194562912,0.1391434222459793,0.08436675369739532,0.04406742379069328,0.043630026280879974,0.025294266641139984,0.01018037274479866,0.011246763169765472,1.2313606930547394e-05
Image_8112,n04417672,"thatch, thatched roof",n03544143,hourglass,0.1460779309272766,0.15484066307544708,0.17348675429821014,0.2525315284729004,0.15847164392471313,0.09949303418397903,0.05863843485713005,0.06472863256931305,0.059115879237651825,0.020920228213071823,0.025503624230623245,0.005952995270490646
Image_8113,n04417672,"thatch, thatched roof",n09193705,alp,0.13205333054065704,0.10995477437973022,0.08022208511829376,0.07841634750366211,0.06638142466545105,0.08904964476823807,0.10708057135343552,0.11781782656908035,0.11029206961393356,0.10561661422252655,0.0907909944653511,0.014465282671153545
Image_8114,n04417672,"thatch, thatched roof",n03544143,hourglass,0.14019468426704407,0.1522739827632904,0.15293347835540771,0.23861582577228546,0.1378256231546402,0.07628697156906128,0.03619687259197235,0.03530440852046013,0.01707666553556919,0.008162857964634895,0.009745362214744091,0.0007947858539409935
Image_8115,n04417672,"thatch, thatched roof",n03544143,hourglass,0.1421850472688675,0.1526845544576645,0.1470918506383896,0.20467524230480194,0.12328755855560303,0.0712706595659256,0.0397024042904377,0.04804536700248718,0.02420298010110855,0.008699365891516209,0.010686120018362999,3.798633406404406e-05
Image_8116,n04417672,"thatch, thatched roof",n03544143,hourglass,0.14405465126037598,0.1494668573141098,0.15756374597549438,0.21217945218086243,0.08445118367671967,0.05187449976801872,0.03711835294961929,0.06534409523010254,0.041936419904232025,0.01331400591880083,0.014347701333463192,0.0013958192430436611
Image_8117,n04417672,"thatch, thatched roof",n03544143,hourglass,0.1453125923871994,0.15349721908569336,0.15343941748142242,0.23021794855594635,0.12673544883728027,0.08151370286941528,0.05020645260810852,0.04708702862262726,0.03298188000917435,0.012419703416526318,0.02462897263467312,0.0032401448115706444
Image_8118,n04417672,"thatch, thatched roof",n03544143,hourglass,0.1482456624507904,0.1742391288280487,0.17229431867599487,0.2352704107761383,0.12901480495929718,0.07450844347476959,0.032691098749637604,0.044082947075366974,0.048738107085227966,0.017904745414853096,0.0171730425208807,0.00038471620064228773
Image_8119,n04417672,"thatch, thatched roof",n03544143,hourglass,0.13656985759735107,0.1401439756155014,0.15948839485645294,0.2291986495256424,0.12293095886707306,0.06769508868455887,0.039630863815546036,0.03531542420387268,0.033871542662382126,0.01605011709034443,0.025716470554471016,0.005002365913242102
Image_8120,n04417672,"thatch, thatched roof",n03544143,hourglass,0.13929574191570282,0.14916501939296722,0.15983366966247559,0.2349652498960495,0.11858437955379486,0.06758654117584229,0.03695087507367134,0.04379672929644585,0.029282990843057632,0.011187693104147911,0.010898826643824577,0.0003861676377709955
Image_8121,n04417672,"thatch, thatched roof",n03544143,hourglass,0.14745266735553741,0.14963975548744202,0.1419607698917389,0.20086605846881866,0.1256994754076004,0.07911843061447144,0.039936427026987076,0.04823967441916466,0.028581367805600166,0.01222573034465313,0.011617780663073063,0.0002468379389028996
Image_8122,n04417672,"thatch, thatched roof",n03544143,hourglass,0.15860508382320404,0.16808347404003143,0.15909554064273834,0.2102852612733841,0.11637019366025925,0.061507292091846466,0.05308825522661209,0.04402714595198631,0.023337960243225098,0.009774565696716309,0.012022788636386395,9.679011418484151e-05
Image_8123,n04417672,"thatch, thatched roof",n03544143,hourglass,0.14509855210781097,0.15103520452976227,0.14950531721115112,0.22931042313575745,0.12353407591581345,0.06878131628036499,0.049835819751024246,0.05350298434495926,0.0354919508099556,0.014143547043204308,0.01875016652047634,0.0006907458300702274
