Image,True_WNID,True_Label,Third_Last_Top1_WNID,Third_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_7627,n04275548,"spider web, spider's web",n01774750,tarantula,4.350988547230372e-06,6.589660642930539e-06,5.571600468101678e-06,3.892626409651712e-06,6.898252649989445e-06,5.005920229450567e-06,1.3124065844749566e-05,1.299796440434875e-05,6.884898994030664e-06,1.2228629202581942e-05,2.368948480580002e-05,0.02716810256242752
Image_7628,n04275548,"spider web, spider's web",n03733131,maypole,0.022845279425382614,0.0138464430347085,0.02754734270274639,0.019967565312981606,0.031244592741131783,0.061034709215164185,0.11566221714019775,0.15298722684383392,0.06371375918388367,0.07183361798524857,0.07416874170303345,0.06404247134923935
Image_7629,n04275548,"spider web, spider's web",n03733131,maypole,0.025654800236225128,0.018194396048784256,0.03595805540680885,0.024625932797789574,0.03576347976922989,0.07332612574100494,0.1430581659078598,0.14488883316516876,0.06454526633024216,0.07354682683944702,0.0989474430680275,0.04104892164468765
Image_7630,n04275548,"spider web, spider's web",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.4228727707177313e-07,2.098797580174505e-07,1.7416357422916917e-07,2.452151477427833e-07,9.339318580714462e-07,8.619326195002941e-07,4.714663191407453e-06,2.551766328906524e-06,3.408352085898514e-06,8.843191608320922e-06,1.4339436347654555e-05,0.049405522644519806
Image_7631,n04275548,"spider web, spider's web",n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",7.032136181805981e-06,1.1665687452477869e-05,1.9017870727111585e-05,1.4985506822995376e-05,2.3139757104218006e-05,7.775051199132577e-05,0.00018401641864329576,9.738186054164544e-05,5.031225737184286e-05,0.00013947323895990849,0.000975830655079335,0.0675472542643547
Image_7632,n04275548,"spider web, spider's web",n04275548,"spider web, spider's web",2.5829311198322102e-05,3.9860486140241846e-05,3.6182362237013876e-05,6.95169874234125e-05,7.997389184311032e-05,4.2636038415366784e-05,5.0191603804705665e-05,3.1807514460524544e-05,3.992222991655581e-05,2.927754758275114e-05,0.00015206508396659046,0.06343290209770203
Image_7633,n04275548,"spider web, spider's web",n02481823,"chimpanzee, chimp, Pan troglodytes",6.413918640646443e-07,4.867901566285582e-07,4.4766747464564105e-07,6.458632242356543e-07,3.6238268421584507e-06,3.203185769962147e-06,2.3608332412550226e-05,1.6144484106916934e-05,2.3513222913607024e-05,4.159646778134629e-05,0.00010154874325962737,0.0969957634806633
Image_7634,n04275548,"spider web, spider's web",n02281406,"sulphur butterfly, sulfur butterfly",1.944735394943109e-08,1.743991617786378e-08,1.2685915429244687e-08,2.194358295071197e-08,3.6981557371973395e-08,6.00176619514059e-08,1.5530492873949697e-06,9.949998229785706e-07,1.1544769904503482e-06,2.0494778709689854e-06,1.1592942428251263e-05,0.05139082670211792
Image_7635,n04275548,"spider web, spider's web",n02190166,fly,0.057976409792900085,0.06675547361373901,0.04951787367463112,0.04727673903107643,0.05303988605737686,0.0759970173239708,0.040523696690797806,0.045344993472099304,0.04799942299723625,0.06085186451673508,0.04104921221733093,0.05440531298518181
Image_7636,n04275548,"spider web, spider's web",n01774750,tarantula,4.184339104540413e-06,6.3747988860995974e-06,5.662234798364807e-06,4.942049145029159e-06,8.90376941242721e-06,6.153536105557578e-06,1.8136506696464494e-05,2.2151572920847684e-05,2.4091854356811382e-05,2.4766939532128163e-05,7.419013127218932e-05,0.03502767160534859
Image_7637,n04275548,"spider web, spider's web",n03891332,parking meter,3.6632150113291573e-06,7.243500931508606e-06,5.300843895383878e-06,3.2529721920582233e-06,3.1162537652562605e-06,5.4587703743891325e-06,7.287067546712933e-06,6.74910870657186e-06,5.289583441481227e-06,6.0002662394254e-06,3.123202986898832e-05,0.06137065589427948
Image_7638,n04275548,"spider web, spider's web",n04275548,"spider web, spider's web",3.747998925973661e-05,5.302744102664292e-05,3.935024869861081e-05,5.373068051994778e-05,6.84102124068886e-05,4.9465281335869804e-05,5.128417251398787e-05,0.00012861164577770978,0.0001274280366487801,8.051125041674823e-05,0.0005208131042309105,0.05827461555600166
Image_7639,n04275548,"spider web, spider's web",n02999410,chain,0.004306754097342491,0.004555405583232641,0.005877831019461155,0.007923190481960773,0.005505802109837532,0.005212482996284962,0.00565548799932003,0.003004517173394561,0.0038688324857503176,0.007449103519320488,0.00621361518278718,0.05210386589169502
Image_7640,n04275548,"spider web, spider's web",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.4647510226950544e-07,2.469294031470781e-07,2.2727178361492406e-07,3.2753709433563927e-07,1.1677869906634442e-06,9.293275979871396e-07,5.632178726955317e-06,4.7768967306183185e-06,3.3795279250625754e-06,8.108218935376499e-06,1.0327410564059392e-05,0.040675729513168335
Image_7641,n04275548,"spider web, spider's web",n02814860,"beacon, lighthouse, beacon light, pharos",0.006568820681422949,0.002359023317694664,0.0026592635549604893,0.0038327020592987537,0.004126306623220444,0.004360685590654612,0.006471653468906879,0.00196089968085289,0.0016085015377029777,0.002036891644820571,0.007900248281657696,0.00895468145608902
Image_7642,n04275548,"spider web, spider's web",n04275548,"spider web, spider's web",2.888492053898517e-05,4.2557243432383984e-05,3.5587487218435854e-05,6.0673490224871784e-05,9.781865810509771e-05,6.725261482642964e-05,7.191370968939736e-05,0.00013330635556485504,8.550984784960747e-05,8.883007831173018e-05,0.00021711763110943139,0.054600611329078674
Image_7643,n04275548,"spider web, spider's web",n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",2.063618040892834e-07,1.0855518439711886e-06,8.092495136224898e-07,8.692667279319721e-07,1.8720180605669157e-06,5.200928399062832e-07,6.74010561851901e-06,2.4898122319427785e-06,5.261743467599445e-07,1.5495927527808817e-06,7.438805369019974e-06,0.177751362323761
Image_7644,n04275548,"spider web, spider's web",n02906734,broom,0.015158862806856632,0.007470587734133005,0.009094863198697567,0.009489133022725582,0.013361504301428795,0.006509638857096434,0.008220202289521694,0.008580142632126808,0.008741109631955624,0.015987373888492584,0.013061991892755032,0.07834653556346893
Image_7645,n04275548,"spider web, spider's web",n03804744,nail,0.011359510011970997,0.008346502669155598,0.00854681245982647,0.0120954979211092,0.010912083089351654,0.029671598225831985,0.016449719667434692,0.023360857740044594,0.02670411951839924,0.05095662549138069,0.032957568764686584,0.04979005455970764
Image_7646,n04275548,"spider web, spider's web",n04366367,suspension bridge,9.720000889501534e-06,5.738089839724125e-06,2.747990265561384e-06,3.950136033381568e-06,3.938977897632867e-06,5.272508587950142e-06,1.132774013967719e-05,7.77066725277109e-06,1.4227695828594733e-05,2.069650508929044e-05,8.738106407690793e-05,0.04043139889836311
Image_7647,n04275548,"spider web, spider's web",n02321529,"sea cucumber, holothurian",3.532523351168493e-06,1.57315607793862e-05,6.04145407123724e-06,2.936841838163673e-06,7.077993359416723e-06,1.369920119032031e-05,2.9963281122036278e-05,1.68356182257412e-05,7.824855856597424e-06,6.4981022660504095e-06,3.0530107324011624e-05,0.033091332763433456
Image_7648,n04275548,"spider web, spider's web",n02999410,chain,0.00474419305101037,0.0046999272890388966,0.005545898340642452,0.00672615971416235,0.00391655508428812,0.0031174225732684135,0.0035904189571738243,0.0028993452433496714,0.004830728285014629,0.008074210025370121,0.014207098633050919,0.051549047231674194
Image_7649,n04275548,"spider web, spider's web",n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",5.1850229283445515e-06,7.953113708936144e-06,1.3650402252096683e-05,9.120433787757065e-06,1.0561730960034765e-05,2.1136280338396318e-05,8.51011136546731e-05,5.429529846878722e-05,2.8205260605318472e-05,2.65989492618246e-05,9.169174882117659e-05,0.009678995236754417
Image_7650,n04275548,"spider web, spider's web",n02321529,"sea cucumber, holothurian",2.779167061817134e-06,1.14876447696588e-05,5.585030976362759e-06,2.8995109460083768e-06,1.102509213524172e-05,1.171635085484013e-05,1.2530365893326234e-05,9.790815056476276e-06,8.099304977804422e-06,1.322620937571628e-05,5.702314228983596e-05,0.05804276838898659
Image_7651,n04285008,"sports car, sport car",n03649909,"lawn mower, mower",2.8812744858441874e-05,2.3877029889263213e-05,1.2230634638399351e-05,1.1711167644534726e-05,1.2496692761487793e-05,8.372905540454667e-06,5.9272468206472695e-05,9.015997056849301e-05,9.136001608567312e-05,5.1069997425656766e-05,0.0003695364866871387,0.08718695491552353
Image_7652,n04285008,"sports car, sport car",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2.601251480882638e-07,4.147198922055395e-07,2.228760962452725e-07,3.4119059932891105e-07,7.811468094587326e-07,2.1055384422652423e-06,2.4531376766390167e-05,1.5340894606197253e-05,7.37589016353013e-06,8.565727512177546e-06,0.0001333626132691279,0.050307855010032654
Image_7653,n04285008,"sports car, sport car",n03814639,neck brace,0.0007493721786886454,0.0015193771105259657,0.001873302971944213,0.0016662763664498925,0.003081652568653226,0.0013531286967918277,0.004389095585793257,0.002634465927258134,0.0013434771681204438,0.00202624942176044,0.005590975750237703,0.05498058348894119
Image_7654,n04285008,"sports car, sport car",n02999410,chain,0.004404360894113779,0.004788518883287907,0.004990109708160162,0.006800515111535788,0.0048939683474600315,0.0037021322641521692,0.004357961937785149,0.0022235459182411432,0.0027824349235743284,0.0070596425794065,0.007910892367362976,0.014704618602991104
Image_7655,n04285008,"sports car, sport car",n03770439,"miniskirt, mini",0.0013197222724556923,0.0012703766115009785,0.0013177518267184496,0.000986676779575646,0.0006565997027792037,0.0015002331929281354,0.0013868664391338825,0.0011210795491933823,0.0011161487782374024,0.002113023307174444,0.0021074844989925623,0.0330146960914135
Image_7656,n04285008,"sports car, sport car",n02917067,"bullet train, bullet",0.0008838625508360565,0.000182271862286143,0.00037918100133538246,0.0004414382856339216,0.0006687590503133833,0.001769464579410851,0.0017836053157225251,0.0012969734380021691,0.0010135384509339929,0.0009756706422194839,0.005027911625802517,0.03592889383435249
Image_7657,n04285008,"sports car, sport car",n03100240,convertible,0.005094111431390047,0.004690644331276417,0.002390706678852439,0.0028927612584084272,0.00230419565923512,0.0037788248155266047,0.004304851870983839,0.004167403094470501,0.005346537102013826,0.013671008870005608,0.08293920755386353,0.07198530435562134
Image_7658,n04285008,"sports car, sport car",n03100240,convertible,0.005618419498205185,0.0045395102351903915,0.0024486789479851723,0.0031668213196098804,0.0016409778036177158,0.0029303680639714003,0.0037582640070468187,0.0058891684748232365,0.01015279721468687,0.010411249473690987,0.051110025495290756,0.07328552007675171
Image_7659,n04285008,"sports car, sport car",n09193705,alp,0.1392214596271515,0.11695525795221329,0.09257246553897858,0.09597320109605789,0.07776189595460892,0.08654578030109406,0.11819294095039368,0.13674502074718475,0.14775687456130981,0.1313723921775818,0.12951815128326416,0.01985231600701809
Image_7660,n04285008,"sports car, sport car",n04008634,"projectile, missile",3.228675268474035e-05,2.310639501956757e-05,2.9001006623730063e-05,2.443235644022934e-05,5.217138459556736e-05,5.7675879361340776e-05,5.9151880122954026e-05,8.344609523192048e-05,0.00012688299466390163,5.882401092094369e-05,0.00015197582251857966,0.056211020797491074
Image_7661,n04285008,"sports car, sport car",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2.3611218580299465e-07,4.16338110653669e-07,2.2900630369804276e-07,3.3337707350256096e-07,1.06824813883577e-06,1.6378255622839788e-06,8.604239155829418e-06,7.2785546763043385e-06,2.2680624169879593e-06,3.1157576358964434e-06,2.9468312277458608e-05,0.10009358078241348
Image_7662,n04285008,"sports car, sport car",n07720875,bell pepper,8.437475480604917e-05,3.556022420525551e-05,0.00010258059774059802,7.957276102388278e-05,9.341222903458402e-05,4.877743049291894e-05,0.0002836018684320152,0.0001700824941508472,0.00013989084982313216,0.00014194649702403694,0.0003831958456430584,0.13463367521762848
Image_7663,n04285008,"sports car, sport car",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2.2829648571587313e-07,3.6704392414321774e-07,2.1579278097760834e-07,3.2877602507142e-07,8.551604082640551e-07,1.1125139280920848e-06,6.025296897860244e-06,7.5611737884173635e-06,5.150305696588475e-06,5.504665296029998e-06,6.579278851859272e-05,0.11713535338640213
Image_7664,n04285008,"sports car, sport car",n03670208,"limousine, limo",0.00016850339306984097,7.424181967508048e-05,8.114173397189006e-05,8.1731028330978e-05,0.0001037348629324697,0.00015822051500435919,0.0004716421535704285,0.00078905577538535,0.0005090103368274868,0.0006701356032863259,0.0024068953935056925,0.1391260027885437
Image_7665,n04285008,"sports car, sport car",n03100240,convertible,0.004160006996244192,0.004194389563053846,0.0022027543745934963,0.0024073461536318064,0.0014316985616460443,0.0016396369319409132,0.0031844256445765495,0.004754109773784876,0.013052858412265778,0.01627817191183567,0.1882195621728897,0.041398610919713974
Image_7666,n04285008,"sports car, sport car",n03770439,"miniskirt, mini",0.001443375600501895,0.0013805626658722758,0.0013934887247160077,0.0009426144533790648,0.0005321279750205576,0.0014153720112517476,0.0012498028809204698,0.0011097815586254,0.0009406465687789023,0.0012860291171818972,0.000998371047899127,0.046547673642635345
Image_7667,n04285008,"sports car, sport car",n03670208,"limousine, limo",0.00021201638446655124,8.10432611615397e-05,8.81826999830082e-05,7.449241820722818e-05,9.658980707172304e-05,0.00022305716993287206,0.00026388411060906947,0.0003297100483905524,0.00047055803588591516,0.001132217817939818,0.00291431020013988,0.01016959547996521
Image_7668,n04285008,"sports car, sport car",n03100240,convertible,0.004324792884290218,0.004187110811471939,0.0021795642096549273,0.00261726975440979,0.0011645108461380005,0.0016233079368248582,0.0030780243687331676,0.005614221561700106,0.021612195298075676,0.023098094388842583,0.052972085773944855,0.056161440908908844
Image_7669,n04285008,"sports car, sport car",n03100240,convertible,0.004646956920623779,0.0043122232891619205,0.0022263627033680677,0.002625303575769067,0.0016508802073076367,0.0032561568077653646,0.0063129873014986515,0.009853461757302284,0.012921251356601715,0.012788782827556133,0.22517766058444977,0.1465177983045578
Image_7670,n04285008,"sports car, sport car",n03670208,"limousine, limo",0.00020467951253522187,8.41401270008646e-05,8.561483991798013e-05,6.806776218581945e-05,8.945923036662862e-05,0.00017535222286824137,0.00037845331826247275,0.0006297099753282964,0.0007756673148833215,0.0014152134535834193,0.0031799182761460543,0.07976272702217102
Image_7671,n04285008,"sports car, sport car",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2.8399477969287545e-07,4.163595122008701e-07,2.456638412695611e-07,4.49572382876795e-07,1.3641501936945133e-06,2.031271151281544e-06,1.898672962852288e-05,2.4012182620936073e-05,1.0572076462267432e-05,9.725330528453924e-06,0.00017014826880767941,0.04828963428735733
Image_7672,n04285008,"sports car, sport car",n04285008,"sports car, sport car",0.0001241825520992279,7.672322681173682e-05,8.376560435863212e-05,9.758299711393192e-05,8.480256656184793e-05,0.00010331105295335874,0.00016514689195901155,0.00046078034210950136,0.001168660237453878,0.0031678914092481136,0.05696956068277359,0.21507208049297333
Image_7673,n04285008,"sports car, sport car",n03670208,"limousine, limo",0.00019006092043127865,7.15913629392162e-05,7.657205424038693e-05,6.983143248362467e-05,8.526266901753843e-05,0.00022370892111212015,0.00026037823408842087,0.0003230780130252242,0.00038694083923473954,0.0010164236882701516,0.002238897606730461,0.029514985159039497
Image_7674,n04285008,"sports car, sport car",n03670208,"limousine, limo",0.0001939984067576006,7.765030022710562e-05,8.155946125043556e-05,6.612788274651393e-05,9.748103911988437e-05,0.00015344515850301832,0.00025412379181943834,0.0003799421538133174,0.0006079688319005072,0.0012164405779913068,0.0025660127867013216,0.07596167922019958
Image_7675,n04285008,"sports car, sport car",n04285008,"sports car, sport car",0.00012770798639394343,7.327313505811617e-05,8.543396688764915e-05,0.00010329260840080678,8.420054655289277e-05,8.541880379198119e-05,0.00020074137137271464,0.00035983326961286366,0.0006713183829560876,0.0017075060168281198,0.011239910498261452,0.10710173845291138
Image_7676,n04285008,"sports car, sport car",n03444034,go-kart,4.295909093343653e-05,1.9111783331027254e-05,1.4740887309017126e-05,1.8415630620438606e-05,2.132447662006598e-05,2.772384868876543e-05,0.00010075438331114128,0.00014237224240787327,0.00034181345836259425,0.0004826672375202179,0.01607397012412548,0.15815386176109314
Image_7677,n04285008,"sports car, sport car",n03444034,go-kart,3.754206409212202e-05,1.6281026546494104e-05,1.192520448967116e-05,1.4754143194295466e-05,1.679987326497212e-05,2.1870393538847566e-05,7.761944289086387e-05,8.890731987776235e-05,0.00030336822965182364,0.0004480626666918397,0.00691025098785758,0.07707709819078445
Image_7678,n04285008,"sports car, sport car",n04285008,"sports car, sport car",0.0001300016592722386,7.721489237155765e-05,8.909055759431794e-05,9.783483255887404e-05,9.451272489968687e-05,0.00010369817755417898,0.00011823430395452306,0.0003139955224469304,0.0006910417578183115,0.0009176422609016299,0.016298815608024597,0.052850693464279175
Image_7679,n04285008,"sports car, sport car",n04285008,"sports car, sport car",0.0001347429642919451,7.962292147567496e-05,8.75401237863116e-05,0.00010429679969092831,8.775288733886555e-05,0.00011626353079918772,0.00024933277745731175,0.000533246377017349,0.0009173377184197307,0.0022974044550210238,0.021493520587682724,0.07075054943561554
Image_7680,n04285008,"sports car, sport car",n03670208,"limousine, limo",0.00019379763398319483,7.674835796933621e-05,8.084790169959888e-05,7.167024887166917e-05,0.00010504513193154708,0.00020469872106332332,0.000403398007620126,0.00033742288360372186,0.0002988425549119711,0.00041365879587829113,0.0018364371499046683,0.0433613620698452
Image_7681,n04285008,"sports car, sport car",n03100240,convertible,0.0042604608461260796,0.004059700760990381,0.002201547846198082,0.0026005625259131193,0.0012537486618384719,0.0016562134260311723,0.0026749959215521812,0.006188650149852037,0.017599888145923615,0.020693616941571236,0.1915137767791748,0.0833790972828865
Image_7682,n04285008,"sports car, sport car",n03770439,"miniskirt, mini",0.0014841785887256265,0.0013439925387501717,0.0014522342244163156,0.001155099249444902,0.0005638670991174877,0.0019044404616579413,0.0020981712732464075,0.0022908919490873814,0.0015348525485023856,0.003590990323573351,0.001909093465656042,0.01848982647061348
Image_7683,n04285008,"sports car, sport car",n03670208,"limousine, limo",0.00018217875913251191,7.165970600908622e-05,7.69182515796274e-05,7.311331137316301e-05,9.293468610849231e-05,0.00019943247025366873,0.00026086269645020366,0.0004253705556038767,0.0004052847798448056,0.00045398666406981647,0.0011610891669988632,0.05557827651500702
Image_7684,n04285008,"sports car, sport car",n03649909,"lawn mower, mower",2.660426434886176e-05,2.223744013463147e-05,1.4066036783333402e-05,1.6007399608497508e-05,1.8668581105885096e-05,1.672271901043132e-05,4.654738586395979e-05,0.00015500388690270483,0.00017339838086627424,0.00019212452752981335,0.0037505924701690674,0.07162981480360031
Image_7685,n04285008,"sports car, sport car",n03977966,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",1.127281734625285e-06,1.2777692290910636e-06,1.3239599638836808e-06,1.8004802768700756e-06,3.154856585751986e-06,1.2604253242898267e-05,2.7958894861512817e-05,3.963915150961839e-05,5.652841355185956e-05,0.00021387961169239134,0.00033948570489883423,0.0905483290553093
Image_7686,n04285008,"sports car, sport car",n03670208,"limousine, limo",0.00022513477597385645,8.261540642706677e-05,7.702185394009575e-05,6.493482214864343e-05,8.69529030751437e-05,0.00013575494813267142,0.00019409727246966213,0.0002728754188865423,0.0004310527874622494,0.0004597271035891026,0.002118692733347416,0.03715294972062111
Image_7687,n04285008,"sports car, sport car",n03977966,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",1.1297717037450639e-06,1.370420591229049e-06,1.5744245729365502e-06,2.2763035758543992e-06,3.688162678372464e-06,1.3793290236208122e-05,5.627913196804002e-05,4.297527630114928e-05,6.441516597988084e-05,0.00011726156662916765,0.00034306064480915666,0.18655917048454285
Image_7688,n04285008,"sports car, sport car",n03100240,convertible,0.004629481118172407,0.004364197142422199,0.0024515781551599503,0.003015353810042143,0.0015913221286609769,0.002565328497439623,0.004409358836710453,0.009432456456124783,0.017898177728056908,0.018157094717025757,0.24809397757053375,0.11755840480327606
Image_7689,n04285008,"sports car, sport car",n04465501,tractor,0.0020950513426214457,0.0016591786406934261,0.001775417709723115,0.0012200690107420087,0.001235860981978476,0.0015275710029527545,0.0038912170566618443,0.0024607954546809196,0.0026798348408192396,0.0025253647472709417,0.014345543459057808,0.07283135503530502
Image_7690,n04285008,"sports car, sport car",n04285008,"sports car, sport car",0.00012737575161736459,7.49188766349107e-05,8.843204705044627e-05,0.00010123823449248448,8.326402166858315e-05,0.0001289556093979627,0.000184445918421261,0.0005247223889455199,0.0008716476149857044,0.002080025617033243,0.026652731001377106,0.13364066183567047
Image_7691,n04285008,"sports car, sport car",n03670208,"limousine, limo",0.0002128335618181154,7.942558295326307e-05,8.761791832512245e-05,7.207120506791398e-05,0.00011101928976131603,0.00023936583602335304,0.00026708576478995383,0.0005037974915467203,0.0005309782573021948,0.0008121397695504129,0.001280308817513287,0.014652678743004799
Image_7692,n04285008,"sports car, sport car",n03670208,"limousine, limo",0.00019532430451363325,7.733951497357339e-05,8.250018436228856e-05,7.042988727334887e-05,7.547997665824369e-05,0.000174048007465899,0.00024437453248538077,0.0003177646722178906,0.0005704245413653553,0.0012757958611473441,0.002576859202235937,0.016667673364281654
Image_7693,n04285008,"sports car, sport car",n04285008,"sports car, sport car",0.0001456144091207534,8.052767952904105e-05,9.61371188168414e-05,0.00012113744742237031,7.128423021640629e-05,9.297241194872186e-05,0.0002390250301687047,0.0002798694185912609,0.0005412543541751802,0.000528578064404428,0.010621853172779083,0.07771776616573334
Image_7694,n04285008,"sports car, sport car",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2.4740046455917764e-07,4.089335732260224e-07,2.122015985150938e-07,3.508245072225691e-07,8.746249022806296e-07,1.742053768793994e-06,1.3674851288669743e-05,7.284850198630011e-06,2.624668923090212e-06,1.0356965503888205e-05,0.0001289760257350281,0.16058844327926636
Image_7695,n04285008,"sports car, sport car",n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",6.387720986822387e-06,1.0953402124869172e-05,2.447724182275124e-05,2.3134509319788776e-05,5.0602036935742944e-05,9.651641448726878e-05,0.00018959831504616886,0.00011814085155492648,4.033224831800908e-05,3.652850864455104e-05,0.0002531330974306911,0.14772948622703552
Image_7696,n04285008,"sports car, sport car",n07720875,bell pepper,8.537294343113899e-05,4.023790461360477e-05,0.00012258153583388776,0.00010266000754199922,0.00013794106780551374,8.869860175764188e-05,0.00024241807113867253,0.00016862210759427398,0.00018055892724078149,0.00014494379865936935,0.00018141813052352518,0.017542162910103798
Image_7697,n04285008,"sports car, sport car",n07747607,orange,0.024881090968847275,0.022405173629522324,0.022488657385110855,0.021126238629221916,0.01712041348218918,0.026978403329849243,0.04407728090882301,0.0353785902261734,0.03656390309333801,0.02383422665297985,0.01918858289718628,0.1037508100271225
Image_7698,n04285008,"sports car, sport car",n07720875,bell pepper,7.757623097859323e-05,3.839836426777765e-05,0.00011096896923845634,9.467839117860422e-05,0.0001265578030142933,0.00010352388198953122,0.00028383638709783554,0.00013162243703845888,8.805713150650263e-05,9.811046038521454e-05,0.0006682969396933913,0.07613823562860489
Image_7699,n04285008,"sports car, sport car",n03670208,"limousine, limo",0.00022807109053246677,8.560510468669236e-05,9.454385872231796e-05,8.432754111709073e-05,0.0001130758028011769,0.00023266300559043884,0.00023122326820157468,0.0003789347247220576,0.0004912132862955332,0.0005999747081659734,0.0020728339441120625,0.21142172813415527
Image_7700,n04285008,"sports car, sport car",n04285008,"sports car, sport car",0.00013922997459303588,8.807323320070282e-05,9.850384958554059e-05,0.0001255380775546655,9.177363972412422e-05,0.00010087100235978141,0.00027324206894263625,0.0004306346527300775,0.0009457605774514377,0.0016579913208261132,0.01407063752412796,0.13005034625530243
Image_7701,n04311004,steel arch bridge,n04008634,"projectile, missile",3.0313809475046583e-05,2.1188927348703146e-05,2.6204530513496138e-05,2.743601544352714e-05,6.97529612807557e-05,6.537296576425433e-05,6.306805153144524e-05,7.412997365463525e-05,0.00011989007907686755,0.0001166486254078336,0.0002024158602580428,0.057017575949430466
Image_7702,n04311004,steel arch bridge,n04366367,suspension bridge,9.351924745715223e-06,6.024368303769734e-06,3.01423779092147e-06,5.628421149594942e-06,3.961998118029442e-06,7.687185643590055e-06,1.774433440004941e-05,1.1987894140474964e-05,3.710985401994549e-05,4.790239836438559e-05,0.00019928500114474446,0.07976802438497543
Image_7703,n04311004,steel arch bridge,n04532670,viaduct,9.26906504901126e-05,3.634886888903566e-05,3.5415861930232495e-05,3.1599236535839736e-05,2.6392981453682296e-05,7.01509416103363e-05,6.820358976256102e-05,7.311522495001554e-05,0.00012024441093672067,9.772453631740063e-05,0.0017001847736537457,0.10092096030712128
Image_7704,n04311004,steel arch bridge,n04366367,suspension bridge,8.236874236899894e-06,4.790248567587696e-06,2.683981847440009e-06,5.913552740821615e-06,6.801446488680085e-06,9.923945071932394e-06,1.8355773136136122e-05,7.198126695584506e-06,1.0925388778559864e-05,1.595338289916981e-05,0.00034576765028759837,0.08295857161283493
Image_7705,n04311004,steel arch bridge,n03447447,gondola,0.00013166001008357853,5.257292650640011e-05,0.00012260969378985465,0.00014560477575287223,9.918854630086571e-05,0.0001027266334858723,9.145530930254608e-05,0.0001676365645835176,0.0002571866207290441,0.0003826036991085857,0.0026216665282845497,0.09142092615365982
Image_7706,n04311004,steel arch bridge,n04251144,snorkel,0.0006294084014371037,0.0005136888357810676,0.0007359653245657682,0.00040857220301404595,0.0007944350363686681,0.0009806420421227813,0.001441321219317615,0.0009368677856400609,0.002467087935656309,0.003039643634110689,0.008149955421686172,0.1591179072856903
Image_7707,n04311004,steel arch bridge,n04532670,viaduct,0.00010839587775990367,4.43768803961575e-05,3.92532856494654e-05,3.981956251664087e-05,3.5971010220237076e-05,9.950232924893498e-05,0.00011516384256538004,9.273704927181825e-05,8.793997403699905e-05,6.115352152846754e-05,0.002057689242064953,0.09329704940319061
Image_7708,n04311004,steel arch bridge,n03160309,"dam, dike, dyke",0.00016737366968300194,5.3405994549393654e-05,1.7473888874519616e-05,2.3928711016196758e-05,5.695157597074285e-05,8.660682215122506e-05,7.354316039709374e-05,4.6485783968819305e-05,0.00010224927245872095,0.00017465080600231886,0.0003177078324370086,0.1481240689754486
Image_7709,n04311004,steel arch bridge,n02999410,chain,0.0036939838901162148,0.004101956728845835,0.0049490840174257755,0.007042731158435345,0.005814552307128906,0.005345659796148539,0.00679008848965168,0.004126220941543579,0.004871732089668512,0.007954126223921776,0.007028946653008461,0.04107291251420975
Image_7710,n04311004,steel arch bridge,n09246464,"cliff, drop, drop-off",0.03531353175640106,0.03472831845283508,0.02437165379524231,0.012194179929792881,0.036495525389909744,0.03413951024413109,0.020666977390646935,0.023959381505846977,0.04987948015332222,0.13313040137290955,0.16487883031368256,0.08423102647066116
Image_7711,n04311004,steel arch bridge,n04366367,suspension bridge,7.575507424917305e-06,4.91819537273841e-06,2.546856421759003e-06,5.202435204409994e-06,3.42907992489927e-06,4.857691237702966e-06,1.1023917977581732e-05,4.968676421412965e-06,1.420913940819446e-05,1.625603181309998e-05,8.778151095611975e-05,0.09430228173732758
Image_7712,n04311004,steel arch bridge,n04366367,suspension bridge,7.853955139580648e-06,4.494263521337416e-06,2.1314963305485435e-06,4.435004484548699e-06,4.386528416944202e-06,4.175015419605188e-06,1.063709714799188e-05,7.813790944055654e-06,9.711141501611564e-06,9.141723239736166e-06,0.00015614015865139663,0.013715863227844238
Image_7713,n04311004,steel arch bridge,n04532670,viaduct,0.0001023437871481292,4.0030034142546356e-05,3.633838059613481e-05,3.6288955016061664e-05,3.456226841080934e-05,8.977558900369331e-05,0.00013581606617663056,0.00015301692474167794,0.00012026109470752999,8.791159052634612e-05,0.0017105755396187305,0.06712410598993301
