Image,True_WNID,True_Label,Random_WNID,Random_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_6892,n04008634,"projectile, missile",n02099601,golden retriever,0.0006958977901376784,0.001447401475161314,0.0016597280045971274,0.0002840795204974711,2.9718639780185185e-05,0.0022896353621035814,4.198442547931336e-05,3.2218595151789486e-05,0.0044807614758610725,5.107491961098276e-05,0.00017354910960420966,0.0006836991524323821
Image_6893,n04008634,"projectile, missile",n02058221,"albatross, mollymawk",8.537829853594303e-05,0.0010188708547502756,3.157945320708677e-05,5.19447667102213e-06,7.461420318577439e-05,0.00030718420748598874,0.005639590788632631,0.013068875297904015,3.379600002517691e-06,1.37501615427027e-06,1.1518814790889564e-09,9.78199139467506e-08
Image_6894,n04008634,"projectile, missile",n02231487,"walking stick, walkingstick, stick insect",6.981274054851383e-05,7.465328963007778e-05,0.0011433868203312159,0.00018279709911439568,0.0045941974967718124,0.0009299438679590821,0.000658385397400707,0.0002935472293756902,5.461321052280255e-05,5.450406774798466e-07,2.3608080823578348e-07,2.9108772281460915e-08
Image_6895,n04008634,"projectile, missile",n03733131,maypole,9.768441668711603e-05,0.00012149523536209017,9.711006714496762e-05,0.0005998474662192166,0.00010287489567417651,0.0004858998581767082,0.005179428495466709,0.004276275169104338,0.00023038293875288218,6.081351533460122e-10,1.806268135062794e-09,1.924943277692437e-12
Image_6896,n04008634,"projectile, missile",n04285008,"sports car, sport car",0.0002935108495876193,0.00015295736375264823,0.0003690145385917276,0.0015732073225080967,0.0008832119638100266,0.00034851316013373435,0.017883632332086563,8.17099935375154e-05,6.93409310770221e-05,0.0003311209729872644,3.003053805628042e-08,2.602602080514771e-07
Image_6897,n04008634,"projectile, missile",n03937543,pill bottle,4.2881900299107656e-05,0.006844649091362953,0.0003941852191928774,0.0002469606406521052,0.0002754777960944921,0.003405814291909337,0.003531358204782009,0.008177072741091251,0.004330072086304426,2.789529617075459e-06,0.000100596240372397,3.576997187337838e-07
Image_6898,n04008634,"projectile, missile",n03930313,"picket fence, paling",0.0008100982522591949,7.771417585900053e-05,0.004797021858394146,3.243312312406488e-05,0.003291494445875287,0.0003820897836703807,0.0001400726177962497,0.01543331053107977,0.002000797539949417,1.5199441705249228e-08,6.410296182757236e-10,2.218931058450835e-06
Image_6899,n04008634,"projectile, missile",n03902125,"pay-phone, pay-station",0.00436991173774004,0.0008212808170355856,0.00364613626152277,2.596511330921203e-05,0.0008792101289145648,0.00022159400396049023,8.81202686286997e-06,0.0008198000723496079,0.006660486571490765,1.7461386960349046e-05,1.3029607948134014e-10,1.0740242032625247e-05
Image_6900,n04008634,"projectile, missile",n02917067,"bullet train, bullet",1.828847780416254e-05,0.0011198142310604453,0.00012781971599906683,0.000168519516591914,0.000494166451971978,0.004520318005234003,0.0004230036574881524,0.002249371260404587,0.022509025409817696,3.453660383456736e-06,3.750713872818778e-08,4.510621238296153e-06
Image_6901,n04023962,"punching bag, punch bag, punching ball, punchball",n07871810,"meat loaf, meatloaf",0.0012428918853402138,0.05851476266980171,0.0007545902626588941,0.01267219614237547,0.0001561126991873607,1.140630502050044e-05,0.009675096720457077,0.00018916802946478128,0.0030010330956429243,0.00012605523806996644,1.028564201988047e-05,1.4029524209036026e-07
Image_6902,n04023962,"punching bag, punch bag, punching ball, punchball",n02999410,chain,0.0019411705434322357,8.393932512262836e-05,0.016106203198432922,0.0006998032331466675,0.0013905060477554798,0.002606794238090515,7.150466262828559e-05,4.770548548549414e-05,0.00010056437167804688,5.636779576434492e-08,2.1101645870658103e-06,0.00035914088948629797
Image_6903,n04023962,"punching bag, punch bag, punching ball, punchball",n03179701,desk,0.0004002887289971113,0.00011840582737931982,0.00017557591490913182,0.0005452751065604389,0.015697430819272995,0.0003213914460502565,0.00024004006991162896,0.00792171061038971,0.0003173237491864711,8.782996587797243e-07,2.135988523832566e-07,5.156727267419114e-10
Image_6904,n04023962,"punching bag, punch bag, punching ball, punchball",n09246464,"cliff, drop, drop-off",0.002199669135734439,0.00012534066627267748,2.024152854573913e-05,1.242422058567172e-05,4.399624594952911e-05,0.04606859013438225,0.006131782196462154,0.0019106084946542978,0.004548699129372835,7.234063104988309e-06,1.341127813248022e-06,2.915227810262877e-07
Image_6905,n04023962,"punching bag, punch bag, punching ball, punchball",n02124075,Egyptian cat,2.1041805666754954e-05,0.0021931943483650684,0.009379527531564236,0.0009442359441891313,0.002327683847397566,0.00019358690769877285,0.0007892849971540272,0.02770380862057209,0.016845183447003365,0.000493598694447428,4.764018285641214e-06,9.61631330120838e-10
Image_6906,n04023962,"punching bag, punch bag, punching ball, punchball",n03089624,"confectionery, confectionary, candy store",0.00012708845315501094,4.829374665860087e-05,0.001205075648613274,3.130150435026735e-05,7.57666930439882e-05,0.0004719716962426901,0.004545936826616526,0.0030851925257593393,3.7942343169561354e-06,3.175998472215724e-06,2.8603573809959926e-05,2.255659126149112e-08
Image_6907,n04023962,"punching bag, punch bag, punching ball, punchball",n07720875,bell pepper,3.939346061088145e-05,1.4445044143940322e-05,0.00028050155378878117,7.309734064619988e-05,0.003494864795356989,0.0008665925706736743,0.00021918312995694578,6.346635473164497e-06,4.0751718188403174e-05,4.7985377449322186e-08,3.1101705655345313e-09,1.1564559310173195e-09
Image_6908,n04023962,"punching bag, punch bag, punching ball, punchball",n02321529,"sea cucumber, holothurian",0.003853372996672988,0.0017168348422273993,9.625509846955538e-05,0.00112956075463444,0.00012082148168701679,0.0002412683970760554,0.0022696652449667454,7.549428119091317e-05,0.0005823102546855807,6.492917600553483e-05,0.000257486681221053,8.793642336968333e-06
Image_6909,n04023962,"punching bag, punch bag, punching ball, punchball",n02769748,"backpack, back pack, knapsack, packsack, rucksack, haversack",0.001711290911771357,1.9870854885084555e-05,0.0007931402651593089,0.0005024895654059947,0.12831789255142212,0.0001495232863817364,0.01332324743270874,0.00038222753209993243,0.001287073246203363,2.927992682089098e-06,9.95034383777238e-07,0.0004241770366206765
Image_6910,n04023962,"punching bag, punch bag, punching ball, punchball",n02486410,baboon,0.001298259012401104,4.57973983429838e-05,0.0007013753056526184,0.0002900452527683228,0.01076069287955761,0.0028243877459317446,2.6624411475495435e-05,0.007788908667862415,0.0035259216092526913,0.0028760614804923534,1.2655620196255768e-07,8.394468409278488e-08
Image_6911,n04023962,"punching bag, punch bag, punching ball, punchball",n04074963,"remote control, remote",0.00014824607933405787,0.00593393063172698,5.70098782191053e-05,0.00023893939214758575,7.110174192348495e-05,0.0002592182718217373,7.571096648462117e-05,0.0005118896951898932,1.0789546649903059e-05,2.0383123455758323e-07,0.7448440790176392,0.00014889443991705775
Image_6912,n04023962,"punching bag, punch bag, punching ball, punchball",n04146614,school bus,0.00010763658065116033,0.010862303897738457,0.002607978181913495,5.018388765165582e-05,0.004142339341342449,1.644806980038993e-05,0.0066484869457781315,0.006875487510114908,3.2456318876938894e-05,9.703945380579171e-08,1.1091890883108135e-05,3.8274674807325937e-07
Image_6913,n04023962,"punching bag, punch bag, punching ball, punchball",n01698640,"American alligator, Alligator mississipiensis",0.0009132490959018469,0.00034742537536658347,0.0009460533619858325,0.0008652717224322259,0.0010529630817472935,0.0007462511421181262,0.0005829944857396185,7.263911538757384e-05,1.3881084669264965e-05,2.7513347049534786e-06,2.0838271386214302e-10,2.5037837758645765e-07
Image_6914,n04023962,"punching bag, punch bag, punching ball, punchball",n04008634,"projectile, missile",2.4814940843498334e-05,8.020275708986446e-05,0.0013267331523820758,0.001163566717877984,0.0005768859991803765,0.0012053874088451266,0.00020929687889292836,0.000761757546570152,0.00013037915050517768,2.1126102183188777e-06,1.6654619230394019e-06,0.0034433319233357906
Image_6915,n04023962,"punching bag, punch bag, punching ball, punchball",n04149813,scoreboard,5.57595158170443e-05,4.913012890028767e-05,0.0027690057177096605,0.004675754811614752,0.0068685454316437244,1.2415306628099643e-05,0.08008410036563873,9.71486369962804e-05,0.06074271723628044,2.787228368106298e-06,9.120007860019541e-08,5.033333394521833e-08
Image_6916,n04023962,"punching bag, punch bag, punching ball, punchball",n03854065,"organ, pipe organ",0.0035851155407726765,1.2525604688562453e-05,0.0012111507821828127,0.03580223396420479,0.00027063259040005505,0.0017170861829072237,9.677134949015453e-05,7.964034011820331e-05,5.429646080301609e-06,3.22076317615938e-07,4.124482444467503e-08,2.7970488147843753e-09
Image_6917,n04023962,"punching bag, punch bag, punching ball, punchball",n02843684,birdhouse,0.00032582084531895816,0.00034313861397095025,6.31549846730195e-05,0.011134661734104156,3.143136200378649e-05,2.0535740986815654e-05,7.59729664423503e-05,0.0007652543717995286,1.920816612255294e-05,0.001040899776853621,0.00021188679966144264,3.9343904063571244e-06
Image_6918,n04023962,"punching bag, punch bag, punching ball, punchball",n02190166,fly,0.0008584506576880813,0.0006884476752020419,0.01918189600110054,0.0005407765274867415,0.011817146092653275,0.0007592536276206374,0.0015739112859591842,0.0002140131255146116,0.000645163469016552,1.834103642295304e-07,1.6644492450978987e-09,1.8153059350850542e-12
Image_6919,n04023962,"punching bag, punch bag, punching ball, punchball",n07614500,"ice cream, icecream",0.0031158176716417074,0.0001960994122782722,0.0016123013338074088,0.0004602150002028793,0.003498086938634515,9.61982732405886e-05,7.84586591180414e-05,0.0050871167331933975,4.499052738538012e-05,7.261984865181148e-05,3.3258518783441104e-07,1.9470874690341589e-07
Image_6920,n04023962,"punching bag, punch bag, punching ball, punchball",n02125311,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",1.373310988128651e-05,0.0020904329139739275,0.0005274461000226438,0.09734993427991867,0.003750476986169815,0.0936695858836174,0.030255060642957687,0.0030906456522643566,1.8932862076326273e-05,0.00023406009131576866,1.2144474567321595e-05,2.822620785991603e-07
Image_6921,n04023962,"punching bag, punch bag, punching ball, punchball",n03617480,kimono,0.005766661837697029,0.00036854020436294377,0.0019494428997859359,0.0024999231100082397,8.470086322631687e-05,0.0002388715947745368,0.00010504214151296765,0.010198771022260189,9.353167911285709e-07,4.182850261713611e-06,6.746846793248551e-06,4.453334986465052e-05
Image_6922,n04023962,"punching bag, punch bag, punching ball, punchball",n02730930,apron,8.501524462189991e-06,8.27491021482274e-05,0.0008301100460812449,0.0001333165419055149,0.0021761637181043625,0.010408998467028141,0.0020263937767595053,8.65895053721033e-05,2.958763980132062e-05,0.00014592241495847702,4.9428617643343387e-08,4.663283107220195e-05
Image_6923,n04023962,"punching bag, punch bag, punching ball, punchball",n03444034,go-kart,6.164189835544676e-05,0.004459438379853964,0.000667757005430758,0.0011967928148806095,0.0026027855928987265,0.0003515956341288984,0.005191446281969547,0.001021911040879786,0.00011322620412101969,4.5353594032349065e-05,4.593580982259482e-08,1.1201503724578288e-08
Image_6924,n04023962,"punching bag, punch bag, punching ball, punchball",n02364673,"guinea pig, Cavia cobaya",0.0009535093558952212,0.003430149517953396,6.275783380260691e-05,0.000565062218811363,0.0044357734732329845,3.187806942150928e-05,0.000218911052797921,0.01735778898000717,9.80095355771482e-05,1.0276523426000495e-05,1.2354176570639197e-09,5.714336226425587e-10
Image_6925,n04023962,"punching bag, punch bag, punching ball, punchball",n02132136,"brown bear, bruin, Ursus arctos",3.198486228939146e-05,0.018312638625502586,9.933193723554723e-06,5.05335810885299e-05,8.358387276530266e-05,0.000391524750739336,0.0012708839494735003,0.033002063632011414,0.0022109695710241795,9.99814219539985e-05,0.0004992057220079005,2.9996177545399405e-05
Image_6926,n04023962,"punching bag, punch bag, punching ball, punchball",n04399382,"teddy, teddy bear",3.629958155215718e-05,0.0014676222344860435,0.013631279580295086,1.6631949620204978e-05,0.0006054018158465624,0.00484284246340394,0.01741088554263115,8.873957085597795e-06,0.0007086655241437256,0.0010785717749968171,5.130909812578466e-07,1.452794731449103e-05
Image_6927,n04023962,"punching bag, punch bag, punching ball, punchball",n01443537,"goldfish, Carassius auratus",0.00010220258991466835,0.0007996554486453533,0.0035592864733189344,1.0241808922728524e-05,0.05281175300478935,0.0001101769448723644,0.0065325661562383175,0.0004511119332164526,0.10378443449735641,0.0006034881225787103,2.3737134142720606e-06,6.587623602172243e-08
Image_6928,n04023962,"punching bag, punch bag, punching ball, punchball",n02815834,beaker,0.00014043888950254768,0.00028293419745750725,0.00018913103849627078,5.791014336864464e-05,0.0023673914838582277,0.0001271092041861266,0.02337219938635826,0.00019732258806470782,1.68194583238801e-05,8.040256034291815e-06,5.676776027030428e-07,0.00028644473059102893
Image_6929,n04023962,"punching bag, punch bag, punching ball, punchball",n02410509,bison,0.004964616149663925,0.0009558729361742735,0.00820488203316927,0.002891015028581023,6.824736919952556e-05,0.006067123729735613,0.002367788227275014,5.385602344176732e-05,0.001004651072435081,3.868437090659427e-07,1.74945284925343e-07,1.1664661769827944e-06
Image_6930,n04023962,"punching bag, punch bag, punching ball, punchball",n01882714,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",0.000900142767932266,9.925857739290223e-06,0.0042352378368377686,3.5381050111027434e-05,4.707671541837044e-05,0.04655243456363678,0.00024091747764032334,0.006273937411606312,1.5911627997411415e-06,6.330545115895703e-11,2.3029297652882308e-12,1.1921151186426032e-13
Image_6931,n04023962,"punching bag, punch bag, punching ball, punchball",n07715103,cauliflower,4.96235370519571e-05,0.04040759056806564,3.7616369809256867e-05,0.010580793023109436,4.3697113142115995e-05,0.0012698052451014519,0.0001265411701751873,3.306916551082395e-05,0.0006987070664763451,0.00025368519709445536,1.3051634217831065e-09,4.829547251006261e-08
Image_6932,n04023962,"punching bag, punch bag, punching ball, punchball",n03444034,go-kart,5.678946035914123e-05,0.002200492424890399,0.0009657643968239427,0.0011824866523966193,3.3192296541528776e-05,0.066319540143013,0.0003244622203055769,0.000195747081306763,0.003241267753764987,2.3448832564554323e-07,6.571204518024398e-12,1.7069263336111362e-08
Image_6933,n04023962,"punching bag, punch bag, punching ball, punchball",n02669723,"academic gown, academic robe, judge's robe",3.2526122595299967e-06,0.00023775023873895407,6.266642594709992e-05,0.014749490655958652,0.0005111349164508283,0.00014808494597673416,0.0011629711370915174,0.003124561393633485,0.00032006402034312487,1.931187853188021e-06,5.300980046740733e-05,4.017684673840449e-08
Image_6934,n04023962,"punching bag, punch bag, punching ball, punchball",n02226429,"grasshopper, hopper",9.103507181862369e-05,0.00020856395713053644,0.0011125807650387287,7.16360455044196e-06,0.0007331488304771483,0.00028224202105775476,0.004080234561115503,4.258752960595302e-05,0.00016256437811534852,3.9506368921138346e-05,8.246323801586186e-08,3.752703923964873e-05
Image_6935,n04023962,"punching bag, punch bag, punching ball, punchball",n12267677,acorn,0.004400820471346378,0.00017577865219209343,0.00024189421674236655,1.3901718375564087e-05,3.4989716368727386e-05,0.0007214487995952368,0.00037174837780185044,0.0006342754350043833,0.00026945138233713806,2.6231344918414834e-07,1.598564693949811e-07,3.993236987298587e-06
Image_6936,n04023962,"punching bag, punch bag, punching ball, punchball",n01983481,"American lobster, Northern lobster, Maine lobster, Homarus americanus",0.000635686272289604,7.469933916581795e-05,0.012503399513661861,0.0019023311324417591,0.0003093287523370236,0.0009390051709488034,0.008261308073997498,5.3266368922777474e-05,0.00014489484601654112,0.00803520530462265,6.17415435044677e-06,3.119007305940613e-05
Image_6937,n04023962,"punching bag, punch bag, punching ball, punchball",n01984695,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",6.690333248116076e-05,0.00035088046570308506,6.245109398150817e-05,0.0015250466531142592,7.971327431732789e-05,0.0006030803779140115,1.9354667529114522e-05,0.0008420550730079412,0.045692868530750275,4.3620147494038974e-09,3.6223204435970047e-09,8.969601728026078e-10
Image_6938,n04023962,"punching bag, punch bag, punching ball, punchball",n02321529,"sea cucumber, holothurian",1.928397068695631e-06,0.0003238365170545876,0.0007622319972142577,0.020689398050308228,0.0005994786624796689,8.783128578215837e-05,0.0017356618773192167,0.0004683595325332135,0.065479576587677,1.3447139281197451e-05,4.758593149745138e-06,9.75870051433958e-08
Image_6939,n04023962,"punching bag, punch bag, punching ball, punchball",n04596742,wok,2.3789199985913e-05,4.867612733505666e-05,0.0008513660286553204,0.0009169306140393019,0.0001300063740927726,0.00013764647883363068,0.00013031142589170486,0.0022004249040037394,8.8280372438021e-05,9.658943781687412e-06,3.401225330890156e-05,0.00014768814435228705
Image_6940,n04023962,"punching bag, punch bag, punching ball, punchball",n04501370,turnstile,6.982716149650514e-05,0.00013933805166743696,8.993899245979264e-05,1.6527235857211053e-05,0.004532294347882271,7.495564204873517e-05,0.00024072994710877538,0.0013824038906022906,0.0015967899234965444,2.0815078016767075e-07,9.668951150842986e-08,7.113472975106561e-07
Image_6941,n04023962,"punching bag, punch bag, punching ball, punchball",n02279972,"monarch, monarch butterfly, milkweed butterfly, Danaus plexippus",6.729510641889647e-05,0.0001810146786738187,0.0001105443443520926,0.0004272006335668266,0.0001388306700391695,0.002312254859134555,0.004700855351984501,0.001106687937863171,1.127822179114446e-05,4.42360624219873e-06,0.014360922388732433,1.0330204531783238e-05
Image_6942,n04023962,"punching bag, punch bag, punching ball, punchball",n04487081,"trolleybus, trolley coach, trackless trolley",0.01388970110565424,0.00036836520303040743,0.002302623586729169,0.00039476470556110144,0.0005349910352379084,0.0013590786838904023,0.0006827820907346904,7.036361785139889e-05,0.02523892931640148,9.562073728375253e-07,7.115109196265124e-11,3.7042803720244155e-12
Image_6943,n04023962,"punching bag, punch bag, punching ball, punchball",n07749582,lemon,0.0001074377287295647,3.5055199987255037e-06,0.000488299410790205,0.0020135827362537384,0.02275152876973152,0.017799675464630127,1.3989624676469248e-05,9.484642214374617e-05,3.3438602258684114e-05,4.8565732868155465e-05,1.0072971235786099e-05,1.222697119374061e-05
Image_6944,n04023962,"punching bag, punch bag, punching ball, punchball",n04285008,"sports car, sport car",2.100777237501461e-06,3.818373443209566e-05,1.696058825473301e-05,0.0004903016379103065,5.4184492910280824e-05,0.0006679357611574233,0.017442094162106514,8.106089080683887e-05,5.289598902891157e-06,5.41919689567294e-05,0.00012175206211395562,2.125524360963027e-06
Image_6945,n04023962,"punching bag, punch bag, punching ball, punchball",n02504458,"African elephant, Loxodonta africana",7.52636560719111e-06,3.3184128369612154e-06,0.0007773017277941108,6.692524766549468e-05,0.0028657489456236362,0.000857232604175806,0.0002893993223551661,0.0015811712946742773,0.009949485771358013,7.140941704619763e-08,4.641418271944531e-08,2.4559485001240944e-10
Image_6946,n04023962,"punching bag, punch bag, punching ball, punchball",n07579787,plate,0.0001573876361362636,5.461260116135236e-06,0.009310676716268063,0.0002476264489814639,0.03234788030385971,0.0006449619540944695,8.577515109209344e-05,0.00027690024580806494,0.0009391159401275218,0.000887417234480381,9.884329483611509e-05,0.00032150140032172203
Image_6947,n04023962,"punching bag, punch bag, punching ball, punchball",n04501370,turnstile,0.0006625443347729743,0.05315815284848213,0.00039970900979824364,0.00019679211254697293,0.003492622170597315,0.0006800152477808297,0.002100259531289339,0.00029364117654040456,4.9042075261240825e-05,0.020360909402370453,1.51927768143878e-08,0.0015312880277633667
Image_6948,n04023962,"punching bag, punch bag, punching ball, punchball",n04417672,"thatch, thatched roof",0.0001789043308235705,2.9475160772562958e-05,0.00263917981646955,0.00030096538830548525,0.000569945084862411,0.0001189452304970473,0.0017527504824101925,4.8636269639246166e-05,7.07381623215042e-05,1.8585128103154602e-08,1.8484519159756019e-06,8.89357124833623e-06
Image_6949,n04023962,"punching bag, punch bag, punching ball, punchball",n03126707,crane,1.1058376003347803e-05,0.00036537041887640953,0.00032398526673205197,0.005566021893173456,0.0005146179464645684,0.00016813019465189427,0.0014900212408974767,0.0004039004270453006,0.00080089335097,4.98147783218883e-05,1.2802380489063125e-08,8.447548438539343e-09
Image_6950,n04023962,"punching bag, punch bag, punching ball, punchball",n04259630,sombrero,2.6074440029333346e-05,0.005709919147193432,9.774334102985449e-06,0.0005214048433117568,6.764553108951077e-05,0.028678085654973984,0.0005577317788265646,2.464729277562583e-06,0.00047325933701358736,5.325082383933477e-05,0.0004416192532517016,0.000548334326595068
Image_6951,n04067472,reel,n03400231,"frying pan, frypan, skillet",9.969879465643317e-05,0.0008444978739134967,4.8029214667622e-05,0.0028100088238716125,0.0003514003474265337,0.00014534403453581035,0.00012038984277751297,0.00016198736557271332,0.001252654124982655,2.938465470947449e-09,2.0624268870506057e-07,1.4962472960178275e-05
Image_6952,n04067472,reel,n02206856,bee,4.7136603825492784e-05,0.00023038772633299232,0.0006311940960586071,0.00022481234918814152,0.0021069375798106194,0.010947514325380325,0.14617179334163666,0.003957338631153107,0.00014006663695909083,1.2362978850433137e-05,5.418050568550825e-05,1.210501750392723e-06
Image_6953,n04067472,reel,n02802426,basketball,0.002197620924562216,0.00024696154287084937,0.0058931270614266396,0.0008904595742933452,0.00046440554433502257,0.0003015437687281519,0.0004066235269419849,9.405449964106083e-05,0.0005812619929201901,1.8175402294318133e-09,1.971445271919947e-05,1.10481141746277e-06
Image_6954,n04067472,reel,n09193705,alp,0.001426015980541706,1.3361052879190538e-05,0.0028525441884994507,6.116019358159974e-05,0.0007409717072732747,6.083627522457391e-05,1.1893008377228398e-05,0.007703778333961964,0.0103097353130579,6.170530923554907e-06,0.00010309299250366166,2.699770220715436e-07
Image_6955,n04067472,reel,n02793495,barn,2.0176421458018012e-06,0.0004517645575106144,0.0003191277210135013,0.00023022029199637473,0.012779188342392445,0.00026827864348888397,0.00016446261724922806,6.030739314155653e-05,0.002195932436734438,6.563237775480957e-07,8.201295713661239e-07,3.931439201965148e-11
Image_6956,n04067472,reel,n02883205,"bow tie, bow-tie, bowtie",0.0007636430091224611,0.0004623289278242737,4.353306576376781e-05,0.0008114669471979141,0.0022800613660365343,0.004517400171607733,0.0006599156185984612,0.002793434541672468,3.021170232386794e-05,4.117353455512784e-06,4.745592832477996e-06,1.711271835347361e-08
Image_6957,n04067472,reel,n03388043,fountain,0.00036601987085305154,0.00012760287791024894,5.934109503868967e-05,0.018697384744882584,0.0029879396315664053,0.00488772988319397,2.1016552636865526e-05,0.0032296597491949797,0.0006980397156439722,1.2693507756011968e-07,1.2705031693371893e-08,5.946977910120665e-10
Image_6958,n04067472,reel,n03447447,gondola,0.0006197579787112772,8.083522516244557e-06,0.0033316416665911674,8.318400796269998e-05,0.008171496912837029,0.0024207904934883118,0.002136535942554474,0.00010212414053967223,0.00017081944679375738,0.011943754740059376,6.443544364742593e-09,4.915703812002903e-06
Image_6959,n04067472,reel,n02233338,"cockroach, roach",0.00014758446195628494,0.0001251626672456041,0.002917892998084426,2.5980876671383157e-05,0.0005375583423301578,0.0024265029933303595,0.008738775737583637,0.004436640068888664,0.0009033817914314568,1.0906668421739596e-06,3.2336245681108267e-08,6.353609205689281e-05
Image_6960,n04067472,reel,n03854065,"organ, pipe organ",4.1889441490639e-05,1.5111641914700158e-05,0.0024120521266013384,0.002952153328806162,1.213165796798421e-05,0.058235082775354385,0.0018443288281559944,0.0020434902980923653,0.00021244613162707537,1.1975447705481201e-05,2.5163984901155345e-05,3.7549239095824305e-06
Image_6961,n04067472,reel,n04597913,wooden spoon,0.0007198911043815315,0.006526988465338945,0.000668523192871362,0.0001046240286086686,0.00012607166718225926,0.00026192740187980235,0.0185768511146307,0.0003533857234288007,2.0774385120603256e-05,0.004013707861304283,1.3406853405228958e-09,2.6153429644182324e-05
Image_6962,n04067472,reel,n02808440,"bathtub, bathing tub, bath, tub",0.000399245967855677,0.0001683653681538999,0.023151792585849762,0.0002260989131173119,6.220648356247693e-05,0.00011450138845248148,0.018068579956889153,0.00031154704629443586,0.0010698472615331411,0.00201050890609622,1.7023849352426623e-07,3.4577742891173102e-09
Image_6963,n04067472,reel,n04356056,"sunglasses, dark glasses, shades",4.509036443778314e-06,4.149913729634136e-05,0.10015088319778442,0.0030018542893230915,0.005070996005088091,0.010597635991871357,0.005646727047860622,0.0009079583105631173,0.013203094713389874,4.853082202771475e-08,1.4101472061156528e-06,0.0004112205933779478
Image_6964,n04067472,reel,n09246464,"cliff, drop, drop-off",0.00012814602814614773,0.0045305234380066395,2.8305305022513494e-05,0.00042865812429226935,0.003990160766988993,0.03771773353219032,0.0007632552296854556,2.431102802802343e-05,0.001068134093657136,6.748782510612727e-08,2.484419781012548e-07,6.151002907017755e-08
Image_6965,n04067472,reel,n02132136,"brown bear, bruin, Ursus arctos",3.728360388777219e-05,0.00010986175038851798,1.6000780306058004e-05,0.0008228911319747567,0.0013494587037712336,0.2023945301771164,0.003170228796079755,0.0010141233215108514,3.82598809665069e-05,7.289387582432028e-08,9.509818488240285e-10,8.768560877392417e-10
Image_6966,n04067472,reel,n03706229,magnetic compass,7.590303721372038e-05,0.0003351400373503566,1.6463842257508077e-05,0.002679065801203251,0.00045454251812770963,2.5731362256919965e-05,0.002750728977844119,0.0006241388036869466,9.640749340178445e-05,8.669228463986656e-07,1.505273905522131e-09,1.8891761044415034e-08
Image_6967,n04067472,reel,n03085013,"computer keyboard, keypad",0.0007235060329549015,0.0038533040788024664,4.100537262274884e-05,6.605635007872479e-06,0.0007187480223365128,0.00019455188885331154,0.00013168971054255962,0.005724270362406969,3.4330554626649246e-05,7.04473848145426e-07,2.944085736089619e-06,1.487870235905575e-07
Image_6968,n04067472,reel,n03976657,pole,2.0986310119042173e-05,0.00024868184118531644,0.0002540278364904225,0.018296636641025543,0.002583414549008012,1.2058806532877497e-05,0.0013756225816905499,0.0008396219345740974,0.0003988369426224381,4.755539850798129e-10,8.123002825932701e-10,2.388672726283403e-07
Image_6969,n04067472,reel,n03937543,pill bottle,0.03632953763008118,0.001429737894795835,2.0647028577513993e-05,0.002778212307021022,0.00013129122089594603,0.011331734247505665,2.4735110855544917e-05,0.0034164933022111654,0.03593069687485695,0.00032688031205907464,2.122149453498423e-06,8.494129843938936e-09
Image_6970,n04067472,reel,n01917289,brain coral,0.00011328863183734939,0.0025019983295351267,0.0019503359217196703,1.8717157217906788e-05,2.1885658497922122e-05,0.01300223171710968,0.0004604901187121868,0.010586819611489773,0.038450710475444794,1.0066243305573153e-07,1.557640842975161e-07,8.993829396786168e-05
Image_6971,n04067472,reel,n02917067,"bullet train, bullet",0.0002691233530640602,1.4040946552995592e-05,0.0005358410417102277,0.00018396397354081273,2.045847759291064e-05,0.0001540053344797343,0.00010112949530594051,9.930574015015736e-05,3.061977986362763e-05,2.190591476392001e-05,5.63688445254229e-05,1.5767071090522222e-05
Image_6972,n04067472,reel,n03662601,lifeboat,0.004439624957740307,0.04819395765662193,1.4219155673345085e-05,0.0018051436636596918,5.203091131988913e-05,0.0002274165308335796,0.00020268028310965747,0.0006447149789892137,0.0009155927691608667,2.1277294308674755e-06,5.5180535127874464e-05,1.8712290739131276e-07
Image_6973,n04067472,reel,n02950826,cannon,2.4295928596984595e-05,0.001158134313300252,0.0004860995104536414,5.867928848601878e-05,0.00041771677206270397,0.0020116856321692467,0.046539295464754105,0.00010136875789612532,0.01587311178445816,1.0322004527552053e-05,0.0007655375520698726,1.1634741895250045e-05
Image_6974,n04067472,reel,n03444034,go-kart,0.004049320705235004,0.0001065786273102276,0.000770915939938277,0.00010560905502643436,0.00021213453146629035,0.0011482748668640852,0.001799793797545135,8.157090633176267e-05,0.002121716970577836,6.567544005520176e-06,1.4881588583648409e-07,0.00018140343308914453
Image_6975,n04067472,reel,n01882714,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus",6.400319307431346e-06,0.0008796927868388593,0.00033818892552517354,0.0013092062436044216,0.00040564523078501225,0.0006673264433629811,0.00016265764134004712,0.12035122513771057,0.00032397863105870783,0.0013306598411872983,1.4785327948629856e-06,2.1346573703340255e-05
