Image,True_WNID,True_Label,Last_Top1_WNID,Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_6894,n04008634,"projectile, missile",n04008634,"projectile, missile",2.717295046750223e-07,2.7357550607121084e-06,7.394044223474339e-05,0.00018630018166732043,0.0006234353641048074,0.0004868270189035684,0.0009573798161000013,0.006036190781742334,0.030721312388777733,0.9429916143417358,0.9961950778961182,0.9995785355567932
Image_6895,n04008634,"projectile, missile",n04376876,syringe,1.8341148461331613e-05,2.1957604985800572e-05,2.823515751515515e-05,6.378535181283951e-05,0.00020137085812166333,0.0012577701127156615,0.001241072197444737,0.008482158184051514,0.5039984583854675,0.9888370037078857,0.9976043105125427,0.9985336065292358
Image_6896,n04008634,"projectile, missile",n04371430,"swimming trunks, bathing trunks",0.0005807179841212928,0.0023725726641714573,0.0003846345643978566,0.0005052186315879226,0.0003066370263695717,0.0002883676497731358,0.0009674602770246565,0.0021773783955723047,0.009232272394001484,0.6834691166877747,0.8131319284439087,0.9352822303771973
Image_6897,n04008634,"projectile, missile",n04376876,syringe,3.5237560496170772e-06,5.381734808906913e-06,1.2577150300785434e-05,6.696633499814197e-05,0.00018000011914409697,0.0003515848657116294,0.0004649536276701838,0.0021568210795521736,0.025823455303907394,0.71135014295578,0.4481044113636017,0.8950178027153015
Image_6898,n04008634,"projectile, missile",n04008634,"projectile, missile",4.763518290928914e-07,3.7423862977448152e-06,6.211319850990549e-05,0.00014142232248559594,0.0007684230804443359,0.0011019817320629954,0.0019799652509391308,0.009772787801921368,0.04623980075120926,0.9955006241798401,0.9954769015312195,0.9918027520179749
Image_6899,n04008634,"projectile, missile",n04376876,syringe,4.9352270252711605e-06,1.2213641639391426e-05,2.1180907424422912e-05,7.528159039793536e-05,0.00026244146283715963,0.0005568169290199876,0.0003166625974699855,0.0014660595916211605,0.008602228946983814,0.10181894153356552,0.09803914278745651,0.5936784148216248
Image_6900,n04008634,"projectile, missile",n04008634,"projectile, missile",4.132037361159746e-07,7.875556548242457e-06,0.00011404746328480542,0.00012038460408803076,0.0005929689505137503,0.0006871338118799031,0.0008198685827665031,0.0021054567769169807,0.008385690860450268,0.01776331290602684,0.13632917404174805,0.5206094980239868
Image_6901,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0006493190303444862,0.002186867408454418,0.0021961096208542585,0.0008680607425048947,0.0013318281853571534,0.001810901565477252,0.0014653410762548447,0.003435984719544649,0.10821404308080673,0.6681502461433411,0.9498881697654724,0.9540877938270569
Image_6902,n04023962,"punching bag, punch bag, punching ball, punchball",n04596742,wok,2.5818371796049178e-05,0.0001623114658286795,0.0003511191171128303,0.00010876345913857222,9.628225961932912e-05,0.0002480681869201362,0.001286621787585318,0.0038683172315359116,0.02295035496354103,0.8577945828437805,0.8317811489105225,0.6521172523498535
Image_6903,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.000547572213690728,0.0021118128206580877,0.001718209940008819,0.0006497069844044745,0.0008727506501600146,0.0007293095695786178,0.0007563846302218735,0.0016263893339782953,0.03090479224920273,0.6192891001701355,0.9988896250724792,0.9998843669891357
Image_6904,n04023962,"punching bag, punch bag, punching ball, punchball",n04596742,wok,3.0122866519377567e-05,6.547132215928286e-05,0.0001025670426315628,4.699734927271493e-05,6.409839988918975e-05,0.00011848218855448067,0.000543329631909728,0.0026954489294439554,0.025099553167819977,0.1770804077386856,0.3815065920352936,0.5754750370979309
Image_6905,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0007831550319679081,0.0031075289007276297,0.002317271428182721,0.000739936891477555,0.001288701663725078,0.001580093870870769,0.002384471707046032,0.00665205018594861,0.2986674904823303,0.9691934585571289,0.9979423880577087,0.9998838901519775
Image_6906,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0010048903059214354,0.0022196953650563955,0.0015761946560814977,0.0005636810674332082,0.00045496277743950486,0.0005385014810599387,0.0005470754113048315,0.000480888644233346,0.006471107713878155,0.18254072964191437,0.8894379138946533,0.9437990784645081
Image_6907,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0007617989322170615,0.003751604352146387,0.00203195633366704,0.0008442539838142693,0.0013149968581274152,0.0015982260229066014,0.0019697851967066526,0.005214022938162088,0.3518030345439911,0.9939736723899841,0.9990339279174805,0.999994158744812
Image_6908,n04023962,"punching bag, punch bag, punching ball, punchball",n03255030,dumbbell,0.0001310160441789776,3.397404361749068e-05,6.308931187959388e-05,4.127297506784089e-05,7.319657743209973e-05,8.90318478923291e-05,9.27254295675084e-05,0.0001402501220582053,0.00046806992031633854,0.002456814283505082,0.2661743760108948,0.6543808579444885
Image_6909,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0005990610807202756,0.001231894944794476,0.001155293546617031,0.0005020780954509974,0.00046743243001401424,0.0005585580365732312,0.0005079808761365712,0.0023267182987183332,0.06359406560659409,0.02771417424082756,0.019517237320542336,0.4282023012638092
Image_6910,n04023962,"punching bag, punch bag, punching ball, punchball",n03983396,"pop bottle, soda bottle",0.004004351794719696,0.03783465549349785,0.017695575952529907,0.006460640113800764,0.006913362070918083,0.012627569027245045,0.05012870207428932,0.1158878430724144,0.2329053282737732,0.7756803035736084,0.7737086415290833,0.6883119940757751
Image_6911,n04023962,"punching bag, punch bag, punching ball, punchball",n04560804,water jug,0.00040860488661564887,0.0016469615511596203,0.0035737003199756145,0.0015448449412360787,0.0007536764023825526,0.00305868755094707,0.006351655814796686,0.011765505187213421,0.05885431915521622,0.06998459994792938,0.7448440790176392,0.504535436630249
Image_6912,n04023962,"punching bag, punch bag, punching ball, punchball",n04265275,space heater,2.1706753614125773e-05,0.000257124804193154,0.00026194879319518805,0.00016118944040499628,0.0002034861536230892,0.0012507867068052292,0.003177305916324258,0.014944438822567463,0.09575396776199341,0.8106316328048706,0.9165528416633606,0.8028285503387451
Image_6913,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0006192564615048468,0.0014525981387123466,0.0012197138275951147,0.0006070542149245739,0.0006046119378879666,0.0010834879940375686,0.0013881705235689878,0.0030503887683153152,0.07703056186437607,0.47856882214546204,0.9745128750801086,0.9888729453086853
Image_6914,n04023962,"punching bag, punch bag, punching ball, punchball",n04507155,umbrella,5.8479596191318706e-05,0.0009883970487862825,0.005304641555994749,0.0004424807266332209,0.00026909675216302276,0.000658356468193233,0.001015509944409132,0.0017480776878073812,0.005853509996086359,0.4815213084220886,0.6894842982292175,0.45065513253211975
Image_6915,n04023962,"punching bag, punch bag, punching ball, punchball",n04597913,wooden spoon,0.0006109048845246434,0.002529796212911606,0.0005425476119853556,0.001141539542004466,0.006149839609861374,0.010066131129860878,0.008403746411204338,0.012496107257902622,0.11907599866390228,0.1917528659105301,0.28848785161972046,0.6347237229347229
Image_6916,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0007698996923863888,0.0025592863094061613,0.0025788387283682823,0.0007893493166193366,0.0008465019054710865,0.0014899129746481776,0.001657839398831129,0.002108627464622259,0.23288334906101227,0.873093843460083,0.9684737920761108,0.9983373880386353
Image_6917,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0005593477981165051,0.0018246101681143045,0.0019270784687250853,0.0005765759851783514,0.00074459717143327,0.0010469172848388553,0.001182563602924347,0.00382271152921021,0.022967122495174408,0.12312167882919312,0.3138721287250519,0.7668585181236267
Image_6918,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.000823894573841244,0.004670941736549139,0.0035025032702833414,0.001229147077538073,0.0015530219534412026,0.002292633755132556,0.0038870356511324644,0.01371659804135561,0.22550806403160095,0.8908171057701111,0.9975579977035522,0.9998055100440979
Image_6919,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.000773203675635159,0.002237921115010977,0.002458561910316348,0.0008489030878990889,0.001106649055145681,0.0017456383211538196,0.002236482920125127,0.008412672206759453,0.12966890633106232,0.9063581824302673,0.9955018162727356,0.9997714161872864
Image_6920,n04023962,"punching bag, punch bag, punching ball, punchball",n03255030,dumbbell,0.00014857361384201795,3.651082079159096e-05,5.2637878980021924e-05,3.457259663264267e-05,8.875650382833555e-05,0.00011684923811117187,0.00018876012472901493,0.0007418681052513421,0.0014249208616092801,0.0047653294168412685,0.4579974114894867,0.7713560461997986
Image_6921,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0007352079264819622,0.002264726674184203,0.0020095608197152615,0.0008786357939243317,0.0009384919540025294,0.00112379458732903,0.0009365536388941109,0.006623321678489447,0.05780825391411781,0.1164231225848198,0.0353790782392025,0.6208369135856628
Image_6922,n04023962,"punching bag, punch bag, punching ball, punchball",n07615774,"ice lolly, lolly, lollipop, popsicle",2.494605905667413e-05,3.714273771038279e-05,6.594747537747025e-05,4.983205144526437e-05,0.00019131219596602023,0.0005374036263674498,0.00041993381455540657,0.000447137892479077,0.0034395302645862103,0.1370498687028885,0.872751772403717,0.9370641708374023
Image_6923,n04023962,"punching bag, punch bag, punching ball, punchball",n04596742,wok,2.610744377307128e-05,9.052683890331537e-05,0.00012045438779750839,4.829838508157991e-05,4.8494504881091416e-05,5.1391918532317504e-05,0.00043779192492365837,0.0020560414995998144,0.010835283435881138,0.02015833556652069,0.8880640864372253,0.9090690016746521
Image_6924,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0002692477428354323,0.0016110986471176147,0.0013666227459907532,0.0006116197910159826,0.0010910138953477144,0.0013160601956769824,0.0016523682279512286,0.004648246802389622,0.08500956743955612,0.1862921118736267,0.9076435565948486,0.9974383115768433
Image_6925,n04023962,"punching bag, punch bag, punching ball, punchball",n03637318,"lampshade, lamp shade",9.36697961151367e-06,2.4500750441802666e-05,5.2118728490313515e-05,0.0003783761931117624,0.0006379298283718526,0.001704943017102778,0.0023244686890393496,0.0020681549794971943,0.003669436788186431,0.0006882940069772303,0.015078525990247726,0.21935589611530304
Image_6926,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0013473902363330126,0.004162685014307499,0.0030040782876312733,0.0011285548098385334,0.0012145976070314646,0.0011223475448787212,0.0019079071935266256,0.004380037076771259,0.07969599217176437,0.5534960031509399,0.8730046153068542,0.9428815841674805
Image_6927,n04023962,"punching bag, punch bag, punching ball, punchball",n03599486,"jinrikisha, ricksha, rickshaw",4.964715571986744e-06,7.591851317556575e-05,0.00042064167791977525,0.00038339997990988195,0.001189426053315401,0.00265086954459548,0.0011332171270623803,0.000912089308258146,0.0014241067692637444,0.0030339055228978395,0.10973397642374039,0.5217657685279846
Image_6928,n04023962,"punching bag, punch bag, punching ball, punchball",n04560804,water jug,0.0007424417999573052,0.000692881818395108,0.0017110698390752077,0.0006562048220075667,0.0002981701400130987,0.000836396764498204,0.0012705319095402956,0.0022843321785330772,0.0030293643940240145,0.005194386932998896,0.031002027913928032,0.3190441429615021
Image_6929,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0006003639427945018,0.0018587330123409629,0.0014654075494036078,0.0007139659719541669,0.0012124641798436642,0.0013486053794622421,0.0011730046244338155,0.003764738328754902,0.18083463609218597,0.969510018825531,0.8996902108192444,0.9188545346260071
Image_6930,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.000900142767932266,0.004794873297214508,0.0037907978985458612,0.0008575417450629175,0.0009746330324560404,0.0013686848105862737,0.002509132958948612,0.007759434636682272,0.61777663230896,0.9996545314788818,0.9999864101409912,0.9999984502792358
Image_6931,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0006037799175828695,0.0022881096228957176,0.003200029255822301,0.0008097435347735882,0.0015782827977091074,0.0030243739020079374,0.0032671713270246983,0.01660054922103882,0.09105070680379868,0.0725705549120903,0.3723643720149994,0.7793998122215271
Image_6932,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0007817996665835381,0.003946748562157154,0.00290834647603333,0.001056764042004943,0.0019507192773744464,0.0031601511873304844,0.0025930788833647966,0.0047836629673838615,0.2641356885433197,0.9962206482887268,0.9904721975326538,0.9888020753860474
Image_6933,n04023962,"punching bag, punch bag, punching ball, punchball",n04507155,umbrella,6.079778177081607e-05,0.0008545347955077887,0.005328080616891384,0.0004267391632311046,0.00032739114249125123,0.0008368746493943036,0.001478421501815319,0.0017593272496014833,0.007660993840545416,0.038359589874744415,0.2855013310909271,0.6366584300994873
Image_6934,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.00045780526124872267,0.002264208160340786,0.001345928991213441,0.0005743076908402145,0.000745246943552047,0.0010611996985971928,0.0007129869773052633,0.0025820634327828884,0.022698674350976944,0.15331517159938812,0.8301650881767273,0.9757753610610962
Image_6935,n04023962,"punching bag, punch bag, punching ball, punchball",n04560804,water jug,0.0009773230412974954,0.0015623539220541716,0.0035660818684846163,0.0013724974123761058,0.00038680550642311573,0.0003480569866951555,0.0005473886849358678,0.0003405668248888105,0.005336537025868893,0.027502238750457764,0.3110903203487396,0.4121723771095276
Image_6936,n04023962,"punching bag, punch bag, punching ball, punchball",n04259630,sombrero,5.45224384040921e-06,0.0001517591008450836,0.002256750361993909,0.0018240412464365363,0.002786284079775214,0.002399843418970704,0.005455284845083952,0.006844297517091036,0.006689817178994417,0.05441054329276085,0.03684675693511963,0.44321247935295105
Image_6937,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0007551340968348086,0.002997675444930792,0.002639887621626258,0.0009212354780174792,0.001440199208445847,0.0025470764376223087,0.002757975598797202,0.005201857537031174,0.3983272910118103,0.9096390008926392,0.9810871481895447,0.9061570763587952
Image_6938,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0006069811643101275,0.0026807195972651243,0.002560031833127141,0.0007752501405775547,0.001386775984428823,0.0014810636639595032,0.0017298541497439146,0.005620623007416725,0.06148148700594902,0.1340818703174591,0.1868593543767929,0.4765780568122864
Image_6939,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0006475088302977383,0.001602485659532249,0.0014560468262061477,0.000504572584759444,0.000692047702614218,0.0011926968581974506,0.0014235328417271376,0.0037908018566668034,0.11379628628492355,0.7341151237487793,0.9611901044845581,0.869706392288208
Image_6940,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.000881183659657836,0.0027940310537815094,0.001758989063091576,0.0008187866769731045,0.0008124206797219813,0.0012167887762188911,0.0013796082930639386,0.004847867414355278,0.18261313438415527,0.8901371359825134,0.9656232595443726,0.999119222164154
Image_6941,n04023962,"punching bag, punch bag, punching ball, punchball",n04376876,syringe,6.267758635658538e-06,5.299933491187403e-06,1.2617050742846914e-05,5.3733718232251704e-05,0.00012536068970803171,0.000282351509667933,0.00029155416996218264,0.0010807840153574944,0.013500080443918705,0.20008601248264313,0.7758967280387878,0.6417367458343506
Image_6942,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0007657019887119532,0.0057814340107142925,0.003807804314419627,0.0011362031800672412,0.0018880777060985565,0.0024489720817655325,0.003226273925974965,0.008868005126714706,0.26225557923316956,0.9917330741882324,0.9987698197364807,0.9998142123222351
Image_6943,n04023962,"punching bag, punch bag, punching ball, punchball",n03544143,hourglass,1.1972578022323432e-06,1.862962199083995e-05,8.829728358250577e-06,8.772241017140914e-06,3.988787648268044e-05,0.00011342002835590392,0.00033843450364656746,0.0015723254764452577,0.0044988105073571205,0.05169443041086197,0.4553181231021881,0.6422864198684692
Image_6944,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0007850357796996832,0.002621073042973876,0.0027480165008455515,0.0008748798281885684,0.0010837673908099532,0.0014617769047617912,0.00219819787889719,0.004366571083664894,0.17991337180137634,0.45522943139076233,0.29537349939346313,0.6327590942382812
Image_6945,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.0005870901513844728,0.0023729349486529827,0.00210672989487648,0.0008613643003627658,0.0011268433881923556,0.0010859532048925757,0.001605652505531907,0.004456405993551016,0.09640641510486603,0.13992878794670105,0.501747727394104,0.9984795451164246
Image_6946,n04023962,"punching bag, punch bag, punching ball, punchball",n04507155,umbrella,7.183959678513929e-05,0.0006779212271794677,0.006789084058254957,0.0005705298972316086,0.0005124178132973611,0.0005106554599478841,0.0007299978169612586,0.00048306677490472794,0.0003905960766132921,0.008420109748840332,0.4719151556491852,0.6823957562446594
Image_6947,n04023962,"punching bag, punch bag, punching ball, punchball",n04265275,space heater,1.4969490621297155e-05,0.00021975416166242212,0.0002244772476842627,0.0001596272923052311,0.00032449080026708543,0.0007917549810372293,0.0018937647109851241,0.003949365578591824,0.02288864366710186,0.24678289890289307,0.7603387832641602,0.42071789503097534
Image_6948,n04023962,"punching bag, punch bag, punching ball, punchball",n04540053,volleyball,0.00487007899209857,0.0052743712440133095,0.04073183238506317,0.015542224980890751,0.009139008820056915,0.020252343267202377,0.025669164955615997,0.014172366820275784,0.060027461498975754,0.11588091403245926,0.5555472373962402,0.7342861294746399
Image_6949,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.000738364236894995,0.0018735934281721711,0.00182977260556072,0.0006734723574481905,0.0006109654204919934,0.0012042918242514133,0.001117474865168333,0.0034098203759640455,0.0567861832678318,0.14161622524261475,0.8893699049949646,0.992886483669281
Image_6950,n04023962,"punching bag, punch bag, punching ball, punchball",n04023962,"punching bag, punch bag, punching ball, punchball",0.000848121999297291,0.0026929634623229504,0.001724048051983118,0.0007494232850149274,0.000799007888417691,0.0005545444437302649,0.000336078112013638,0.00018629964324645698,0.0024653179571032524,0.006598408799618483,0.017795398831367493,0.3337745666503906
Image_6951,n04067472,reel,n04507155,umbrella,6.286541611189023e-05,0.0010975149925798178,0.007648857310414314,0.00047477614134550095,0.0003002655284944922,0.0006570570985786617,0.0014541258569806814,0.002591431839391589,0.04283374175429344,0.2827340364456177,0.13041134178638458,0.570198655128479
Image_6952,n04067472,reel,n04067472,reel,0.001471950439736247,0.0029724291525781155,0.0028615507762879133,0.0036573829129338264,0.00453772721812129,0.008876572363078594,0.0053871325217187405,0.00750457588583231,0.030015388503670692,0.039748068898916245,0.3284209072589874,0.3153109848499298
Image_6953,n04067472,reel,n04067472,reel,0.0034401589073240757,0.006338781211525202,0.005196723621338606,0.004096249118447304,0.0052359439432621,0.013823811896145344,0.02514263428747654,0.01232638768851757,0.09380395710468292,0.05834721401333809,0.8041491508483887,0.8906615972518921
Image_6954,n04067472,reel,n07615774,"ice lolly, lolly, lollipop, popsicle",1.725089350657072e-05,2.4031942302826792e-05,5.8643603551900014e-05,3.7203375541139394e-05,0.00014852768799755722,0.000798793975263834,0.0008591918740421534,0.0006678974605165422,0.0031273916829377413,0.02227804809808731,0.6649249792098999,0.9446600675582886
Image_6955,n04067472,reel,n04067472,reel,0.002646111650392413,0.006145402789115906,0.004767256788909435,0.0030356855131685734,0.0045856935903429985,0.012044562958180904,0.015812985599040985,0.017060985788702965,0.11753828823566437,0.9449540972709656,0.9613421559333801,0.9849230051040649
Image_6956,n04067472,reel,n04251144,snorkel,0.0034446532372385263,0.00023819113266654313,0.00047602230915799737,0.0007839919999241829,0.005649840459227562,0.009247305803000927,0.024283934384584427,0.05221777781844139,0.04760780185461044,0.9640827178955078,0.8762189149856567,0.5400566458702087
Image_6957,n04067472,reel,n04067472,reel,0.001942733651958406,0.006736457347869873,0.004721309524029493,0.004772902932018042,0.007615908049046993,0.011833412572741508,0.041176557540893555,0.09464868158102036,0.5574689507484436,0.9982190728187561,0.9998693466186523,0.9999579191207886
Image_6958,n04067472,reel,n04465501,tractor,0.0001953250466613099,2.221675094915554e-05,3.0125009288894944e-05,0.00012505895574577153,0.0006005786708556116,0.0002685945073608309,0.00012415938545018435,0.0005066267331130803,0.002641315571963787,0.16402246057987213,0.1819639652967453,0.6418907642364502
Image_6959,n04067472,reel,n04067472,reel,0.0021423259750008583,0.005383537150919437,0.0023911171592772007,0.002483213320374489,0.004246464464813471,0.010156151838600636,0.036395132541656494,0.05151662975549698,0.08303986489772797,0.1348041146993637,0.7222877144813538,0.5972923636436462
Image_6960,n04067472,reel,n03706229,magnetic compass,0.011724118143320084,0.007008058484643698,0.0024120521266013384,0.002390418667346239,0.004549945238977671,0.012628024443984032,0.02653312124311924,0.025236686691641808,0.0191908311098814,0.10070125758647919,0.311331182718277,0.400441974401474
Image_6961,n04067472,reel,n03838899,"oboe, hautboy, hautbois",5.2470331866061315e-05,8.821100891509559e-06,2.426672108413186e-05,7.021847704891115e-05,0.00016048949328251183,0.00025853884289972484,0.00026319242897443473,0.0006725495913997293,0.005688893608748913,0.4182816445827484,0.8755083680152893,0.8561456203460693
Image_6962,n04067472,reel,n03976657,pole,0.0006130791734904051,0.0011543664149940014,0.002684188773855567,0.004595275968313217,0.0017223305767402053,0.002397716511040926,0.003014632733538747,0.013487803749740124,0.06016597896814346,0.6504049301147461,0.17056246101856232,0.4493286907672882
Image_6963,n04067472,reel,n04371430,"swimming trunks, bathing trunks",0.0002957792312372476,0.0009115490829572082,0.00013555008627008647,0.0001409933320246637,0.00012712633179035038,0.0004926163819618523,0.0005839440273120999,0.00029214940150268376,0.0005915292422287166,0.00367060792632401,0.07993510365486145,0.6538346409797668
Image_6964,n04067472,reel,n04507155,umbrella,3.280588498455472e-05,0.0006651010480709374,0.003271967638283968,0.00024658479378558695,0.00020640010188799351,0.0003485341148916632,0.0009943784680217505,0.001761004445143044,0.0196471456438303,0.16405394673347473,0.7986598610877991,0.849313497543335
Image_6965,n04067472,reel,n04251144,snorkel,0.0018844816368073225,0.0004760903539136052,0.0009870828362181783,0.0013037187745794654,0.007089248392730951,0.012895970605313778,0.022147832438349724,0.060029756277799606,0.11758435517549515,0.9910019040107727,0.9798160791397095,0.9579055905342102
Image_6966,n04067472,reel,n04067472,reel,0.002063510473817587,0.00550779839977622,0.003148537129163742,0.0022448834497481585,0.006258771754801273,0.009834290482103825,0.03318705037236214,0.07446134835481644,0.18061433732509613,0.7537785172462463,0.6468874216079712,0.43766674399375916
Image_6967,n04067472,reel,n04067472,reel,0.0018858561525121331,0.0074533517472445965,0.0034733270294964314,0.003083720337599516,0.004795351531356573,0.011119714006781578,0.055905457586050034,0.05477220192551613,0.15943047404289246,0.12079353630542755,0.9019455909729004,0.45615801215171814
Image_6968,n04067472,reel,n04067472,reel,0.0021674656309187412,0.0066946386359632015,0.0033293210435658693,0.00260908342897892,0.004539976827800274,0.011797318235039711,0.03420830890536308,0.025492055341601372,0.5640556216239929,0.9985405206680298,0.9999231100082397,0.9989368319511414
Image_6969,n04067472,reel,n09428293,"seashore, coast, seacoast, sea-coast",0.006886525545269251,0.004414056893438101,0.0036158133298158646,0.005399466026574373,0.0038649544585496187,0.016354883089661598,0.007016275078058243,0.005416736006736755,0.01357119157910347,0.14967650175094604,0.21471096575260162,0.4729987382888794
Image_6970,n04067472,reel,n04067472,reel,0.001643697265535593,0.006487341597676277,0.0032554343342781067,0.0030484646558761597,0.003357057459652424,0.007469537202268839,0.009636644273996353,0.017099734395742416,0.0753360167145729,0.14631891250610352,0.28904616832733154,0.4533635377883911
Image_6971,n04067472,reel,n04067472,reel,0.002116079442203045,0.0044504934921860695,0.003552254755049944,0.003390138503164053,0.005925573408603668,0.0132752088829875,0.05064740404486656,0.0518486462533474,0.1613699197769165,0.4533828794956207,0.6534556150436401,0.47367918491363525
Image_6972,n04067472,reel,n01641577,"bullfrog, Rana catesbeiana",0.04490792751312256,0.013200623914599419,0.008491161279380322,0.004331780131906271,0.004569035954773426,0.002882076660171151,0.006778407376259565,0.025875965133309364,0.08983954787254333,0.2795635759830475,0.509147047996521,0.326455295085907
Image_6973,n04067472,reel,n04008634,"projectile, missile",2.6149010068365897e-07,1.1587937933654757e-06,3.971541809733026e-05,0.00015704006364103407,0.0006735881324857473,0.0005733357975259423,0.0010397734586149454,0.004109128378331661,0.04735590144991875,0.9546864032745361,0.5140892863273621,0.9130956530570984
Image_6974,n04067472,reel,n07615774,"ice lolly, lolly, lollipop, popsicle",1.5238758351188153e-05,3.603880395530723e-05,7.276797259692103e-05,5.55505721422378e-05,0.00010707265755627304,0.0005199798615649343,0.0007059691124595702,0.0014387564733624458,0.010761956684291363,0.0038317593280225992,0.22963140904903412,0.324555903673172
Image_6975,n04067472,reel,n04371430,"swimming trunks, bathing trunks",0.000637466786429286,0.003563840175047517,0.00038823019713163376,0.0002887404407374561,0.00030274337041191757,0.0010182370897382498,0.0010723351733759046,0.000717328570317477,0.0012806724989786744,0.003488356014713645,0.07386724650859833,0.31674328446388245
Image_6976,n04067472,reel,n04067472,reel,0.002086914610117674,0.0026263536419719458,0.0023703640326857567,0.0027871474158018827,0.003588748862966895,0.010042455978691578,0.035171546041965485,0.06570713967084885,0.2919972538948059,0.7560109496116638,0.8650497198104858,0.7755577564239502
Image_6977,n04067472,reel,n04371430,"swimming trunks, bathing trunks",0.0005563697195611894,0.002425887156277895,0.00037111228448338807,0.0002989376662299037,0.00025584051036275923,0.0008748395484872162,0.0012475771363824606,0.0008657278958708048,0.0008109413902275264,0.007516128476709127,0.05007132142782211,0.6371365785598755
Image_6978,n04067472,reel,n04251144,snorkel,0.004934188909828663,0.0004457883769646287,0.0005097485845908523,0.0008766472456045449,0.0057044061832129955,0.00932705495506525,0.02377621829509735,0.03495313227176666,0.0311450082808733,0.7126444578170776,0.4161539673805237,0.4550969898700714
Image_6979,n04067472,reel,n04067472,reel,0.0015552110271528363,0.00584583031013608,0.0018884893506765366,0.0012382882414385676,0.0019789438229054213,0.004171368665993214,0.0052626049146056175,0.00943075492978096,0.050406020134687424,0.8811854720115662,0.9991512298583984,0.9996013045310974
Image_6980,n04067472,reel,n04067472,reel,0.0018686812836676836,0.0069577996619045734,0.0038066247943788767,0.0026457675267010927,0.0028918625321239233,0.005194087512791157,0.008410309441387653,0.014342238195240498,0.3035131096839905,0.8208972811698914,0.8594494462013245,0.9208319783210754
Image_6981,n04067472,reel,n04067472,reel,0.001583063742145896,0.003079053247347474,0.002507265657186508,0.003100344678387046,0.00453283591195941,0.012497917748987675,0.023512186482548714,0.039528168737888336,0.2587582767009735,0.13408133387565613,0.8772958517074585,0.9401257634162903
Image_6982,n04067472,reel,n04596742,wok,2.1940770238870755e-05,4.9737915105652064e-05,5.915610381634906e-05,3.5016400943277404e-05,3.6402121622813866e-05,6.545724318129942e-05,0.00024958018912002444,0.0007682224968448281,0.002426503226161003,0.02757921814918518,0.20711472630500793,0.23135074973106384
Image_6983,n04067472,reel,n04376876,syringe,6.987642336753197e-06,9.103074262384325e-06,1.6379695807700045e-05,7.479650230379775e-05,0.00013119768118485808,0.00013504570233635604,0.00010255382221657783,0.00022123810776975006,0.0006560172769241035,0.004106511827558279,0.09728986769914627,0.5790262818336487
