Image,True_WNID,True_Label,Last_Top1_WNID,Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_9828,n09256479,coral reef,n09256479,coral reef,5.236266224528663e-05,6.52728631393984e-05,4.687287218985148e-05,3.6360506783239543e-05,0.00011527116294018924,0.00021854639635421336,0.0006815479719080031,0.0013415717985481024,0.002925157779827714,0.011967778205871582,0.07079289853572845,0.5697651505470276
Image_9829,n09256479,coral reef,n01443537,"goldfish, Carassius auratus",9.519041110905846e-10,1.7622873160760832e-09,1.0502549940838435e-09,1.897725088184643e-09,5.368005595585146e-09,2.294713974393403e-09,2.3660783554646514e-08,1.7061681845120802e-08,2.8926866235678972e-08,1.194278542726579e-08,1.4433742023811647e-07,0.2878352105617523
Image_9830,n09256479,coral reef,n09256479,coral reef,5.685291034751572e-05,6.898868014104664e-05,5.3939515055390075e-05,4.18999588873703e-05,9.338635572930798e-05,0.00021979269513394684,0.0003410020435694605,0.0007401492912322283,0.0008864899864420295,0.0022778722923249006,0.004172700457274914,0.1888742446899414
Image_9831,n09256479,coral reef,n02321529,"sea cucumber, holothurian",3.200632136213244e-06,1.411751964042196e-05,6.03731405135477e-06,3.6368396649777424e-06,1.1436746717663482e-05,1.103661361412378e-05,1.5143083146540448e-05,1.32931645566714e-05,1.1558278856682591e-05,2.5507755708531477e-05,0.0002632568939588964,0.5656285881996155
Image_9832,n09256479,coral reef,n09256479,coral reef,4.614185672835447e-05,5.827305358252488e-05,5.227279325481504e-05,4.684981468017213e-05,0.00016073450387921184,0.0002639882150106132,0.0004956546472385526,0.0008487840532325208,0.002438312629237771,0.018612366169691086,0.1466369777917862,0.7079534530639648
Image_9833,n09256479,coral reef,n09256479,coral reef,5.512756615644321e-05,6.964655040064827e-05,5.344561577658169e-05,4.820156755158678e-05,0.00014139674021862447,0.00023767993843648583,0.0002552331134211272,0.0007543391548097134,0.0011072392808273435,0.00317328586243093,0.08904818445444107,0.9252601265907288
Image_9834,n09256479,coral reef,n09256479,coral reef,5.48746065760497e-05,6.862387817818671e-05,4.850594268646091e-05,4.5124452299205586e-05,0.00010319727152818814,0.00023952493211254478,0.00040768933831714094,0.0009088276419788599,0.001513480325229466,0.003068774938583374,0.05471479520201683,0.8209674954414368
Image_9835,n09256479,coral reef,n09256479,coral reef,5.573177259066142e-05,6.479485455201939e-05,4.568867734633386e-05,3.255611227359623e-05,8.259044261649251e-05,0.0001757720165187493,0.0005794291500933468,0.0006624972447752953,0.0011842987732961774,0.004005649127066135,0.05217716097831726,0.36266952753067017
Image_9836,n09256479,coral reef,n09256479,coral reef,5.212124597164802e-05,6.198377377586439e-05,4.939247446600348e-05,4.159260424785316e-05,0.0001300666044699028,0.00024345754354726523,0.00026002072263509035,0.0004805860808119178,0.001092826947569847,0.0034650862216949463,0.05873711407184601,0.5527087450027466
Image_9837,n09256479,coral reef,n09256479,coral reef,6.16365359746851e-05,7.915816968306899e-05,4.951472146785818e-05,3.406583346077241e-05,8.99092192412354e-05,0.0002817820350173861,0.00047048411215655506,0.0009285793639719486,0.0018245792016386986,0.003780421568080783,0.008476180955767632,0.3304978013038635
Image_9838,n09256479,coral reef,n02321529,"sea cucumber, holothurian",2.561147994128987e-06,1.0142734936380293e-05,4.2311162360419985e-06,2.4363043849007227e-06,7.4391637099324726e-06,9.069900443137158e-06,2.9032202292000875e-05,2.137331830454059e-05,1.6332725863321684e-05,3.501616447465494e-05,0.0001965463743545115,0.39395368099212646
Image_9839,n09256479,coral reef,n09256479,coral reef,5.21364199812524e-05,6.622264481848106e-05,5.860149394720793e-05,5.3232568461680785e-05,0.00014203428872860968,0.00022502591309603304,0.0002556147228460759,0.0004951270530000329,0.001295643043704331,0.002616336802020669,0.012573141604661942,0.4245801866054535
Image_9840,n09256479,coral reef,n02321529,"sea cucumber, holothurian",2.5288647975685308e-06,1.0878247849177569e-05,4.995217295800103e-06,2.8403924261510838e-06,1.195737968373578e-05,1.293611876462819e-05,4.889515184913762e-05,6.751731416443363e-05,3.249989094911143e-05,8.093252108665183e-05,0.0005716727464459836,0.3688901960849762
Image_9841,n09256479,coral reef,n09256479,coral reef,6.490776286227629e-05,8.062863344093785e-05,5.698868335457519e-05,4.177343726041727e-05,0.00012317758228164166,0.00028078953619115055,0.0004538898356258869,0.0009690026636235416,0.0010996152414008975,0.002774926833808422,0.015097337774932384,0.6694985628128052
Image_9842,n09256479,coral reef,n09256479,coral reef,5.3011182899354026e-05,6.68616485199891e-05,5.10512400069274e-05,4.7452569560846314e-05,0.00012255736510269344,0.0002256114239571616,0.0003279033990111202,0.0008266088552772999,0.001599927549250424,0.007496527396142483,0.44555437564849854,0.9196845889091492
Image_9843,n09256479,coral reef,n09256479,coral reef,5.934740329394117e-05,7.081506919348612e-05,4.807706500287168e-05,3.068854857701808e-05,8.330192213179544e-05,0.0001936100743478164,0.00043557025492191315,0.000537759333383292,0.0012365070870146155,0.0045436373911798,0.03174617886543274,0.5062491297721863
Image_9844,n09256479,coral reef,n09256479,coral reef,5.266191510600038e-05,6.241654045879841e-05,4.792722029378638e-05,3.270372690167278e-05,0.00010262199066346511,0.00020971527555957437,0.00035075799678452313,0.0007410970865748823,0.0011489923344925046,0.0022239787504076958,0.054855551570653915,0.8715079426765442
Image_9845,n09256479,coral reef,n09256479,coral reef,5.203912587603554e-05,6.486791971838102e-05,4.739923679153435e-05,3.695997656905092e-05,0.00011184609320480376,0.0002407977735856548,0.0003492065879981965,0.0007203563582152128,0.0011026236461475492,0.0018292930908501148,0.03036719188094139,0.7310339212417603
Image_9846,n09256479,coral reef,n01917289,brain coral,3.585086449930941e-09,1.0445740272757575e-08,3.89569665415479e-09,5.728208574140581e-09,2.7961114312802238e-08,3.942714599247665e-08,9.186769744928824e-08,1.770416702129296e-07,2.184590641718387e-07,7.214646871034347e-07,3.566657687770203e-05,0.6112608909606934
Image_9847,n09256479,coral reef,n02281406,"sulphur butterfly, sulfur butterfly",1.7960887888079924e-08,1.7137113061949094e-08,1.4865087827331536e-08,2.748961236420655e-08,5.354592857997886e-08,8.194163569896773e-08,1.6531137134734308e-06,8.587004458604497e-07,8.248562721746566e-07,4.244410547471489e-07,7.326535182983207e-07,0.16404587030410767
Image_9848,n09256479,coral reef,n09256479,coral reef,6.250690057640895e-05,7.749523501843214e-05,5.4158885177457705e-05,4.216438173898496e-05,0.00014544883742928505,0.00026575615629553795,0.0005378955975174904,0.0013767327181994915,0.0017988728359341621,0.007681850343942642,0.30101627111434937,0.8700963854789734
Image_9849,n09256479,coral reef,n09256479,coral reef,5.25035648024641e-05,7.017985626589507e-05,5.6714226957410574e-05,4.799521411769092e-05,0.0001237727265106514,0.0002010790485655889,0.00035695888800546527,0.0007323020254261792,0.0012539351591840386,0.004743054509162903,0.1187283918261528,0.7256394624710083
Image_9850,n09256479,coral reef,n09256479,coral reef,5.385817712522112e-05,6.910836964379996e-05,4.705965329776518e-05,3.447819108259864e-05,0.0001051377403200604,0.0002680201723705977,0.0007430157857015729,0.0014030903112143278,0.002589824143797159,0.016965597867965698,0.24812452495098114,0.6527518630027771
Image_9851,n09332890,"lakeside, lakeshore",n02769748,"backpack, back pack, knapsack, packsack, rucksack, haversack",0.00014623618335463107,0.00023737824812997133,0.00029627952608279884,0.00024488026974722743,0.0003423055459279567,0.000639629433862865,0.0014591936487704515,0.0013504992239177227,0.0006043519242666662,0.00040346034802496433,0.0060731940902769566,0.15909576416015625
Image_9852,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.01650240086019039,0.007370693143457174,0.0019524815725162625,0.001827519852668047,0.001148914103396237,0.0022463169880211353,0.004446106497198343,0.0031688804738223553,0.011656143702566624,0.0127074820920825,0.05287506431341171,0.4576376974582672
Image_9853,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.014026913791894913,0.0065445262007415295,0.0019006083020940423,0.001650273217819631,0.0011628741631284356,0.0019822395406663418,0.004438649397343397,0.0033121576998382807,0.007194054313004017,0.008226971141994,0.03780133277177811,0.2628883719444275
Image_9854,n09332890,"lakeside, lakeshore",n09428293,"seashore, coast, seacoast, sea-coast",1.090059413400013e-06,1.3853688187737134e-06,5.046019282417546e-07,8.001446190064598e-07,2.277693738506059e-06,2.6787997740029823e-06,1.0847236808331218e-05,1.2794855138054118e-05,7.666260898986366e-06,1.9702041754499078e-05,5.4792591981822625e-05,0.2929459810256958
Image_9855,n09332890,"lakeside, lakeshore",n02814860,"beacon, lighthouse, beacon light, pharos",0.006920025683939457,0.002159685827791691,0.002685602055862546,0.003900072304531932,0.005302381701767445,0.008265163749456406,0.01387250516563654,0.00908964965492487,0.004632198717445135,0.008729560300707817,0.0077732643112540245,0.2803478538990021
Image_9856,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.015122168697416782,0.007436646148562431,0.0019604971166700125,0.0018774885684251785,0.0014350784476846457,0.003119751112535596,0.005606990307569504,0.004452237859368324,0.01542169414460659,0.019379323348402977,0.03056587465107441,0.435199111700058
Image_9857,n09332890,"lakeside, lakeshore",n03355925,"flagpole, flagstaff",8.474353307974525e-08,4.7344318687692066e-08,4.183917923228364e-08,6.847134415011169e-08,1.5043924861402047e-07,1.1312481973391186e-07,9.836806214025273e-08,1.685269381823673e-07,1.7810484109759273e-07,6.702413770653948e-07,5.359776878322009e-06,0.34131506085395813
Image_9858,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.015778115019202232,0.007813476026058197,0.0018903269665315747,0.0016325698234140873,0.0015184995718300343,0.001969975186511874,0.004520931281149387,0.004697182681411505,0.011021516285836697,0.009529544040560722,0.02073073200881481,0.1303357034921646
Image_9859,n09332890,"lakeside, lakeshore",n09428293,"seashore, coast, seacoast, sea-coast",1.311759092459397e-06,1.5757732398924418e-06,5.555070288210118e-07,9.176769708574284e-07,2.244831421194249e-06,1.9756698748096824e-06,1.3108246093906928e-05,9.92171680991305e-06,1.5790603356435895e-05,3.8827682146802545e-05,0.0009706245036795735,0.765082836151123
Image_9860,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.015612504445016384,0.00663303816691041,0.001576304784975946,0.0014566968893632293,0.0009617998730391264,0.001967594027519226,0.004423301666975021,0.003801453858613968,0.009161788038909435,0.008283085189759731,0.028027942404150963,0.3269849419593811
Image_9861,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.015933681279420853,0.006474968511611223,0.0016821407480165362,0.0015444712480530143,0.0009699685033410788,0.0015577644808217883,0.004521514289081097,0.003559970995411277,0.010457745753228664,0.014288078062236309,0.03576197475194931,0.17435353994369507
Image_9862,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.014383288100361824,0.006075988989323378,0.001717811799608171,0.0016543017700314522,0.0011975165689364076,0.002259321277961135,0.0055943941697478294,0.005258418153971434,0.014161273837089539,0.016082990914583206,0.03958406299352646,0.4750024676322937
Image_9863,n09332890,"lakeside, lakeshore",n03733131,maypole,0.020643435418605804,0.013668625615537167,0.02248847298324108,0.01694781519472599,0.02395373210310936,0.04093598201870918,0.07166662067174911,0.14820265769958496,0.045711372047662735,0.05444499850273132,0.16690409183502197,0.258221298456192
Image_9864,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.01594747230410576,0.007610307540744543,0.0020312785636633635,0.0017711642431095243,0.00119111652020365,0.0022876288276165724,0.0058543323539197445,0.003699359716847539,0.01308746449649334,0.013689463026821613,0.03735874220728874,0.396099716424942
Image_9865,n09332890,"lakeside, lakeshore",n04133789,sandal,0.003822703380137682,0.0032617123797535896,0.005176499020308256,0.004375568591058254,0.004090509377419949,0.006441895850002766,0.009612420573830605,0.012037611566483974,0.01356014609336853,0.02413799799978733,0.026481185108423233,0.19322887063026428
Image_9866,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.014674883335828781,0.006302818190306425,0.0017191957449540496,0.0015575182624161243,0.0011798477498814464,0.002370252972468734,0.007099310401827097,0.00504427682608366,0.012744815088808537,0.013313215225934982,0.07147327810525894,0.19075243175029755
Image_9867,n09332890,"lakeside, lakeshore",n09193705,alp,0.14219990372657776,0.11609914153814316,0.08818071335554123,0.09033870697021484,0.07407193630933762,0.06385321915149689,0.09072238206863403,0.09777461737394333,0.16068963706493378,0.20204533636569977,0.22829028964042664,0.2755098342895508
Image_9868,n09332890,"lakeside, lakeshore",n09428293,"seashore, coast, seacoast, sea-coast",1.1476278132249718e-06,1.3741505426878575e-06,5.48205093764409e-07,9.677614798420109e-07,2.284590891576954e-06,1.9859903659380507e-06,1.2004762538708746e-05,1.1847960195154883e-05,2.6800929845194332e-05,0.0001080256697605364,0.0001841737685026601,0.510170578956604
Image_9869,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.014976581558585167,0.006605969741940498,0.0018951104721054435,0.0017255092971026897,0.0012000203132629395,0.0018169248942285776,0.003707225201651454,0.0033926772885024548,0.009738460183143616,0.01295330747961998,0.023667920380830765,0.323513001203537
Image_9870,n09332890,"lakeside, lakeshore",n03444034,go-kart,4.1842904465738684e-05,1.7614735043025576e-05,1.2158544450358022e-05,1.4656147868663538e-05,1.4068675227463245e-05,2.7780284653999843e-05,5.400810550781898e-05,6.732740439474583e-05,0.00014152796939015388,0.00029396990430541337,0.0014446059940382838,0.11193672567605972
Image_9871,n09332890,"lakeside, lakeshore",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2.2502756280573522e-07,3.5431071410130244e-07,2.0304180736729904e-07,2.893881401178078e-07,9.27004975892487e-07,1.8812672806234332e-06,1.0723644663812593e-05,1.4824714526184835e-05,3.865416147164069e-06,4.699843884736765e-06,1.8634647858561948e-05,0.26759636402130127
Image_9872,n09332890,"lakeside, lakeshore",n03160309,"dam, dike, dyke",0.00013859648606739938,5.016587965656072e-05,1.7730422769091092e-05,2.5051431293832138e-05,6.314669008133933e-05,6.987038068473339e-05,5.971431528450921e-05,4.237520261085592e-05,0.00014193552487995476,0.0003575009759515524,0.00028283745632506907,0.4291982352733612
Image_9873,n09332890,"lakeside, lakeshore",n03393912,freight car,1.6598542060819454e-06,1.165941171166196e-06,1.2138011697970796e-06,1.2933759307998116e-06,2.9575458029285073e-06,7.394256954285083e-06,6.2544627326133195e-06,1.786489156074822e-05,1.9709725165739655e-05,1.7422556993551552e-05,0.00010671758354874328,0.34575846791267395
Image_9874,n09332890,"lakeside, lakeshore",n03160309,"dam, dike, dyke",0.00014003498654346913,4.964668187312782e-05,1.821800833567977e-05,2.5589997676433995e-05,6.701883103232831e-05,4.7818495659157634e-05,5.21852052770555e-05,6.488236249424517e-05,0.00015898126002866775,0.0003098976449109614,0.0005135894753038883,0.7030288577079773
Image_9875,n09332890,"lakeside, lakeshore",n04311004,steel arch bridge,5.558452357945498e-06,2.892008524213452e-06,1.3624317034555133e-06,1.714821337372996e-06,1.7623274288780522e-06,1.989724069062504e-06,4.009495569334831e-06,4.656430519389687e-06,1.0335919796489179e-05,2.2917261958355084e-05,0.0004524783289525658,0.4716092050075531
Image_9876,n09332890,"lakeside, lakeshore",n03662601,lifeboat,0.0002106847387040034,0.00017045100685209036,0.00015809315664228052,0.00018674135208129883,0.00025915622245520353,0.00047514314064756036,0.00032240949803963304,0.0002364700339967385,0.00043111597187817097,0.0003713642945513129,0.0025075492449104786,0.08151114732027054
Image_9877,n09332890,"lakeside, lakeshore",n09428293,"seashore, coast, seacoast, sea-coast",1.2918857237309567e-06,1.558598228257324e-06,5.57161285996699e-07,9.93690832729044e-07,2.4873636448319303e-06,1.7941532632903545e-06,1.0503066732781008e-05,5.096383574709762e-06,7.675614142499398e-06,2.6014782633865252e-05,5.8501587773207575e-05,0.3769533038139343
Image_9878,n09332890,"lakeside, lakeshore",n03388043,fountain,0.001111745834350586,0.0014274971326813102,0.0010868292301893234,0.001228381646797061,0.0011421000817790627,0.0011387673439458013,0.0009379162802360952,0.0013415979919955134,0.002705606631934643,0.0026261794846504927,0.006139478180557489,0.04564003273844719
Image_9879,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.01566813513636589,0.006742717232555151,0.0017385432729497552,0.0015793865313753486,0.0011635099072009325,0.002168838633224368,0.008017894811928272,0.005720738787204027,0.01293287891894579,0.012553747743368149,0.02573441155254841,0.14253699779510498
Image_9880,n09332890,"lakeside, lakeshore",n03837869,obelisk,0.00363824050873518,0.0011712556006386876,0.0009709296864457428,0.0014854829059913754,0.0016053455183282495,0.0029964791610836983,0.0019649029709398746,0.0024907339829951525,0.003149372758343816,0.0031777331605553627,0.0355154313147068,0.2787196636199951
Image_9881,n09332890,"lakeside, lakeshore",n09428293,"seashore, coast, seacoast, sea-coast",1.3878122899768641e-06,1.6942295815169928e-06,5.442996666715771e-07,8.245422691288695e-07,2.381802005402278e-06,2.6216030164505355e-06,2.455218054819852e-05,8.60316231410252e-06,1.29212467072648e-05,3.9787810237612575e-05,0.00012258683273103088,0.43107011914253235
Image_9882,n09332890,"lakeside, lakeshore",n09428293,"seashore, coast, seacoast, sea-coast",1.24351890917751e-06,1.642001166146656e-06,6.517655606330663e-07,1.010361302178353e-06,3.2110610845847987e-06,2.6310465273127193e-06,1.037971924233716e-05,8.010954843484797e-06,1.1211747732886579e-05,2.0284072888898663e-05,2.6596513635013252e-05,0.1875590682029724
Image_9883,n09332890,"lakeside, lakeshore",n09428293,"seashore, coast, seacoast, sea-coast",1.0708524769142969e-06,1.2133119753343635e-06,4.371493389498937e-07,7.078040766828053e-07,1.608955358278763e-06,1.9727237940969644e-06,1.5018901649455074e-05,9.930420674209017e-06,1.3473092622007243e-05,5.450370008475147e-05,0.0006070687668398023,0.8758910894393921
Image_9884,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.014384211972355843,0.006181077565997839,0.0017683919286355376,0.0018215443706139922,0.0012617434840649366,0.002526400377973914,0.00504562072455883,0.003922960255295038,0.012652657926082611,0.015077942050993443,0.06447122246026993,0.5395821928977966
Image_9885,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.013192402198910713,0.006514509674161673,0.001851921435445547,0.001760678831487894,0.0015660199569538236,0.003030917374417186,0.00715016620233655,0.006637983024120331,0.015614843927323818,0.013687828555703163,0.030529899522662163,0.174709290266037
Image_9886,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.015030835755169392,0.006888177711516619,0.0018690124852582812,0.0017846927512437105,0.0013049060944467783,0.0022300390992313623,0.006969575770199299,0.004498274531215429,0.013887708075344563,0.019701208919286728,0.04081207513809204,0.39509880542755127
Image_9887,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.014204121194779873,0.006052667275071144,0.0016458190511912107,0.0015881251310929656,0.0012288084253668785,0.002720013726502657,0.007064856588840485,0.004140441305935383,0.011938386596739292,0.015402920544147491,0.03280511125922203,0.35189151763916016
Image_9888,n09332890,"lakeside, lakeshore",n09193705,alp,0.14195770025253296,0.12355073541402817,0.08642848581075668,0.0904097780585289,0.06702994555234909,0.07288654893636703,0.15584716200828552,0.10698000341653824,0.13226763904094696,0.15822382271289825,0.2620556652545929,0.21521152555942535
Image_9889,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.013281314633786678,0.006280839908868074,0.001876808819361031,0.0018808760214596987,0.0013077774783596396,0.0017344889929518104,0.004119389690458775,0.003825210966169834,0.01233699917793274,0.014068277552723885,0.06909161061048508,0.586365818977356
Image_9890,n09332890,"lakeside, lakeshore",n01855672,goose,0.02028225176036358,0.0144510418176651,0.012656341306865215,0.016765370965003967,0.013709219172596931,0.006158808711916208,0.008473185822367668,0.00848920363932848,0.007816843688488007,0.011941512115299702,0.03587764874100685,0.4192647933959961
Image_9891,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.016536427661776543,0.007124760653823614,0.0018130013486370444,0.0017556523671373725,0.00114293466322124,0.0016755954129621387,0.0044243489392101765,0.003605305915698409,0.013290347531437874,0.015061710961163044,0.01898975484073162,0.32081666588783264
Image_9892,n09332890,"lakeside, lakeshore",n09428293,"seashore, coast, seacoast, sea-coast",1.2547887990876916e-06,1.5271854181264644e-06,5.806949729958433e-07,9.653222150518559e-07,2.5197819013556e-06,2.5280305635533296e-06,7.562965038232505e-06,8.918593266571406e-06,1.1452949365775567e-05,3.6729208659380674e-05,6.36377590126358e-05,0.4831351041793823
Image_9893,n09332890,"lakeside, lakeshore",n02814860,"beacon, lighthouse, beacon light, pharos",0.006829442922025919,0.0025406742934137583,0.003400190267711878,0.005510990042239428,0.010808239690959454,0.014441685751080513,0.019411500543355942,0.008711148984730244,0.004049787763506174,0.006030687130987644,0.009236614219844341,0.4993516206741333
Image_9894,n09332890,"lakeside, lakeshore",n09428293,"seashore, coast, seacoast, sea-coast",1.0655211326593417e-06,1.256618588740821e-06,4.511496456416353e-07,7.949515179461741e-07,1.8459821831129375e-06,2.257273536088178e-06,1.3590076378022786e-05,9.726504686113913e-06,9.804440196603537e-06,3.7216545024421066e-05,8.836453343974426e-05,0.33003926277160645
Image_9895,n09332890,"lakeside, lakeshore",n03447447,gondola,0.00011659395386232063,4.9089459935203195e-05,0.00011169988283654675,0.0001366822252748534,8.273654384538531e-05,0.00010139641381101683,9.507765207672492e-05,0.00019152053573634475,0.0001563023979542777,0.0002610019873827696,0.00106233695987612,0.1108996570110321
Image_9896,n09332890,"lakeside, lakeshore",n09428293,"seashore, coast, seacoast, sea-coast",1.1775535995184327e-06,1.3910497500546626e-06,4.625150893389218e-07,6.811970933995326e-07,1.6719744735382847e-06,1.6092158148239832e-06,6.250022579479264e-06,7.114492291293573e-06,7.370815637841588e-06,2.1276289771776646e-05,0.00012614096340257674,0.37108907103538513
Image_9897,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.014568095095455647,0.007545457687228918,0.0019950158894062042,0.0018295022891834378,0.0016003105556592345,0.0030660477932542562,0.0078684501349926,0.005723766982555389,0.015191083773970604,0.015391228720545769,0.03930473327636719,0.32542794942855835
Image_9898,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.015215269289910793,0.0070534865371882915,0.0019019423052668571,0.0017116767121478915,0.0012050390942022204,0.002333870157599449,0.0060095456428825855,0.005221260245889425,0.012110826559364796,0.015501589514315128,0.04612685739994049,0.24680174887180328
Image_9899,n09332890,"lakeside, lakeshore",n01698640,"American alligator, Alligator mississipiensis",2.2066602767267796e-08,9.571214043546661e-09,3.915342716709347e-09,6.131430918543401e-09,1.1440317138067257e-08,2.3668484061545314e-08,1.5788745599820686e-07,7.791581424498872e-08,6.117166861940859e-08,1.902222805938436e-07,1.2988548405701295e-06,0.17376932501792908
Image_9900,n09332890,"lakeside, lakeshore",n09332890,"lakeside, lakeshore",0.015451591461896896,0.007042093202471733,0.001891724648885429,0.0017821788787841797,0.0013655078364536166,0.0017230979865416884,0.0034673523623496294,0.0038968552835285664,0.008180434815585613,0.009015808813273907,0.02607833780348301,0.1722656488418579
Image_9901,n09428293,"seashore, coast, seacoast, sea-coast",n02963159,cardigan,0.006667253561317921,0.0065858676098287106,0.00671523017808795,0.007077033165842295,0.0061990018002688885,0.004444493446499109,0.0076152486726641655,0.006094410549849272,0.00488491915166378,0.011159555986523628,0.017922911792993546,0.3466035723686218
Image_9902,n09428293,"seashore, coast, seacoast, sea-coast",n03930313,"picket fence, paling",0.006613082718104124,0.012099575251340866,0.006925809662789106,0.005200211424380541,0.00793855544179678,0.010990395210683346,0.013795651495456696,0.011406885460019112,0.013807235285639763,0.018340351060032845,0.02650309167802334,0.200644850730896
Image_9903,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.133984483203676e-06,1.325524749518081e-06,5.086831720291229e-07,9.450196216675977e-07,2.815083689711173e-06,3.2322311653842917e-06,1.5124833225854672e-05,1.7573782315594144e-05,2.006460454140324e-05,5.844322731718421e-05,0.00013725033204536885,0.31727415323257446
Image_9904,n09428293,"seashore, coast, seacoast, sea-coast",n03355925,"flagpole, flagstaff",8.837123743887787e-08,5.3168317748486515e-08,4.711714041150117e-08,6.808479469100348e-08,1.334503849648172e-07,1.7068599333924794e-07,2.2936123400540964e-07,7.708949283369293e-07,7.622438147336652e-07,3.298734782219981e-06,9.27956079976866e-06,0.09281881153583527
Image_9905,n09428293,"seashore, coast, seacoast, sea-coast",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2.646927725891146e-07,3.646126458534127e-07,2.014881204104313e-07,2.803913616844511e-07,9.362698278891912e-07,2.0933257474098355e-06,1.5862307918723673e-05,1.3549482900998555e-05,4.239331701683113e-06,4.104810159333283e-06,5.3822630434297025e-05,0.27423688769340515
Image_9906,n09428293,"seashore, coast, seacoast, sea-coast",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",1.9061042166867992e-07,3.0587241894863837e-07,1.7093388748889993e-07,2.148625242170965e-07,5.740785695707018e-07,1.317538476541813e-06,1.7521328118164092e-05,1.4002689567860216e-05,3.2412519885838265e-06,4.99398993270006e-06,0.00012346332368906587,0.6202527284622192
Image_9907,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.4347150454341318e-06,1.7408383428119123e-06,6.251099193832488e-07,9.64169316830521e-07,2.4178284547815565e-06,2.1788746380480006e-06,1.522047386970371e-05,1.1242270375078078e-05,1.2073950529156718e-05,3.516579818096943e-05,0.0010326728224754333,0.3751358985900879
Image_9908,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.180203526018886e-06,1.2807344091925188e-06,4.027935176509345e-07,6.446082352340454e-07,1.3850132063453202e-06,1.962050873771659e-06,1.6299867638736032e-05,1.0185694009123836e-05,1.4936144907551352e-05,4.2538114939816296e-05,0.0006021505105309188,0.47381025552749634
Image_9909,n09428293,"seashore, coast, seacoast, sea-coast",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",1.946589236467844e-07,3.100013543644309e-07,1.9952493346409028e-07,3.639887609097059e-07,1.446421606488002e-06,2.3490647436119616e-06,2.1729440049966797e-05,2.5365132387378253e-05,6.046191174391424e-06,4.057396836287808e-06,0.00048715525190345943,0.9534490704536438
Image_9910,n09428293,"seashore, coast, seacoast, sea-coast",n02814860,"beacon, lighthouse, beacon light, pharos",0.006354518700391054,0.002166047925129533,0.0023893231991678476,0.0038524519186466932,0.004857504274696112,0.009106716141104698,0.019718224182724953,0.005528670735657215,0.001985445385798812,0.0054383957758545876,0.01369413360953331,0.37308669090270996
Image_9911,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.1631088909780374e-06,1.4003082924318733e-06,5.607592470369127e-07,1.065093442775833e-06,1.913669166242471e-06,9.704936019261368e-07,8.582997907069512e-06,1.2377372513583396e-05,1.65621422638651e-05,4.125092891626991e-05,0.00010223917342955247,0.22785796225070953
Image_9912,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.1476639656393672e-06,1.3345047591428738e-06,4.618162847691565e-07,7.002640245445946e-07,1.7689283140498446e-06,1.5221309013213613e-06,8.801548574410845e-06,6.837224191258429e-06,8.074281140579842e-06,1.6175457858480513e-05,0.00032117540831677616,0.4633837342262268
