Image,True_WNID,True_Label,Random_WNID,Random_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_9547,n07871810,"meat loaf, meatloaf",n03670208,"limousine, limo",0.006495990790426731,4.080952464846632e-09,1.6897259911274887e-06,5.158699245555454e-09,4.664924927055836e-05,1.7582371114599482e-08,0.003772726282477379,0.00033818461815826595,0.0013122818199917674,9.894254162645666e-07,6.005250270391116e-07,0.004184817895293236
Image_9548,n07871810,"meat loaf, meatloaf",n04501370,turnstile,7.854946554308739e-11,2.7447626962384675e-06,1.1569444495762582e-06,0.0010372591204941273,2.138971831300296e-05,0.0003605035599321127,0.0017708739032968879,2.0905746467292374e-08,0.03401034325361252,0.0022908987011760473,4.861606157646747e-06,5.113680163049139e-05
Image_9549,n07871810,"meat loaf, meatloaf",n03980874,poncho,5.506839806912467e-05,0.00017340248450636864,0.00019240878464188427,5.760305121782494e-09,5.2007023687572485e-11,0.0002649243106134236,4.069172518939013e-06,0.003818812780082226,8.098798389255535e-06,3.869348074658774e-05,0.00020032282918691635,0.0016620877431705594
Image_9550,n07871810,"meat loaf, meatloaf",n03937543,pill bottle,3.47597108429909e-07,0.1424606293439865,0.005319044925272465,6.24131768489633e-09,4.044354682264384e-06,1.855079858614772e-06,0.0047506666742265224,1.8349090169067495e-05,5.155291660230432e-07,0.005683018360286951,0.003253248520195484,4.602143962983973e-05
Image_9551,n07873807,"pizza, pizza pie",n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",0.00010403356282040477,4.800779151992174e-06,0.07712243497371674,0.0008682086481712759,0.0005893700290471315,8.573411832912825e-06,2.361199569200778e-10,0.0023482912220060825,0.00023828816483728588,0.0051474603824317455,0.0019401697209104896,8.538083875464508e-07
Image_9552,n07873807,"pizza, pizza pie",n04328186,"stopwatch, stop watch",3.4477172903280007e-06,0.00010349837248213589,1.716088945613592e-06,2.467151171003934e-05,1.0395484650871367e-06,1.0824743412740645e-07,5.9404599596746266e-05,0.016448162496089935,8.593689562985674e-05,1.248689295607619e-05,5.1208498916821554e-06,0.0001015694288071245
Image_9553,n07873807,"pizza, pizza pie",n03662601,lifeboat,2.2056568127482024e-07,0.0134764164686203,4.274475486454321e-06,4.612290922523243e-06,0.01025091391056776,0.000264426926150918,0.0003601819626055658,1.9885627011717588e-07,2.122490094791374e-08,0.0026282304897904396,0.00044640700798481703,0.00014295020082499832
Image_9554,n07873807,"pizza, pizza pie",n03400231,"frying pan, frypan, skillet",1.9079061885918236e-08,0.00028597170603461564,3.441626176936552e-06,2.626120709781077e-10,6.1098059944697525e-09,8.957116733654402e-06,0.0007659823750145733,5.512784355232725e-06,0.05735834687948227,0.0034314936492592096,0.0012166561791673303,0.006704260129481554
Image_9555,n07873807,"pizza, pizza pie",n04562935,water tower,0.010173640213906765,1.4559826922777575e-05,0.00024489217321388423,0.005967728793621063,0.00010903834481723607,0.004094811622053385,4.3169515606678033e-07,0.009843851439654827,0.0008145096362568438,0.0007531229057349265,0.0003268173604737967,5.472521024785237e-06
Image_9556,n07873807,"pizza, pizza pie",n02113799,standard poodle,0.000772500759921968,2.479233529584235e-08,0.00383601151406765,0.0031640082597732544,0.01997583545744419,1.0060268778033787e-06,0.00021613278659060597,0.0006252725725062191,7.056064987409627e-06,0.12359228730201721,2.2776765035814606e-05,1.450905892852461e-05
Image_9557,n07873807,"pizza, pizza pie",n07734744,mushroom,9.29658199311234e-08,0.00011409081344027072,0.00036117713898420334,2.4425628453172976e-07,2.6023228656413266e-06,1.0035166269517504e-05,4.619194442057051e-06,0.014676452614367008,0.00010356127313571051,0.00544291827827692,1.7475092306540319e-07,0.0001686255563981831
Image_9558,n07873807,"pizza, pizza pie",n02106662,"German shepherd, German shepherd dog, German police dog, alsatian",1.2356815659586573e-06,0.05431700870394707,0.00027972087264060974,0.000709970947355032,1.9965507817687467e-05,1.4338988876261283e-06,6.008651780575747e-06,0.0015080521116033196,0.00029377685859799385,0.0013162809191271663,0.00010712077346397564,1.2196688885524054e-06
Image_9559,n07873807,"pizza, pizza pie",n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",0.008189674466848373,0.0014806841500103474,2.7807166134152794e-06,0.00039199739694595337,3.9566157283843495e-06,0.0008090331102721393,8.282952876470517e-06,2.841156401700573e-06,6.816671671572294e-10,4.582270048558712e-05,8.860169145918917e-06,7.927370461402461e-06
Image_9560,n07873807,"pizza, pizza pie",n01917289,brain coral,0.0007947286358103156,0.00044081397936679423,0.004584125708788633,0.0005010364111512899,0.00010704340093070641,2.434885360003136e-08,0.005986557807773352,1.656417407502886e-05,0.001689423923380673,0.00014721654588356614,0.0003411432553548366,3.774710785364732e-05
Image_9561,n07873807,"pizza, pizza pie",n03838899,"oboe, hautboy, hautbois",0.0010435247095301747,4.3322394560618704e-09,0.004012874327600002,0.0073012541979551315,0.004733137786388397,0.004839652683585882,4.149384125184952e-08,0.0006686859996989369,0.03369971737265587,1.2106402209610678e-06,0.015331502072513103,0.0011229956289753318
Image_9562,n07873807,"pizza, pizza pie",n03637318,"lampshade, lamp shade",3.0356091883732006e-05,1.3401768583776175e-09,0.0005368726560845971,1.9622269974206574e-05,0.00046910555101931095,0.047680165618658066,0.0004520281217992306,4.8654321290086955e-05,0.006555773317813873,0.0010790731757879257,7.821222780535209e-09,0.0002794026513583958
Image_9563,n07873807,"pizza, pizza pie",n07715103,cauliflower,4.9473882768324984e-08,4.6233442844823e-05,8.526878758630119e-09,1.6539146372451796e-06,3.252062015235424e-05,0.00026967149460688233,6.832771032350138e-05,4.600138709065504e-06,0.0026830690912902355,0.00031517568277195096,0.037364646792411804,0.0005637787980958819
Image_9564,n07873807,"pizza, pizza pie",n04371430,"swimming trunks, bathing trunks",0.013696474954485893,3.1427927751792595e-05,2.7752398157332436e-09,0.0027748385909944773,0.005205556284636259,0.0018142826156690717,0.0001705955364741385,0.0029485381674021482,0.00012587345554493368,6.513441803690512e-06,0.0008096783421933651,2.620735813252395e-06
Image_9565,n07873807,"pizza, pizza pie",n09332890,"lakeside, lakeshore",7.257910716873539e-09,0.0004250066995155066,1.1274859389232006e-05,8.481569579998904e-08,0.0007936074980534613,1.0682847495502301e-08,8.934729703469202e-05,7.109748366929125e-06,1.3508098390957457e-06,1.7444042896386236e-05,4.6931290853535756e-05,9.695706103229895e-05
Image_9566,n07873807,"pizza, pizza pie",n02481823,"chimpanzee, chimp, Pan troglodytes",2.3100083623717182e-08,1.062269650020653e-08,0.00021323320106603205,0.0002879732346627861,3.781601662922185e-06,0.0004449235275387764,0.0032060695812106133,0.00013336619304027408,5.544625673792325e-05,0.0002197026478825137,0.005988289136439562,6.725531875417801e-06
Image_9567,n07873807,"pizza, pizza pie",n01774384,"black widow, Latrodectus mactans",0.0038469124119728804,1.8029809325526003e-06,2.0464159256050607e-09,2.1668700355803594e-05,4.707894549937919e-05,0.0003403958398848772,4.32159322372172e-06,0.00023686210624873638,0.0009724620613269508,0.0014011054299771786,0.0038564479909837246,0.00018591612752061337
Image_9568,n07873807,"pizza, pizza pie",n02002724,"black stork, Ciconia nigra",3.498034629956237e-06,0.02106170356273651,0.005732569843530655,6.83293110341765e-05,0.0018651355057954788,2.0479394180483723e-08,0.00035969028249382973,0.002271046629175544,8.472982699458953e-06,0.0006077990401536226,0.024690506979823112,2.312521064595785e-05
Image_9569,n07873807,"pizza, pizza pie",n03584254,iPod,2.9019446567968288e-11,1.894372508104425e-05,0.03227078169584274,2.6637778205440554e-08,0.0005697116139344871,1.136591407657761e-07,0.021976131945848465,0.04626286402344704,4.444080445864529e-07,4.408353220242134e-07,0.00012053740647388622,1.2490144399635028e-05
Image_9570,n07873807,"pizza, pizza pie",n02837789,"bikini, two-piece",2.6341442207922228e-05,0.005331141874194145,0.0002986201725434512,7.886091771069914e-05,3.626474953666303e-10,1.6321868301361064e-08,7.436361920554191e-05,0.0004216313536744565,0.00104656966868788,0.012373042292892933,8.019376400625333e-05,1.419844124939118e-06
Image_9571,n07873807,"pizza, pizza pie",n03891332,parking meter,0.0001382146292598918,2.212223762398935e-06,0.024030504748225212,0.0004221980052534491,0.0016526984982192516,5.07047152495943e-05,0.0017479315865784883,0.0043911999091506,3.8137684896355495e-05,1.2061764209647663e-05,9.301378440795816e-07,8.131304639391601e-05
Image_9572,n07873807,"pizza, pizza pie",n09246464,"cliff, drop, drop-off",3.2141338479618753e-09,0.0005893875495530665,0.08271018415689468,2.0590098870343354e-07,6.059876614017412e-05,2.2981076597261563e-08,2.3616905309609137e-05,1.0902386549105358e-07,2.0593232363808056e-07,8.08630051807313e-09,0.0024730192963033915,1.9481212802929804e-05
Image_9573,n07873807,"pizza, pizza pie",n12267677,acorn,2.0222607872710796e-06,0.00042413381743244827,9.326138865617395e-07,0.0015951083041727543,0.018547499552369118,0.041321761906147,2.7249432605458423e-05,0.012420524843037128,1.3098954696033616e-05,0.000772443599998951,0.00014450069284066558,0.00016615766799077392
Image_9574,n07873807,"pizza, pizza pie",n02106662,"German shepherd, German shepherd dog, German police dog, alsatian",6.181087863765811e-10,0.00025496078887954354,1.225976209440205e-09,1.9716173937922576e-06,0.0007060100906528533,0.0004498886701185256,0.0007621321710757911,0.011974168010056019,0.05151589214801788,0.03034822642803192,0.000929377565626055,1.4220279354049126e-06
Image_9575,n07873807,"pizza, pizza pie",n02403003,ox,0.0001784992346074432,0.0005454685888253152,3.97389339923393e-06,0.015108582563698292,0.07833646982908249,1.2869832062278874e-05,2.463234523020219e-07,0.10223077982664108,0.00988349225372076,0.028277600184082985,6.828884215792641e-05,6.83561956975609e-05
Image_9576,n07873807,"pizza, pizza pie",n04532106,vestment,0.009287485852837563,0.008350566029548645,0.001458044396713376,1.9688939573825337e-05,0.012573017738759518,4.698851863160769e-10,8.739100303500891e-05,0.007885651662945747,6.953559932298958e-05,0.0014980834675952792,5.813882353322697e-07,0.0023565995506942272
Image_9577,n07873807,"pizza, pizza pie",n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",3.3711883588694036e-05,4.964080289937556e-05,6.953627575967403e-07,2.628430593176745e-06,4.9971490625466686e-06,3.223668665341961e-09,0.009281860664486885,0.0009725205600261688,0.0007320077857002616,0.0004943357198499143,2.59377117117765e-07,8.639424777356908e-05
Image_9578,n07873807,"pizza, pizza pie",n03255030,dumbbell,1.0649516823946215e-09,1.0366852620791178e-05,0.008786129765212536,0.00029060503584332764,0.0019897378515452147,0.018381057307124138,2.962924918392673e-05,0.0011665101628750563,0.00010955943434964865,1.4634238709732017e-07,2.9676633062081237e-07,1.554330810904503e-05
Image_9579,n07873807,"pizza, pizza pie",n03014705,chest,0.0005835971096530557,2.4752593162702397e-05,0.01599045656621456,0.005799133330583572,4.171696855337359e-05,0.006956527940928936,2.6076117137563415e-05,0.007767650298774242,0.0020381866488605738,0.00010275933163939044,0.0012493336107581854,0.0001490206050220877
Image_9580,n07873807,"pizza, pizza pie",n02074367,"dugong, Dugong dugon",0.014514204114675522,1.1847477253468242e-05,0.0007523077074438334,8.794633288289333e-08,0.0053485422395169735,6.072215182939544e-05,0.0010635992512106895,0.0332159548997879,0.007149097975343466,0.0062836166471242905,1.787859105206735e-08,7.469662364201213e-07
Image_9581,n07873807,"pizza, pizza pie",n03388043,fountain,0.002073858166113496,4.6471583914353687e-07,0.0005236734868958592,6.957836529153383e-10,0.0722392201423645,5.8807529512705514e-08,6.875156032037921e-06,4.03621670557186e-05,1.936156905912867e-07,0.0006887995405122638,1.1292505597282343e-08,4.4944401452085e-05
Image_9582,n07873807,"pizza, pizza pie",n03404251,fur coat,0.0005197107093408704,0.04560185596346855,1.1265127719539691e-09,0.005842804908752441,0.0010551813757047057,0.00031015751301310956,0.007046674378216267,0.0025428009685128927,0.001479879254475236,0.000811207399237901,0.000823254871647805,2.3717084332020022e-05
Image_9583,n07873807,"pizza, pizza pie",n07871810,"meat loaf, meatloaf",8.813976251076383e-07,0.00010265515447827056,3.4897030332103895e-07,0.07607941329479218,0.000666568404994905,1.8909881873696577e-06,0.05367900803685188,3.880182397608678e-09,8.61337139212992e-06,0.0005476244259625673,2.5826197088463232e-05,4.380322206998244e-05
Image_9584,n07873807,"pizza, pizza pie",n02226429,"grasshopper, hopper",0.007174293044954538,1.1388520988475648e-06,0.05237000435590744,1.2701023024419555e-06,8.663268818054348e-05,7.074003406160045e-06,0.00090977200306952,0.0004977063508704305,1.7953370345935582e-08,0.00013486527313943952,0.001173393800854683,1.5164098840614315e-05
Image_9585,n07873807,"pizza, pizza pie",n04486054,triumphal arch,1.025573965307558e-06,0.008948203176259995,3.93224564021466e-09,0.007216607686132193,0.000538616965059191,3.743695924640633e-05,0.022012731060385704,0.0001888759434223175,0.04321511834859848,2.2750249684122537e-08,0.02287697233259678,1.9170243831467815e-05
Image_9586,n07873807,"pizza, pizza pie",n02481823,"chimpanzee, chimp, Pan troglodytes",0.005240030121058226,0.00015320259262807667,0.006913512013852596,2.77577868246226e-07,0.00025737789110280573,2.8320494038780453e-06,3.417793777771294e-05,1.5433599855896318e-06,0.009370668791234493,0.028980795294046402,0.0017983337165787816,5.444610906124581e-06
Image_9587,n07873807,"pizza, pizza pie",n07583066,guacamole,0.004922296851873398,0.0011085126316174865,0.0026792683638632298,3.9084108038878185e-07,0.008185474202036858,0.005154206417500973,1.574588350194972e-05,0.03947748988866806,1.5313824405893683e-05,7.989899131644052e-06,0.00025140904472209513,0.00027162255719304085
Image_9588,n07873807,"pizza, pizza pie",n03126707,crane,0.0007901473436504602,1.4150746210361831e-05,8.004468554645428e-07,0.00942525826394558,2.800783494016912e-10,0.0011272301198914647,0.00021104348707012832,0.001109210541471839,0.0008267840021289885,0.00038656455581076443,6.125223421804549e-07,0.00010739565914263949
Image_9589,n07873807,"pizza, pizza pie",n04133789,sandal,1.1309219871691312e-06,1.4294078027887736e-06,0.0009815492667257786,0.00010527621634537354,0.0002508541801944375,5.766321010014508e-06,5.206404196655967e-10,1.8350150639889762e-05,0.0003879358118865639,4.779630035045557e-05,4.617168815457262e-05,0.0024882303550839424
Image_9590,n07873807,"pizza, pizza pie",n04540053,volleyball,0.0002670885296538472,1.2239822808624012e-06,0.0002253583661513403,4.194974145832475e-09,0.00020014606707263738,7.642282434972003e-05,0.0038654364179819822,1.0723196282924619e-05,0.024967283010482788,0.0004596663638949394,9.002191632134782e-07,1.5512399841099977e-05
Image_9591,n07873807,"pizza, pizza pie",n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.00012618479377124459,2.3221457013278268e-05,0.00021047906193416566,9.658035651227692e-07,0.00022322112636175007,4.289841672289185e-05,6.920345185790211e-05,0.049193959683179855,0.00018062212620861828,2.4649655649966462e-09,2.4801327214163393e-08,5.016850991523825e-06
Image_9592,n07873807,"pizza, pizza pie",n04562935,water tower,0.004570134449750185,0.0010910418350249529,2.4467490533641723e-11,0.05496726557612419,0.001242964412085712,0.0014517182717099786,3.00110912121454e-07,1.2566513873935037e-07,1.4979525076341815e-05,7.159576966841996e-07,2.277878863310434e-08,2.971114781757933e-06
Image_9593,n07873807,"pizza, pizza pie",n02909870,"bucket, pail",6.099070014897734e-05,0.0010418921010568738,0.0026499147061258554,6.975024734856561e-05,0.004387743771076202,0.005390130449086428,0.0002140699070878327,4.43792887381278e-05,8.230073511583669e-09,2.3253430470049352e-07,5.68538234801963e-06,0.00024753771140240133
Image_9594,n07873807,"pizza, pizza pie",n03089624,"confectionery, confectionary, candy store",0.004645031876862049,0.0001543180551379919,0.00023307082301471382,2.1272005596983945e-06,3.2638379821037233e-07,1.8017017282545567e-06,0.0005836320342496037,0.0013076517498120666,0.0041293492540717125,3.837492545955001e-09,0.02900194376707077,0.003584662452340126
Image_9595,n07873807,"pizza, pizza pie",n01641577,"bullfrog, Rana catesbeiana",0.06231898069381714,0.0022058452013880014,1.4156563421519053e-10,3.258044898757362e-06,7.405305257890404e-09,0.05592506378889084,0.0008251265389844775,0.0023980094119906425,8.656659338157624e-05,8.259667083621025e-05,4.641473339006552e-08,2.8438401500352484e-07
Image_9596,n07873807,"pizza, pizza pie",n02236044,"mantis, mantid",0.00015325224376283586,0.0031960539054125547,6.416391329366888e-07,3.0361160807679255e-10,0.0005012296605855227,0.0006504376651719213,8.313344733323902e-05,0.01269738469272852,3.995121369371191e-05,0.00929154735058546,0.0013878019526600838,5.748748662881553e-05
Image_9597,n07873807,"pizza, pizza pie",n07715103,cauliflower,2.8149583158665337e-05,0.00017677166033536196,2.776672225479615e-08,0.0034187883138656616,0.00010695335367927328,5.8216924117004965e-06,0.0013693335931748152,2.2341545502513327e-08,0.0014263467164710164,1.304985630667943e-06,0.00884209480136633,0.0022542381193488836
Image_9598,n07873807,"pizza, pizza pie",n02963159,cardigan,5.893863090022933e-06,9.79359247139655e-05,0.00032698296126909554,7.21979231457226e-05,2.1978996400662254e-09,0.00048799344222061336,2.6666187480373083e-08,0.002029581693932414,0.006604976486414671,1.3260396372061223e-06,0.0016875567380338907,0.00018198091129306704
Image_9599,n07873807,"pizza, pizza pie",n02231487,"walking stick, walkingstick, stick insect",0.0007818982121534646,3.6334023434392293e-07,7.563853898773232e-08,0.0014013953041285276,0.00034171369043178856,0.0007191276527009904,0.006605874747037888,0.00018497252312954515,0.0019833294209092855,9.285619029242298e-08,0.06262724846601486,3.397218279133085e-06
Image_9600,n07873807,"pizza, pizza pie",n04149813,scoreboard,2.6987283490598202e-05,5.271688860375434e-05,0.00038714829133823514,7.004913641139865e-05,2.2628578335570637e-06,4.6227523853303865e-05,6.997872219471901e-07,0.0006110104150138795,4.580131829357015e-08,2.1506004486582242e-05,3.0990510158090956e-10,4.8351539589930326e-06
Image_9601,n07875152,potpie,n04146614,school bus,0.007276116870343685,2.7937958293478005e-06,0.00018984184134751558,5.082671850686893e-05,0.00012888459605164826,0.0002739419287536293,0.00048301537754014134,0.009204576723277569,7.507435657316819e-05,3.863134168113902e-07,2.8209859010530636e-05,1.5044905012473464e-05
Image_9602,n07875152,potpie,n02099712,Labrador retriever,0.09080959856510162,1.1876634786744944e-08,3.6933215596945956e-06,0.000789547513704747,1.706314023408595e-08,1.9868393792421557e-06,0.008215195499360561,0.04960665479302406,0.0016240455443039536,0.029023734852671623,3.464447928536174e-08,1.4640616427641362e-05
Image_9603,n07875152,potpie,n04285008,"sports car, sport car",0.0007660262053832412,0.008984331972897053,4.494980021263473e-05,4.6044046030147e-05,2.992903258558499e-09,7.784856648207494e-10,0.0042305681854486465,9.381647032569163e-06,0.0013418154558166862,0.004366098903119564,0.00034620551741681993,1.5042592167446855e-05
Image_9604,n07875152,potpie,n03814639,neck brace,3.330422623548657e-05,0.00047878059558570385,0.008935895748436451,0.00032123236451298,0.011628344655036926,8.226958016166463e-05,0.014101832173764706,0.035843413323163986,2.845316657840158e-07,2.524511182855349e-05,1.313112625211943e-05,6.104975182097405e-05
Image_9605,n07875152,potpie,n02268443,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",2.0543031720166027e-09,3.2396306437476596e-07,0.0005016813520342112,0.0002883661654777825,8.368587032236974e-07,1.3777557228422666e-07,0.0019778157584369183,0.0034241406247019768,0.0002388808352407068,7.118832581909373e-05,4.9259069783147424e-05,1.9110853827442043e-05
Image_9606,n07875152,potpie,n03444034,go-kart,8.552922953208864e-11,6.804726581322029e-05,1.9411523055623547e-07,0.004424124024808407,0.042255472391843796,4.167533552390523e-05,0.0017317741876468062,0.005626477301120758,0.002205105032771826,2.7307955896560543e-10,0.0006675186450593174,2.081156344502233e-05
Image_9607,n07875152,potpie,n02791270,barbershop,0.00042010610923171043,9.970160697037045e-09,0.00036928855115547776,0.07871600985527039,4.218248705001315e-06,0.00043067228398285806,0.00021834335348103195,0.007233638782054186,3.807922621490434e-05,0.004973272327333689,0.0024703065864741802,0.00043809154885821044
Image_9608,n07875152,potpie,n07715103,cauliflower,0.0006511716637760401,0.00018650903075467795,0.0006277543725445867,0.00022908458777237684,0.00020678584405686706,3.7509996673179558e-06,0.00014772810391150415,0.01105812843888998,1.9594697732827626e-05,4.776349214807851e-06,0.001048488775268197,0.008531489409506321
Image_9609,n07875152,potpie,n04417672,"thatch, thatched roof",1.0901128888463063e-07,2.408301043033134e-07,0.00013057467003818601,0.0011735407169908285,7.813453635208134e-07,3.5184211810701527e-06,0.0004376322322059423,0.08310528099536896,0.009425400756299496,3.2621354506545686e-08,5.268357483600994e-08,0.0002743215300142765
Image_9610,n07875152,potpie,n03733131,maypole,3.6753972381120548e-06,1.177941211238931e-08,6.749574481546006e-07,0.013957636430859566,1.8242051282868488e-06,0.004332239739596844,0.00018564164929557592,3.1610300084139453e-06,0.00017072985065169632,0.000403791869757697,0.00010691383795347065,0.0023022140376269817
Image_9611,n07875152,potpie,n03388043,fountain,0.00011821899533970281,3.1301686242990456e-10,0.0030555378179997206,0.0003114664286840707,1.0775282135000452e-05,1.856620812645815e-08,5.254978987068171e-06,0.04006563499569893,0.00016103584493976086,0.1173454225063324,0.1112438514828682,1.999001506192144e-05
Image_9612,n07875152,potpie,n02892201,"brass, memorial tablet, plaque",2.4172936985422666e-09,0.00036832730984315276,2.0001609755126992e-06,8.441968020633794e-06,0.0010810591047629714,0.005894070025533438,5.6643275456735864e-05,0.01051243394613266,0.009401107206940651,1.3282446161611006e-05,0.0009790546027943492,2.287613369844621e-06
Image_9613,n07875152,potpie,n02977058,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",0.030713822692632675,0.005417390260845423,0.0005330718704499304,0.0007010341505520046,3.0044752747926395e-06,0.0008178878924809396,6.2970255385153e-05,0.007087093777954578,4.62381103716325e-05,7.550785994681064e-06,0.0039596278220415115,1.4653968491984415e-06
Image_9614,n07875152,potpie,n02730930,apron,2.4066405757139364e-08,4.6002462283922796e-08,0.001963815651834011,5.280616278469097e-06,8.557912224205211e-05,0.01033975649625063,0.0025073636788874865,0.003685382893308997,0.00018376095977146178,1.82601063158927e-08,8.78603314049542e-05,8.582442205806728e-06
Image_9615,n07875152,potpie,n04507155,umbrella,0.00013398256851360202,6.894616672070697e-05,1.523812784398615e-06,0.00032790511613711715,6.511864825142766e-08,0.0011091886553913355,9.780713128293428e-08,1.589666135259904e-05,0.027173547074198723,4.3577110808712405e-09,0.00023329121177084744,8.665143832331523e-05
Image_9616,n07875152,potpie,n02948072,"candle, taper, wax light",5.1827606512233615e-05,0.0035411068238317966,2.4704684520315823e-08,9.360317199025303e-05,0.006070406176149845,0.02461187168955803,0.0005131426732987165,4.922475454804953e-06,7.097024354152381e-05,0.0027053141966462135,1.917992631206289e-05,0.0032635515090078115
Image_9617,n07875152,potpie,n09246464,"cliff, drop, drop-off",0.0001821812620619312,4.008385803899728e-05,3.572646534166779e-08,6.872873200336471e-05,0.0035691531375050545,0.0009356304071843624,7.02816469129175e-05,1.896208596008364e-05,0.0008521705167368054,1.1869544636056162e-07,0.009282054379582405,0.0010361479362472892
Image_9618,n07875152,potpie,n04399382,"teddy, teddy bear",1.0949214583888534e-06,1.409811829944374e-06,1.3188398042984772e-05,3.5999410101794638e-06,9.573947318131104e-05,5.0494807510403916e-05,5.7700199249666184e-05,0.00041041249642148614,2.4372173612619008e-08,5.660364177373367e-09,5.965550371911377e-06,1.3917664318796596e-06
Image_9619,n07875152,potpie,n03937543,pill bottle,0.03780413419008255,3.189454811369785e-10,0.002112356945872307,9.224165842169896e-05,3.406680889384006e-06,0.0012278907233849168,9.118448218714548e-08,0.037815485149621964,0.001767986104823649,8.451715984847397e-06,0.0023950831964612007,0.00015663342492189258
Image_9620,n07875152,potpie,n04356056,"sunglasses, dark glasses, shades",0.00012231509026605636,1.2684049579547718e-06,2.8734780244121794e-07,0.00031334985396824777,8.877625745640216e-09,0.0009386249003000557,9.195434358844068e-06,3.1581103030475788e-06,0.00014032659237273037,3.560592176654609e-08,0.0025389620568603277,7.720019539192435e-07
Image_9621,n07875152,potpie,n02791270,barbershop,0.00019512797007337213,0.004063383210450411,0.0003087212680839002,0.0009911088272929192,0.004385767504572868,4.6404912268371845e-07,0.041387688368558884,3.626951627921926e-09,9.062794561032206e-05,0.000785204756539315,0.0011151883518323302,7.24329729564488e-05
Image_9622,n07875152,potpie,n04067472,reel,6.131374874485118e-08,0.0011969339102506638,1.9117635252641207e-10,4.9554957513464615e-05,0.00021145593200344592,0.00016967653937172145,0.00028096555615775287,0.00029225455364212394,0.00035367681994102895,7.133315193641465e-06,0.00014211665256880224,0.00116137252189219
Image_9623,n07875152,potpie,n04259630,sombrero,0.036772534251213074,0.006553274113684893,3.0496907129418105e-05,8.774315318760273e-08,9.133292451224406e-07,1.9885364466176725e-08,7.873203458075295e-07,3.620485813371488e-06,0.008332334458827972,6.822925797678181e-07,2.3933549186949676e-07,0.0018571058753877878
Image_9624,n07875152,potpie,n02099601,golden retriever,0.00017076083167921752,0.0015279358485713601,1.5024859828516313e-11,4.797685027035925e-10,8.483530109515414e-05,6.638267950620502e-05,1.5297060599550605e-05,0.000168168728123419,2.892285692723817e-06,1.7423064946342492e-07,5.433793194242753e-05,1.1348743100825232e-05
Image_9625,n07875152,potpie,n03992509,potter's wheel,0.0014668569201603532,0.0013605488929897547,0.0038201629649847746,5.094796051707817e-08,1.1779691533320147e-07,5.445448186947033e-05,1.6115927792270668e-05,0.000118382326036226,0.0014330827398225665,0.0013317251577973366,3.98801702772289e-09,2.7039470296585932e-05
Image_9626,n07875152,potpie,n04532106,vestment,0.03756747767329216,9.63246549190444e-09,0.0009858516277745366,0.0059039718471467495,0.0009609012631699443,2.7890173441846855e-06,1.3939485654645978e-07,7.831337279640138e-05,4.6694611228303984e-05,0.0013606842840090394,0.011484361253678799,0.0009070037049241364
Image_9627,n07875152,potpie,n03424325,"gasmask, respirator, gas helmet",0.0017197391716763377,0.0004919043858535588,0.00010111329174833372,0.04368588328361511,1.9409547746818134e-08,3.128085950265813e-07,1.5541574782673706e-07,0.002990126609802246,9.717504099171492e-07,0.0009879989083856344,0.0004981058882549405,1.7325166368209466e-07
Image_9628,n07875152,potpie,n02843684,birdhouse,1.8671864054908838e-09,6.36293480056338e-05,0.009818041697144508,0.001099752844311297,0.0003453348472248763,0.0011937018716707826,0.0004605958820320666,0.002151834312826395,2.4777181195645426e-08,1.6249080658781168e-07,7.652965723536909e-05,0.000685753533616662
Image_9629,n07875152,potpie,n02823428,beer bottle,1.1225573643969255e-06,1.2759920724192408e-11,0.00011488269228721038,3.915475826943293e-05,0.0012266902485862374,0.0003153457073494792,5.362159572541714e-05,7.467407158401329e-06,0.00013120146468281746,2.1238329850348237e-07,8.198477274845573e-08,0.00010748406202765182
Image_9630,n07875152,potpie,n03404251,fur coat,0.00021483020100276917,0.09467171132564545,0.00030462141148746014,0.05856532230973244,7.543209358118474e-05,0.0055853198282420635,8.63620425661793e-06,0.00016163417603820562,1.5496735841225018e-06,0.0005950384656898677,0.0002826836134772748,0.00030792434699833393
Image_9631,n07875152,potpie,n01910747,jellyfish,0.000747807789593935,0.0001722278248053044,0.00046526212827302516,0.00035110488533973694,2.39537148445379e-05,0.00034150652936659753,0.013373137451708317,0.04901083558797836,4.322814675106201e-06,8.653930854052305e-05,1.3179925417716731e-06,4.564793925965205e-05
Image_9632,n07875152,potpie,n03854065,"organ, pipe organ",5.163608420843957e-07,0.00010479247430339456,2.655792530337209e-10,7.799712165024175e-08,0.00019834273552987725,0.0012189336121082306,8.80426978255855e-06,0.00011500027176225558,4.068456576078461e-07,0.02180757373571396,0.01926076039671898,1.6751086207023036e-07
